App,Package,Start Time,Duration,Filename
"System",,"Jun 17, 2018 @ 05:11:55 PM","1 min 2 sec","Trepn_2018.06.17_171155.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,30,181695,28,2295000,28,2295000,28,0,29,13,
41,1,131,861451,129,1734000,129,1734000,129,0,131,100,
131,1,232,861451,229,1734000,229,1734000,229,0,232,100,
232,1,331,861451,330,1734000,330,1734000,330,0,331,100,
331,1,431,861451,430,1734000,430,1734000,430,0,431,100,
431,1,532,689160,530,1734000,531,1734000,531,0,532,80,
532,1,632,1397655,631,2295000,631,2295000,631,0,632,100,
632,1,732,1397655,731,2295000,731,2295000,731,0,732,100,
732,1,832,1397655,831,2295000,831,2295000,831,0,832,100,
832,1,933,1397655,932,2295000,932,2295000,932,0,932,100,
933,1,1037,1006311,1035,2295000,1036,2295000,1036,0,1037,72,
1037,1,1087,1397655,1086,2295000,1086,2295000,1086,0,1087,100,
1087,1,1189,861451,1188,1734000,1188,1734000,1188,0,1189,100,
1189,1,1291,1397655,1289,2295000,1289,2295000,1289,0,1290,100,
1291,1,1393,861451,1392,1734000,1392,1734000,1392,0,1393,100,
1393,1,1497,861451,1496,1734000,1497,1734000,1496,0,1497,100,
1497,1,1597,1397655,1595,2295000,1596,2295000,1595,0,1597,100,
1597,1,1697,1397655,1696,2295000,1696,2295000,1696,0,1697,100,
1697,1,1797,1397655,1796,2295000,1796,2295000,1796,0,1797,100,
1797,1,1899,861451,1898,1734000,1898,1734000,1898,0,1899,100,
1899,1,2000,861451,1999,1734000,1999,1734000,1999,0,2000,100,
2000,1,2100,861451,2099,1734000,2099,1734000,2099,0,2100,100,
2100,1,2202,861451,2201,1734000,2201,1734000,2201,0,2202,100,
2202,1,2303,861451,2301,1734000,2301,1734000,2301,0,2303,100,
2303,1,2402,861451,2401,1734000,2402,1734000,2402,0,2402,100,
2402,1,2503,861451,2502,1734000,2502,1734000,2502,0,2503,100,
2503,1,2603,1397655,2602,2295000,2602,2295000,2602,0,2603,100,
2603,1,2704,1397655,2702,2295000,2703,2295000,2703,0,2704,100,
2704,1,2805,1397655,2803,2295000,2804,2295000,2803,0,2805,100,
2805,1,2904,1397655,2903,2295000,2904,2295000,2903,0,2904,100,
2904,1,3005,861451,3003,1734000,3004,1734000,3004,0,3005,100,
3005,1,3105,1397655,3104,2295000,3104,2295000,3104,0,3105,100,
3105,1,3206,861451,3204,1734000,3205,1734000,3204,0,3206,100,
3206,1,3309,783920,3305,1734000,3306,1734000,3305,0,3309,91,
3309,1,3408,775306,3406,1734000,3407,1734000,3407,0,3408,90,
3408,1,3508,689160,3507,1734000,3507,1734000,3507,0,3508,80,
3508,1,3608,1118124,3607,2295000,3607,2295000,3607,0,3608,80,
3608,1,3708,1397655,3707,2295000,3707,2295000,3707,0,3708,100,
3708,1,3809,125788,3808,2295000,3808,2295000,3808,0,3809,9,
3809,1,3909,153742,3908,2295000,3908,2295000,3908,0,3909,11,
3909,1,4010,0,4009,2295000,4009,2295000,4009,0,4010,0,
4010,1,4110,139765,4109,2295000,4110,2295000,4109,0,4110,10,
4110,1,4210,139765,4209,2295000,4210,2295000,4210,0,4210,10,
4210,1,4311,167718,4310,2295000,4310,2295000,4310,0,4311,12,
4311,1,4415,1397655,4410,2295000,4410,2295000,4410,0,4414,100,
4415,1,4512,1397655,4510,2295000,4511,2295000,4511,0,4511,100,
4512,1,4612,1257889,4611,2295000,4611,2295000,4611,0,4612,90,
4612,1,4712,1397655,4711,2295000,4711,2295000,4711,0,4712,100,
4712,1,4812,1397655,4811,2295000,4811,2295000,4811,0,4812,100,
4812,1,4912,512772,4911,1836000,4912,1836000,4912,0,4912,54,
