App,Package,Start Time,Duration,Filename
"System",,"Jun 28, 2018 @ 03:45:18 AM","7 min 22 sec","Trepn_2018.06.28_034518.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,36,265554,35,2295000,35,2295000,35,0,36,19,
36,1,136,167718,135,2295000,135,2295000,135,0,136,12,
136,1,239,113949,237,1836000,238,1836000,237,0,238,12,
239,1,289,0,287,1836000,288,1836000,287,0,288,0,
289,1,390,626722,388,1836000,389,1836000,389,0,390,66,
390,1,489,1397655,488,2295000,489,2295000,489,0,489,100,
489,1,590,1397655,589,2295000,589,2295000,589,0,590,100,
590,1,690,1397655,689,2295000,689,2295000,689,0,690,100,
690,1,790,978358,789,2295000,790,2295000,790,0,790,70,
790,1,891,1397655,890,2295000,891,2295000,890,0,891,100,
892,1,992,1290799,991,2193000,991,2193000,991,0,992,100,
992,1,1094,861451,1092,1734000,1093,1734000,1093,0,1094,100,
1104,1,1195,949579,1193,1836000,1194,1836000,1194,0,1195,100,
1195,1,1296,949579,1295,1836000,1295,1836000,1295,0,1296,100,
1296,1,1402,1397655,1401,2295000,1402,2295000,1401,0,1402,100,
1402,1,1503,1397655,1502,2295000,1502,2295000,1502,0,1503,100,
1503,1,1603,1397655,1602,2295000,1602,2295000,1602,0,1603,100,
1603,1,1703,1397655,1702,2295000,1702,2295000,1702,0,1703,100,
1703,1,1804,861451,1803,1734000,1803,1734000,1803,0,1804,100,
1804,1,1910,949579,1909,1836000,1909,1836000,1909,0,1910,100,
1910,1,2010,835629,2009,1836000,2009,1836000,2009,0,2010,88,
2010,1,2111,1397655,2109,2295000,2110,2295000,2109,0,2110,100,
2111,1,2213,1160053,2211,2295000,2211,2295000,2211,0,2213,83,
2213,1,2312,1257889,2311,2295000,2312,2295000,2312,0,2312,90,
2312,1,2415,880522,2414,2295000,2414,2295000,2414,0,2415,63,
2415,1,2514,279531,2513,2295000,2513,2295000,2513,0,2514,20,
2514,1,2618,42411,2614,510000,2616,510000,2615,0,2618,33,
2618,1,2719,38556,2714,510000,2716,510000,2715,0,2719,30,
2719,1,2819,15422,2815,510000,2816,510000,2816,0,2819,12,
2819,1,2919,41677,2915,612000,2917,612000,2916,0,2919,25,
2919,1,3020,12852,3016,510000,3018,510000,3017,0,3020,10,
3020,1,3121,28274,3117,510000,3118,510000,3117,0,3121,22,
3122,1,3218,230234,3216,1530000,3217,1530000,3217,0,3217,33,
3218,1,3318,139536,3317,1530000,3317,1530000,3317,0,3318,20,
3318,1,3418,256386,3417,1836000,3417,1836000,3417,0,3418,27,
3418,1,3522,0,3518,510000,3519,510000,3519,0,3522,0,
3522,1,3619,125582,3618,1530000,3618,1530000,3618,0,3619,18,
3619,1,3724,31354,3719,586500,3721,586500,3720,0,3723,20,
3724,1,3825,55013,3820,612000,3822,612000,3821,0,3825,33,
3825,1,3921,258159,3920,2193000,3920,2193000,3920,0,3921,20,
3921,1,4025,12852,4021,510000,4022,510000,4021,0,4025,10,
4025,1,4122,125582,4121,1530000,4121,1530000,4121,0,4122,18,
4122,1,4226,139536,4223,1530000,4224,1530000,4224,0,4226,20,
4226,1,4327,47764,4323,637500,4324,637500,4324,0,4326,27,
4327,1,4426,348840,4423,1530000,4424,1530000,4424,0,4426,50,
4426,1,4528,0,4524,510000,4526,510000,4525,0,4528,0,
4528,1,4625,0,4624,1530000,4624,1530000,4624,0,4625,0,
4625,1,4730,15144,4725,535500,4727,535500,4726,0,4729,11,
4730,1,4830,25704,4825,510000,4827,510000,4826,0,4829,20,
4830,1,4927,279072,4925,1530000,4926,1530000,4926,0,4927,40,
4927,1,5027,188373,5026,1530000,5026,1530000,5026,0,5027,27,
5027,1,5129,153489,5127,1530000,5127,1530000,5127,0,5129,22,
5129,1,5231,0,5227,510000,5229,510000,5228,0,5231,0,
5231,1,5340,64276,5328,586500,5330,586500,5330,0,5339,41,
5340,1,5433,712184,5430,1836000,5431,1836000,5431,0,5433,75,
5346,1,5539,12390,5531,535500,5534,535500,5532,0,5539,9,
5433,1,5638,29418,5632,561000,5634,561000,5633,0,5637,20,
5540,1,5737,12852,5733,510000,5735,510000,5734,0,5737,10,
5638,1,5838,18337,5833,612000,5834,612000,5834,0,5837,11,
5738,1,5939,12852,5933,510000,5935,510000,5934,0,5938,10,
5838,1,6044,21228,6034,637500,6035,637500,6035,0,6043,12,
5939,1,6137,306979,6134,1530000,6135,1530000,6135,0,6137,44,
6045,1,6240,0,6235,510000,6237,510000,6236,0,6240,0,
6137,1,6349,25704,6335,510000,6342,510000,6340,0,6348,20,
6240,1,6439,835629,6436,1836000,6437,1836000,6436,0,6438,88,
6349,1,6539,209303,6536,1530000,6537,1530000,6537,0,6539,30,
6439,1,6641,0,6637,510000,6639,510000,6638,0,6641,0,
6539,1,6742,19459,6738,637500,6739,637500,6739,0,6741,11,
6641,1,6843,23133,6839,510000,6841,510000,6840,0,6843,18,
6742,1,6943,41677,6939,612000,6941,612000,6940,0,6943,25,
6843,1,7047,34700,7040,510000,7043,510000,7042,0,7046,27,
6943,1,7141,76744,7140,1530000,7140,1530000,7140,0,7141,11,
7047,1,7244,67224,7241,637500,7242,637500,7241,0,7244,38,
7141,1,7355,42411,7341,510000,7344,510000,7343,0,7354,33,
7245,1,7444,916467,7442,2193000,7442,2193000,7442,0,7444,71,
7356,1,7546,31843,7542,637500,7544,637500,7543,0,7546,18,
7444,1,7649,25704,7644,510000,7646,510000,7646,0,7649,20,
7546,1,7744,76744,7743,1530000,7743,1530000,7743,0,7744,11,
7649,1,7848,12852,7844,510000,7845,510000,7845,0,7848,10,
7744,1,7945,0,7943,1530000,7944,1530000,7944,0,7945,0,
7848,1,8047,0,8044,1530000,8045,1530000,8045,0,8046,0,
7945,1,8153,0,8145,535500,8146,535500,8146,0,8152,0,
8047,1,8246,418607,8245,1530000,8245,1530000,8245,0,8246,60,
8153,1,8347,69768,8345,1530000,8346,1530000,8345,0,8347,10,
8246,1,8447,76744,8446,1530000,8446,1530000,8446,0,8447,11,
8347,1,8552,0,8547,510000,8549,510000,8548,0,8551,0,
8447,1,8648,69768,8647,1530000,8647,1530000,8647,0,8648,10,
8552,1,8752,12852,8748,510000,8749,510000,8749,0,8751,10,
8648,1,8852,29418,8849,561000,8850,561000,8849,0,8852,20,
8752,1,8955,42411,8949,510000,8951,510000,8950,0,8954,33,
8853,1,9054,12852,9050,510000,9051,510000,9050,0,9054,10,
8955,1,9154,48541,9150,561000,9152,561000,9151,0,9154,33,
9054,1,9255,51734,9251,586500,9252,586500,9252,0,9255,33,
9154,1,9356,32130,9352,510000,9353,510000,9353,0,9356,25,
9255,1,9453,251164,9452,1530000,9452,1530000,9452,0,9453,36,
9356,1,9554,0,9552,1530000,9553,1530000,9552,0,9554,0,
9453,1,9654,0,9653,1530000,9653,1530000,9653,0,9654,0,
9554,1,9754,139536,9753,1530000,9754,1530000,9753,0,9754,20,
9654,1,9859,0,9854,510000,9855,510000,9855,0,9858,0,
9755,1,9959,0,9955,637500,9956,637500,9955,0,9959,0,
9859,1,10059,19459,10055,637500,10056,637500,10056,0,10058,11,
9959,1,10160,28274,10156,510000,10157,510000,10156,0,10159,22,
10059,1,10263,0,10257,535500,10258,535500,10257,0,10262,0,
10160,1,10359,404654,10357,1530000,10358,1530000,10357,0,10359,58,
10263,1,10460,1257889,10458,2295000,10459,2295000,10459,0,10460,90,
10359,1,10559,419296,10558,2295000,10559,2295000,10558,0,10559,30,
10460,1,10664,11566,10659,510000,10661,510000,10660,0,10664,9,
10559,1,10761,0,10760,1530000,10760,1530000,10760,0,10761,0,
10664,1,10862,69768,10860,1530000,10861,1530000,10860,0,10861,10,
10761,1,10964,188373,10961,1530000,10962,1530000,10962,0,10963,27,
10862,1,11067,23133,11062,510000,11064,510000,11063,0,11067,18,
10964,1,11163,0,11162,1530000,11162,1530000,11162,0,11163,0,
11068,1,11267,24781,11263,535500,11265,535500,11264,0,11267,18,
11163,1,11368,14137,11364,510000,11365,510000,11365,0,11368,11,
11268,1,11471,73351,11465,612000,11468,612000,11466,0,11470,44,
11368,1,11565,0,11564,1530000,11565,1530000,11564,0,11565,0,
11471,1,11669,0,11665,612000,11667,612000,11666,0,11669,0,
11565,1,11770,0,11766,612000,11767,612000,11767,0,11769,0,
11669,1,11872,0,11867,510000,11869,510000,11868,0,11872,0,
11770,1,11968,76744,11966,1530000,11967,1530000,11967,0,11968,11,
11872,1,12068,125582,12067,1530000,12067,1530000,12067,0,12068,18,
11968,1,12169,69768,12167,1530000,12168,1530000,12168,0,12169,10,
12068,1,12270,0,12268,1530000,12269,1530000,12269,0,12270,0,
12169,1,12374,12852,12370,510000,12371,510000,12370,0,12374,10,
12270,1,12471,388742,12469,1632000,12470,1632000,12470,0,12470,50,
12374,1,12575,12852,12570,510000,12572,510000,12571,0,12574,10,
12471,1,12676,18337,12671,510000,12673,612000,12672,0,12676,11,
12575,1,12772,69768,12771,1530000,12771,1530000,12771,0,12772,10,
12677,1,12878,25083,12874,586500,12876,586500,12875,0,12878,16,
12772,1,12978,38556,12974,510000,12975,510000,12974,0,12977,30,
12878,1,13077,209303,13074,1530000,13075,1530000,13075,0,13077,30,
12978,1,13178,12852,13175,510000,13176,510000,13175,0,13178,10,
13077,1,13277,313955,13275,1530000,13276,1530000,13276,0,13277,45,
13178,1,13404,48837,13377,510000,13378,510000,13378,0,13403,38,
13277,1,13478,194371,13476,1632000,13477,1632000,13477,0,13478,25,
13404,1,13584,23133,13578,510000,13580,510000,13579,0,13583,18,
