App,Package,Start Time,Duration,Filename
"System",,"Jun 28, 2018 @ 04:46:09 AM","7 min 22 sec","Trepn_2018.06.28_044609.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,265554,0,2295000,1,2295000,1,0,2,19,
17,1,104,522268,103,1836000,103,1836000,103,0,104,55,
105,1,205,389327,203,1836000,204,1836000,203,0,204,41,
205,1,305,603015,304,1530000,304,1734000,304,0,305,70,
305,1,405,1397655,404,2295000,404,2295000,404,0,405,100,
405,1,505,1397655,504,2295000,504,2295000,504,0,505,100,
505,1,605,1397655,604,2295000,604,2295000,604,0,605,100,
605,1,705,1397655,704,2295000,705,2295000,704,0,705,100,
705,1,806,1397655,805,2295000,806,2295000,805,0,806,100,
806,1,906,866546,905,2295000,905,2295000,905,0,906,62,
906,1,1009,1397655,1006,2295000,1007,2295000,1007,0,1009,100,
1009,1,1114,1069295,1108,2091000,1113,2091000,1112,0,1114,90,
1114,1,1210,775306,1208,1734000,1209,1734000,1209,0,1210,90,
1210,1,1325,949579,1314,1836000,1315,1836000,1315,0,1324,100,
1325,1,1416,1397655,1414,2295000,1415,2295000,1415,0,1416,100,
1416,1,1516,1397655,1515,2295000,1515,2295000,1515,0,1516,100,
1516,1,1617,1397655,1615,2295000,1615,2295000,1615,0,1616,100,
1617,1,1717,861451,1716,1734000,1716,1734000,1716,0,1717,100,
1717,1,1817,1397655,1816,2295000,1817,2295000,1816,0,1817,100,
1817,1,1918,861451,1917,1734000,1917,1734000,1917,0,1918,100,
1918,1,2018,1397655,2017,2295000,2017,2295000,2017,0,2018,100,
2018,1,2119,768710,2117,2295000,2118,2295000,2118,0,2118,55,
2119,1,2219,854621,2218,1836000,2218,1836000,2218,0,2219,90,
2219,1,2319,313361,2318,1836000,2319,1836000,2318,0,2319,33,
2319,1,2420,569747,2418,1836000,2419,1836000,2419,0,2420,60,
2420,1,2520,104453,2519,1836000,2519,1836000,2519,0,2520,11,
2520,1,2620,256386,2619,1836000,2619,1836000,2619,0,2620,27,
2620,1,2723,15921,2720,637500,2721,637500,2720,0,2723,9,
2723,1,2825,25704,2821,510000,2822,510000,2822,0,2825,20,
2825,1,2927,14137,2921,510000,2922,510000,2922,0,2926,11,
2927,1,3026,15144,3022,535500,3024,535500,3023,0,3026,11,
3026,1,3126,76744,3124,1530000,3124,1530000,3124,0,3126,11,
3126,1,3226,125582,3224,1530000,3225,1530000,3225,0,3226,18,
3226,1,3328,0,3325,688500,3326,688500,3326,0,3328,0,
3329,1,3431,0,3426,535500,3428,535500,3427,0,3431,0,
3432,1,3527,174420,3526,1530000,3526,1530000,3526,0,3527,25,
3527,1,3632,15677,3627,586500,3629,586500,3628,0,3631,10,
3632,1,3733,23133,3728,510000,3729,510000,3729,0,3732,18,
3733,1,3835,14137,3828,510000,3831,510000,3830,0,3834,11,
3835,1,3930,76744,3928,1530000,3929,1530000,3928,0,3929,11,
3930,1,4029,0,4028,2193000,4029,2193000,4028,0,4029,0,
4029,1,4130,0,4129,1530000,4129,1530000,4129,0,4130,0,
4130,1,4231,139536,4229,1530000,4230,1530000,4229,0,4231,20,
4231,1,4333,251164,4330,1530000,4331,1530000,4330,0,4332,36,
4333,1,4432,279072,4430,1530000,4431,1530000,4431,0,4432,40,
4432,1,4537,40688,4532,637500,4533,637500,4533,0,4537,23,
4537,1,4637,70762,4633,637500,4634,637500,4634,0,4637,40,
4637,1,4740,27535,4734,535500,4737,535500,4735,0,4740,20,
4740,1,4842,0,4835,535500,4838,535500,4837,0,4841,0,
4843,1,4941,16521,4936,535500,4938,535500,4937,0,4941,12,
4941,1,5041,0,5036,510000,5038,510000,5037,0,5040,0,
5041,1,5139,188373,5137,1530000,5138,1530000,5137,0,5139,27,
5139,1,5238,139536,5237,1530000,5237,1530000,5237,0,5238,20,
5238,1,5343,0,5338,510000,5340,510000,5339,0,5343,0,
5343,1,5440,153489,5438,1530000,5439,1530000,5439,0,5440,22,
5440,1,5543,27535,5539,535500,5540,535500,5540,0,5543,20,
5543,1,5643,45011,5639,612000,5641,612000,5640,0,5643,27,
5643,1,5747,23133,5741,510000,5743,510000,5743,0,5747,18,
5747,1,5847,24766,5842,637500,5845,637500,5844,0,5847,14,
5848,1,5943,306979,5941,1530000,5941,1530000,5941,0,5943,44,
