App,Package,Start Time,Duration,Filename
"System",,"Jun 24, 2018 @ 10:04:29 PM","1 min 1 sec","Trepn_2018.06.24_220429.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,40,218403,39,1836000,39,1836000,39,0,40,23,
40,1,141,233245,139,1632000,140,1632000,140,0,141,30,
141,1,241,113949,240,1836000,240,1836000,240,0,241,12,
241,1,291,1397655,290,2295000,290,2295000,290,0,291,100,
291,1,391,1397655,390,2295000,391,2295000,390,0,391,100,
391,1,492,1397655,491,2295000,491,2295000,491,0,492,100,
492,1,592,1397655,591,2295000,592,2295000,592,0,592,100,
592,1,693,1397655,692,2295000,692,2295000,692,0,692,100,
693,1,793,1076194,792,2295000,792,2295000,792,0,793,77,
793,1,902,949579,892,1836000,893,1836000,893,0,902,100,
902,1,995,949579,994,1836000,994,1836000,994,0,995,100,
995,1,1096,1397655,1094,2295000,1094,2295000,1094,0,1096,100,
1096,1,1207,861451,1194,1734000,1195,1734000,1195,0,1206,100,
1207,1,1296,861451,1295,1734000,1295,1734000,1295,0,1296,100,
1296,1,1396,1397655,1395,2295000,1396,2295000,1395,0,1396,100,
1396,1,1496,1397655,1495,2295000,1496,2295000,1496,0,1496,100,
1496,1,1597,1397655,1596,2295000,1596,2295000,1596,0,1597,100,
1597,1,1698,1290799,1696,2193000,1697,2193000,1697,0,1698,100,
1698,1,1798,1397655,1797,2295000,1798,2295000,1798,0,1798,100,
1798,1,1899,1397655,1898,2295000,1898,2295000,1898,0,1899,100,
1899,1,2006,854621,1999,1836000,2006,1836000,2005,0,2006,90,
2006,1,2101,949579,2099,1836000,2100,1836000,2100,0,2101,100,
2101,1,2201,522268,2200,1836000,2200,1836000,2200,0,2201,55,
2201,1,2301,949579,2300,1836000,2300,1836000,2300,0,2301,100,
2301,1,2401,417814,2400,1836000,2401,1836000,2400,0,2401,44,
2401,1,2504,0,2501,510000,2502,510000,2502,0,2504,0,
2505,1,2611,12852,2602,510000,2605,510000,2604,0,2611,10,
2611,1,2707,15144,2702,535500,2704,535500,2703,0,2706,11,
2707,1,2808,23133,2803,510000,2805,510000,2804,0,2808,18,
2808,1,2905,0,2903,1530000,2904,1530000,2903,0,2905,0,
2905,1,3010,12852,3004,510000,3006,510000,3005,0,3010,10,
3010,1,3107,417814,3105,1836000,3106,1836000,3106,0,3107,44,
3107,1,3206,76744,3205,1530000,3206,1530000,3205,0,3206,11,
3206,1,3312,23133,3306,510000,3308,510000,3308,0,3311,18,
