App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 10:56:28 PM","52 sec","Trepn_2018.06.23_225628.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,195671,0,2295000,0,2295000,0,0,2,14,
12,1,104,344580,103,1734000,103,1734000,103,0,104,40,
104,1,204,0,203,2091000,204,2091000,203,0,204,0,
204,1,304,922452,303,2295000,304,2295000,304,0,304,66,
305,1,405,1397655,404,2295000,404,2295000,404,0,405,100,
405,1,505,1397655,504,2295000,504,2295000,504,0,505,100,
505,1,606,1397655,604,2295000,605,2295000,605,0,605,100,
606,1,706,1257889,705,2295000,705,2295000,705,0,706,90,
706,1,806,1118124,805,2295000,806,2295000,806,0,806,80,
807,1,907,1076194,906,2295000,906,2295000,906,0,907,77,
907,1,1008,777484,1006,1632000,1007,1632000,1007,0,1008,100,
1008,1,1108,775306,1107,1734000,1107,1734000,1107,0,1108,90,
1108,1,1208,1041868,1207,1938000,1207,1938000,1207,0,1208,100,
1208,1,1308,1397655,1307,2295000,1308,2295000,1307,0,1308,100,
1308,1,1410,1397655,1408,2295000,1409,2295000,1409,0,1409,100,
1410,1,1510,1397655,1509,2295000,1509,2295000,1509,0,1510,100,
1510,1,1610,1397655,1609,2295000,1609,2295000,1609,0,1610,100,
1610,1,1710,1397655,1709,2295000,1710,2295000,1710,0,1710,100,
1710,1,1811,1397655,1810,2295000,1810,2295000,1810,0,1810,100,
1811,1,1911,861451,1910,1734000,1910,1734000,1910,0,1911,100,
1911,1,2013,1397655,2011,2295000,2012,2295000,2012,0,2013,100,
2013,1,2120,699736,2113,1632000,2119,1632000,2119,0,2120,90,
2120,1,2219,861451,2217,1734000,2218,1734000,2218,0,2219,100,
2219,1,2319,513139,2318,1632000,2318,1632000,2318,0,2319,66,
2319,1,2424,544239,2422,1632000,2423,1632000,2423,0,2424,70,
2424,1,2524,1397655,2522,2295000,2523,2295000,2523,0,2524,100,
2524,1,2624,1076194,2623,2295000,2623,2295000,2623,0,2624,77,
2624,1,2724,1118124,2723,2295000,2723,2295000,2723,0,2724,80,
2724,1,2825,230234,2823,1530000,2824,1530000,2824,0,2825,33,
2825,1,2926,209303,2924,1530000,2924,1530000,2924,0,2926,30,
2926,1,3025,0,3024,2193000,3024,2193000,3024,0,3025,0,
3025,1,3127,0,3126,2295000,3126,2295000,3126,0,3127,0,
3127,1,3227,0,3226,2295000,3226,2295000,3226,0,3227,0,
3227,1,3328,0,3327,2295000,3327,2295000,3327,0,3328,0,
3328,1,3430,0,3427,2295000,3429,2295000,3429,0,3430,0,
3430,1,3529,0,3527,2295000,3528,2295000,3528,0,3529,0,
3529,1,3629,0,3628,2295000,3628,2295000,3628,0,3629,0,
3629,1,3730,125788,3728,2295000,3729,2295000,3729,0,3730,9,
3730,1,3830,279531,3829,2295000,3829,2295000,3829,0,3830,20,
3830,1,3931,838593,3929,2295000,3930,2295000,3930,0,3930,60,
3931,1,4031,0,4030,2295000,4030,2295000,4030,0,4031,0,
4031,1,4132,419296,4130,2295000,4131,2295000,4130,0,4132,30,
4132,1,4232,139765,4230,2295000,4231,2295000,4231,0,4232,10,
4232,1,4338,12852,4333,510000,4335,510000,4334,0,4337,10,
4338,1,4434,139536,4433,1530000,4433,1530000,4433,0,4434,20,
4434,1,4538,0,4534,510000,4535,510000,4535,0,4538,0,
4538,1,4635,69768,4633,1530000,4634,1530000,4634,0,4635,10,
4635,1,4735,0,4734,1530000,4734,1530000,4734,0,4735,0,
4735,1,4839,14109,4835,586500,4836,586500,4836,0,4838,9,
4839,1,4941,47031,4935,586500,4937,586500,4936,0,4940,30,
4943,1,5036,209303,5035,1530000,5035,1530000,5035,0,5036,30,
5036,1,5140,0,5136,510000,5138,510000,5137,0,5140,0,
5141,1,5242,24781,5237,535500,5239,535500,5238,0,5241,18,
5242,1,5338,348840,5337,1530000,5337,1530000,5337,0,5338,50,
5339,1,5442,0,5437,561000,5439,561000,5438,0,5442,0,
5443,1,5541,18812,5537,586500,5539,586500,5538,0,5541,12,
5541,1,5643,23133,5638,510000,5640,510000,5639,0,5642,18,
5643,1,5746,28274,5739,510000,5741,510000,5740,0,5746,22,
5747,1,5844,0,5839,510000,5841,510000,5840,0,5844,0,
5845,1,5944,102605,5940,637500,5941,637500,5941,0,5943,58,
5944,1,6046,13767,6041,535500,6043,535500,6042,0,6045,10,
6050,1,6144,348840,6141,1530000,6142,1530000,6142,0,6143,50,
6144,1,6246,23133,6242,510000,6243,510000,6243,0,6245,18,
6246,1,6348,28274,6343,510000,6346,510000,6345,0,6348,22,
