App,Package,Start Time,Duration,Filename
"System",,"Jun 24, 2018 @ 12:08:09 AM","52 sec","Trepn_2018.06.24_000809.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
5,1,5,155934,0,2014500,4,2014500,4,0,5,14,
20,1,105,379831,104,1836000,104,1836000,104,0,105,40,
105,1,205,0,204,1632000,205,1632000,204,0,205,0,
205,1,308,110148,305,739500,306,739500,306,0,308,50,
308,1,406,1290799,405,2193000,406,2193000,406,0,406,100,
407,1,507,419296,506,2295000,506,2295000,506,0,506,30,
507,1,607,880522,606,2295000,606,2295000,606,0,607,63,
607,1,707,1397655,706,2295000,706,2295000,706,0,707,100,
707,1,807,1257889,806,2295000,807,2295000,807,0,807,90,
807,1,909,1006311,908,2295000,908,2295000,908,0,909,72,
909,1,1008,861451,1007,1734000,1008,1734000,1007,0,1008,100,
1008,1,1109,1397655,1108,2295000,1109,2295000,1108,0,1109,100,
1109,1,1212,1397655,1211,2295000,1211,2295000,1211,0,1212,100,
1212,1,1313,777484,1312,1632000,1312,1632000,1312,0,1313,100,
1313,1,1413,949579,1412,1836000,1412,1836000,1412,0,1413,100,
1413,1,1513,949579,1512,1836000,1513,1836000,1512,0,1513,100,
1513,1,1614,1290799,1613,2193000,1614,2193000,1613,0,1614,100,
1614,1,1716,777484,1714,1632000,1715,1632000,1715,0,1716,100,
1716,1,1816,1041868,1815,1938000,1815,1938000,1815,0,1816,100,
1816,1,1916,1397655,1915,2295000,1915,2295000,1915,0,1916,100,
1916,1,2021,1397655,2015,2295000,2016,2295000,2016,0,2021,100,
2021,1,2121,861451,2117,1734000,2118,1734000,2117,0,2121,100,
2121,1,2223,777484,2217,1632000,2218,1632000,2217,0,2223,100,
2223,1,2321,833495,2317,1938000,2318,1938000,2318,0,2321,80,
2321,1,2419,313361,2418,1836000,2418,1836000,2418,0,2419,33,
2419,1,2519,568557,2518,1734000,2518,1734000,2518,0,2519,66,
2519,1,2620,86145,2618,1734000,2619,1734000,2619,0,2619,10,
2620,1,2720,69768,2719,1530000,2719,1530000,2719,0,2720,10,
2720,1,2824,0,2820,510000,2821,510000,2821,0,2824,0,
2824,1,2922,69768,2920,1530000,2921,1530000,2920,0,2921,10,
2922,1,3025,14709,3021,561000,3023,561000,3022,0,3025,10,
3025,1,3123,230234,3121,1530000,3122,1530000,3122,0,3123,33,
3123,1,3224,69768,3222,1530000,3223,1530000,3222,0,3224,10,
3224,1,3328,0,3324,510000,3325,510000,3325,0,3327,0,
3328,1,3425,209303,3424,1530000,3425,1530000,3424,0,3425,30,
3425,1,3526,69768,3524,1530000,3525,1530000,3525,0,3526,10,
3526,1,3627,174420,3625,1530000,3626,1530000,3625,0,3627,25,
3627,1,3731,12852,3726,510000,3728,510000,3727,0,3731,10,
3732,1,3830,12852,3826,510000,3827,510000,3827,0,3829,10,
3830,1,3929,460468,3926,1530000,3927,1530000,3927,0,3928,66,
3929,1,4027,978358,4026,2295000,4027,2295000,4027,0,4027,70,
4027,1,4131,0,4127,586500,4129,586500,4128,0,4131,0,
4131,1,4233,14137,4228,510000,4230,510000,4230,0,4233,11,
4234,1,4330,111628,4329,1530000,4329,1530000,4329,0,4330,16,
4330,1,4434,0,4430,637500,4431,637500,4431,0,4434,0,
4434,1,4531,279072,4530,1530000,4530,1530000,4530,0,4531,40,
4531,1,4637,12852,4631,510000,4633,510000,4632,0,4636,10,
4637,1,4733,174420,4731,1530000,4732,1530000,4732,0,4732,25,
4733,1,4833,62791,4832,1530000,4832,1530000,4832,0,4833,9,
4833,1,4934,62791,4932,1530000,4933,1530000,4933,0,4934,9,
4934,1,5035,69768,5033,1530000,5034,1530000,5034,0,5035,10,
5035,1,5140,0,5134,510000,5136,510000,5135,0,5139,0,
5140,1,5236,69768,5234,1530000,5235,1530000,5234,0,5235,10,
5236,1,5340,12852,5335,510000,5337,510000,5336,0,5340,10,
5341,1,5454,38556,5435,510000,5437,510000,5436,0,5450,30,
5454,1,5537,209303,5535,1530000,5536,1530000,5536,0,5537,30,
5538,1,5641,25704,5636,510000,5638,510000,5637,0,5641,20,
5641,1,5741,15422,5737,510000,5738,510000,5738,0,5741,12,
5741,1,5842,0,5838,510000,5839,510000,5838,0,5841,0,
5842,1,5941,20005,5938,612000,5939,612000,5939,0,5941,12,
5941,1,6045,17827,6038,688500,6041,688500,6039,0,6045,9,
6046,1,6144,17992,6139,510000,6141,510000,6140,0,6143,14,
6144,1,6241,172290,6239,1734000,6240,1734000,6240,0,6241,20,
6241,1,6344,12852,6340,510000,6341,510000,6341,0,6344,10,
6344,1,6482,320932,6444,612000,6470,1530000,6449,0,6475,46,
6483,1,6546,348840,6544,1530000,6544,1530000,6544,0,6546,50,
6546,1,6645,83721,6644,1530000,6644,1530000,6644,0,6645,12,
6645,1,6752,12852,6745,510000,6748,510000,6747,0,6752,10,
6752,1,6848,0,6846,765000,6847,765000,6846,0,6848,0,
6848,1,6947,0,6946,1530000,6946,1530000,6946,0,6947,0,
6947,1,7051,0,7047,510000,7048,510000,7048,0,7051,0,
7051,1,7156,12852,7147,510000,7149,510000,7148,0,7155,10,
7156,1,7249,69768,7247,1530000,7248,1530000,7248,0,7249,10,
7249,1,7352,16670,7348,612000,7349,612000,7349,0,7351,10,
7352,1,7472,58379,7454,510000,7456,637500,7455,0,7458,33,
7472,1,7555,306979,7554,1530000,7554,1530000,7554,0,7555,44,
7555,1,7659,38919,7655,637500,7656,637500,7656,0,7658,22,
7659,1,7760,0,7756,561000,7757,561000,7757,0,7759,0,
7760,1,7860,0,7856,510000,7858,510000,7857,0,7860,0,
7860,1,7962,23133,7958,510000,7959,510000,7959,0,7962,18,
7962,1,8061,0,8058,637500,8059,637500,8059,0,8061,0,
8062,1,8162,16670,8158,612000,8160,612000,8159,0,8162,10,
8162,1,8264,0,8259,510000,8260,510000,8260,0,8263,0,
8265,1,8364,19459,8360,637500,8361,637500,8361,0,8363,11,
8364,1,8465,153489,8461,1530000,8462,1530000,8461,0,8464,22,
8465,1,8566,20563,8561,510000,8563,510000,8562,0,8565,16,
8566,1,8667,14137,8662,510000,8664,510000,8664,0,8667,11,
8667,1,8769,25704,8763,510000,8767,510000,8766,0,8769,20,
8769,1,8868,13767,8864,535500,8865,535500,8864,0,8867,10,
8868,1,8971,0,8964,510000,8967,510000,8966,0,8971,0,
8972,1,9066,139536,9064,1530000,9065,1530000,9065,0,9066,20,
9066,1,9170,27535,9166,535500,9167,535500,9167,0,9170,20,
9170,1,9270,31354,9266,586500,9268,586500,9267,0,9270,20,
9270,1,9373,0,9367,510000,9369,510000,9368,0,9372,0,
9373,1,9468,464687,9466,2193000,9467,2193000,9467,0,9468,36,
9468,1,9573,10281,9568,510000,9570,510000,9569,0,9573,8,
9573,1,9669,0,9668,2295000,9668,2295000,9668,0,9669,0,
9669,1,9769,0,9768,2295000,9768,2295000,9768,0,9769,0,
9769,1,9869,0,9868,2295000,9869,2295000,9869,0,9869,0,
9869,1,9970,0,9969,2295000,9969,2295000,9969,0,9970,0,
9970,1,10074,0,10070,510000,10071,510000,10071,0,10073,0,
10074,1,10177,14137,10171,510000,10173,510000,10172,0,10176,11,
10177,1,10277,29418,10273,561000,10274,561000,10274,0,10277,20,
10277,1,10381,23133,10375,510000,10377,510000,10376,0,10381,18,
10382,1,10475,76744,10474,1530000,10475,1530000,10474,0,10475,11,
10476,1,10580,0,10575,510000,10577,510000,10576,0,10580,0,
10581,1,10676,188373,10674,1530000,10675,1530000,10675,0,10676,27,
10676,1,10780,15677,10775,586500,10777,586500,10776,0,10780,10,
10780,1,10880,69768,10876,1530000,10877,1530000,10877,0,10879,10,
10880,1,10977,0,10976,1632000,10976,1632000,10976,0,10977,0,
10977,1,11078,0,11076,1530000,11077,1530000,11077,0,11078,0,
11078,1,11180,0,11177,739500,11178,739500,11178,0,11180,0,
11181,1,11282,15677,11278,586500,11279,586500,11279,0,11282,10,
11282,1,11383,20005,11379,612000,11380,612000,11380,0,11382,12,
11384,1,11483,209303,11480,1530000,11481,1530000,11481,0,11483,30,
11484,1,11586,23133,11581,510000,11583,510000,11582,0,11586,18,
11586,1,11686,28274,11682,510000,11684,510000,11683,0,11686,22,
11686,1,11783,153489,11782,1530000,11782,1530000,11782,0,11783,22,
11783,1,11887,31843,11883,637500,11885,637500,11884,0,11887,18,
11887,1,11988,24781,11984,535500,11985,535500,11985,0,11988,18,
11988,1,12088,432561,12085,1530000,12086,1530000,12086,0,12088,62,
12029,1,12190,0,12185,510000,12187,510000,12186,0,12190,0,
12088,1,12293,14137,12287,510000,12289,510000,12288,0,12292,11,
12190,1,12392,36773,12387,561000,12389,561000,12389,0,12391,25,
12293,1,12488,306979,12486,1530000,12487,1530000,12487,0,12488,44,
12392,1,12595,12852,12587,510000,12589,510000,12588,0,12595,10,
12488,1,12690,0,12687,1530000,12688,1530000,12687,0,12690,0,
12596,1,12794,23133,12788,510000,12790,510000,12790,0,12793,18,
12691,1,12894,24781,12889,535500,12891,535500,12890,0,12894,18,
12794,1,12996,12852,12990,510000,12992,510000,12991,0,12995,10,
12895,1,13097,12852,13091,510000,13094,510000,13092,0,13097,10,
12996,1,13194,0,13191,1530000,13192,1530000,13192,0,13193,0,
13098,1,13293,125582,13292,1530000,13292,1530000,13292,0,13293,18,
13194,1,13394,188373,13392,1530000,13393,1530000,13392,0,13393,27,
13294,1,13496,230234,13494,1530000,13495,1530000,13494,0,13496,33,
13394,1,13600,12852,13595,510000,13596,510000,13595,0,13599,10,
13496,1,13698,16670,13695,612000,13696,612000,13696,0,13698,10,
13600,1,13800,14137,13796,510000,13797,510000,13797,0,13800,11,
13699,1,13900,14137,13897,510000,13898,510000,13897,0,13900,11,
13800,1,14002,12852,13997,510000,13999,510000,13998,0,14002,10,
13901,1,14102,14137,14098,510000,14099,510000,14099,0,14101,11,
14002,1,14202,14137,14198,510000,14199,510000,14199,0,14202,11,
14102,1,14299,139536,14298,1530000,14298,1530000,14298,0,14299,20,
14202,1,14402,0,14398,510000,14400,510000,14399,0,14402,0,
14299,1,14500,153489,14499,1530000,14499,1530000,14499,0,14500,22,
14402,1,14604,23133,14600,510000,14601,510000,14601,0,14604,18,
