App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 11:30:36 PM","52 sec","Trepn_2018.06.23_233036.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,195671,0,2295000,1,2295000,1,0,1,14,
14,1,102,318736,101,1734000,101,1734000,101,0,102,37,
102,1,202,86145,201,1734000,202,1734000,201,0,202,10,
202,1,303,656377,301,1938000,302,1938000,302,0,303,63,
303,1,403,1397655,402,2295000,402,2295000,402,0,402,100,
403,1,503,1397655,502,2295000,502,2295000,502,0,503,100,
503,1,603,1397655,602,2295000,602,2295000,602,0,603,100,
603,1,703,1397655,702,2295000,702,2295000,702,0,703,100,
703,1,803,1397655,802,2295000,803,2295000,803,0,803,100,
803,1,904,866546,903,2295000,903,2295000,903,0,904,62,
904,1,1011,775306,1009,1734000,1010,1734000,1010,0,1011,90,
1011,1,1111,1397655,1110,2295000,1110,2295000,1110,0,1111,100,
1111,1,1211,1397655,1210,2295000,1210,2295000,1210,0,1211,100,
1211,1,1312,777484,1310,1632000,1311,1632000,1311,0,1312,100,
1312,1,1414,861451,1411,1734000,1412,1734000,1411,0,1414,100,
1414,1,1512,1397655,1511,2295000,1511,2295000,1511,0,1512,100,
1512,1,1612,1397655,1611,2295000,1612,2295000,1612,0,1612,100,
1612,1,1713,1118124,1711,2295000,1712,2295000,1712,0,1713,80,
1713,1,1815,1397655,1812,2295000,1813,2295000,1812,0,1814,100,
1815,1,1915,861451,1914,1734000,1914,1734000,1914,0,1915,100,
1915,1,2015,1397655,2014,2295000,2014,2295000,2014,0,2015,100,
2015,1,2115,1397655,2114,2295000,2114,2295000,2114,0,2115,100,
2115,1,2215,1397655,2214,2295000,2214,2295000,2214,0,2215,100,
2215,1,2317,621987,2316,1632000,2316,1632000,2316,0,2317,80,
2317,1,2419,70762,2416,637500,2417,637500,2417,0,2419,40,
2419,1,2517,348840,2516,1530000,2516,1530000,2516,0,2517,50,
2517,1,2619,418607,2617,1530000,2618,1530000,2618,0,2619,60,
2619,1,2725,11566,2718,510000,2720,510000,2719,0,2725,9,
2726,1,2820,153489,2818,1530000,2819,1530000,2819,0,2820,22,
2820,1,2919,69768,2917,1530000,2918,1530000,2918,0,2919,10,
2919,1,3023,23535,3018,561000,3020,561000,3019,0,3022,16,
3023,1,3123,14137,3119,510000,3121,510000,3120,0,3123,11,
3124,1,3227,12852,3220,510000,3223,510000,3222,0,3227,10,
3228,1,3321,69768,3320,1530000,3320,1530000,3320,0,3321,10,
3322,1,3422,69768,3420,1530000,3421,1530000,3420,0,3422,10,
3422,1,3525,31843,3521,637500,3522,637500,3522,0,3524,18,
3525,1,3622,153489,3621,1530000,3621,1530000,3621,0,3622,22,
