App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 11:54:29 PM","51 sec","Trepn_2018.06.23_235429.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,195671,0,2295000,1,2295000,1,0,2,14,
17,1,154,642921,153,2295000,153,2295000,153,0,154,46,
154,1,204,0,203,2295000,204,2295000,203,0,204,0,
204,1,305,569747,304,1836000,304,1836000,304,0,305,60,
305,1,405,1397655,404,2295000,404,2295000,404,0,405,100,
405,1,505,1397655,504,2295000,504,2295000,504,0,505,100,
505,1,605,559062,604,2295000,604,2295000,604,0,605,40,
605,1,705,279531,704,2295000,705,2295000,705,0,705,20,
705,1,807,698827,806,2295000,806,2295000,806,0,807,50,
807,1,910,978358,909,2295000,910,2295000,910,0,910,70,
911,1,1011,861451,1009,1734000,1010,1734000,1010,0,1011,100,
1011,1,1111,1397655,1110,2295000,1110,2295000,1110,0,1111,100,
1111,1,1211,861451,1210,1734000,1211,1734000,1210,0,1211,100,
1211,1,1313,1188106,1310,2091000,1311,2091000,1311,0,1312,100,
1313,1,1416,1397655,1413,2295000,1414,2295000,1413,0,1416,100,
1416,1,1520,861451,1518,1734000,1519,1734000,1519,0,1520,100,
1520,1,1620,1188106,1619,2091000,1619,2091000,1619,0,1620,100,
1620,1,1720,1397655,1719,2295000,1720,2295000,1719,0,1720,100,
1720,1,1820,1397655,1819,2295000,1820,2295000,1820,0,1820,100,
1820,1,1924,1397655,1923,2295000,1924,2295000,1924,0,1924,100,
1924,1,2024,1397655,2023,2295000,2024,2295000,2024,0,2024,100,
2024,1,2125,1397655,2124,2295000,2124,2295000,2124,0,2125,100,
2125,1,2225,568557,2224,1734000,2224,1734000,2224,0,2225,66,
2225,1,2326,344580,2324,1734000,2325,1734000,2325,0,2326,40,
2326,1,2426,284278,2424,1734000,2425,1734000,2425,0,2426,33,
2426,1,2527,0,2525,943500,2526,943500,2526,0,2527,0,
2527,1,2644,31843,2626,637500,2627,637500,2627,0,2643,18,
2644,1,2727,139536,2726,1530000,2726,1530000,2726,0,2727,20,
2727,1,2835,0,2827,510000,2830,510000,2828,0,2835,0,
2836,1,2931,15422,2927,510000,2929,510000,2928,0,2931,12,
2931,1,3032,12852,3028,510000,3029,510000,3029,0,3032,10,
3032,1,3132,29418,3128,561000,3130,561000,3129,0,3132,20,
3132,1,3235,32130,3230,510000,3232,510000,3231,0,3235,25,
3236,1,3332,69768,3330,1530000,3331,1530000,3330,0,3331,10,
3332,1,3438,14137,3431,510000,3433,510000,3432,0,3437,11,
3438,1,3533,0,3531,1530000,3532,1530000,3532,0,3533,0,
3533,1,3638,46267,3633,510000,3635,510000,3634,0,3638,36,
3638,1,3734,369770,3733,1530000,3733,1530000,3733,0,3734,53,
3734,1,3836,0,3834,1530000,3834,1530000,3834,0,3836,0,
3836,1,3935,0,3934,2193000,3934,2193000,3934,0,3935,0,
3935,1,4040,0,4035,510000,4037,510000,4036,0,4040,0,
4041,1,4139,0,4135,510000,4137,510000,4136,0,4139,0,
4140,1,4248,57834,4239,510000,4243,510000,4241,0,4247,45,
4249,1,4343,613958,4340,1530000,4341,1530000,4341,0,4342,88,
4343,1,4437,425963,4436,2193000,4437,2193000,4437,0,4437,33,
4437,1,4538,0,4537,1734000,4537,1734000,4537,0,4538,0,
4538,1,4638,139765,4637,2295000,4638,2295000,4637,0,4638,10,
4639,1,4738,0,4737,2295000,4738,2295000,4737,0,4738,0,
4738,1,4843,15677,4839,586500,4840,586500,4839,0,4843,10,
4843,1,4945,23133,4940,510000,4942,510000,4941,0,4945,18,
4946,1,5041,69768,5039,1530000,5040,1530000,5040,0,5041,10,
5041,1,5149,12852,5144,510000,5146,510000,5145,0,5148,10,
5149,1,5249,17690,5244,637500,5246,637500,5245,0,5248,10,
5249,1,5351,0,5344,510000,5347,510000,5345,0,5350,0,
5351,1,5455,0,5445,510000,5447,510000,5446,0,5455,0,
5456,1,5546,76744,5545,1530000,5545,1530000,5545,0,5546,11,
5546,1,5656,58379,5648,637500,5651,637500,5649,0,5656,33,
5656,1,5749,76744,5747,1530000,5748,1530000,5747,0,5748,11,
5749,1,5849,69768,5848,1530000,5848,1530000,5848,0,5849,10,
