App,Package,Start Time,Duration,Filename
"System",,"Jun 24, 2018 @ 12:14:59 AM","51 sec","Trepn_2018.06.24_001459.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,209648,0,2295000,0,2295000,0,0,1,15,
15,1,104,310122,102,1734000,103,1734000,102,0,104,36,
104,1,204,172290,202,1734000,203,1734000,203,0,204,20,
204,1,304,474789,303,1836000,303,1836000,303,0,304,50,
304,1,404,1397655,403,2295000,403,2295000,403,0,404,100,
404,1,504,1397655,503,2295000,504,2295000,503,0,504,100,
504,1,604,1257889,603,2295000,604,2295000,604,0,604,90,
605,1,705,1397655,704,2295000,704,2295000,704,0,705,100,
705,1,805,1006311,804,2295000,804,2295000,804,0,805,72,
805,1,906,861451,904,1734000,905,1734000,905,0,905,100,
906,1,1009,1397655,1008,2295000,1009,2295000,1009,0,1009,100,
1009,1,1114,861451,1113,1734000,1113,1734000,1113,0,1114,100,
1114,1,1223,1041868,1222,1938000,1222,1938000,1222,0,1223,100,
1223,1,1323,1397655,1322,2295000,1322,2295000,1322,0,1323,100,
1323,1,1423,1397655,1422,2295000,1423,2295000,1423,0,1423,100,
1423,1,1524,1397655,1522,2295000,1523,2295000,1523,0,1524,100,
1524,1,1625,861451,1623,1734000,1624,1734000,1624,0,1625,100,
1625,1,1727,1397655,1726,2295000,1726,2295000,1726,0,1727,100,
1727,1,1827,1397655,1826,2295000,1826,2295000,1826,0,1827,100,
1827,1,1927,1397655,1926,2295000,1926,2295000,1926,0,1927,100,
1927,1,2029,1160053,2028,2295000,2029,2295000,2029,0,2029,83,
2030,1,2130,1257889,2129,2295000,2130,2295000,2129,0,2130,90,
2130,1,2232,978358,2230,2295000,2231,2295000,2231,0,2232,70,
2232,1,2331,758077,2330,1734000,2331,1734000,2330,0,2331,88,
2331,1,2432,379038,2430,1734000,2431,1734000,2431,0,2432,44,
2432,1,2538,12852,2533,510000,2535,510000,2534,0,2538,10,
2538,1,2633,125582,2631,1530000,2632,1530000,2632,0,2633,18,
2633,1,2733,0,2732,1530000,2732,1530000,2732,0,2733,0,
2734,1,2837,0,2833,586500,2834,586500,2833,0,2837,0,
2837,1,2937,23133,2933,510000,2935,510000,2934,0,2937,18,
2937,1,3035,0,3033,1836000,3034,1836000,3034,0,3034,0,
3035,1,3135,69768,3134,1530000,3134,1530000,3134,0,3135,10,
3135,1,3236,251164,3234,1530000,3235,1530000,3234,0,3236,36,
3236,1,3336,62791,3335,1530000,3335,1530000,3335,0,3336,9,
3336,1,3448,40688,3436,637500,3437,637500,3437,0,3448,23,
3448,1,3537,306979,3535,1530000,3536,1530000,3536,0,3537,44,
3537,1,3639,21919,3636,790500,3637,790500,3637,0,3639,9,
3639,1,3741,0,3737,612000,3739,612000,3738,0,3741,0,
3741,1,3839,626722,3837,1836000,3838,1836000,3838,0,3838,66,
3839,1,3938,645399,3937,2193000,3938,2193000,3938,0,3938,50,
3938,1,4044,12852,4039,510000,4041,510000,4040,0,4043,10,
4044,1,4143,18736,4139,663000,4140,663000,4140,0,4142,10,
4143,1,4240,306979,4239,1530000,4239,1530000,4239,0,4240,44,
4240,1,4344,0,4340,637500,4341,637500,4341,0,4343,0,
4344,1,4443,188373,4442,1530000,4442,1530000,4442,0,4443,27,
4443,1,4546,0,4543,510000,4544,510000,4543,0,4546,0,
4546,1,4647,39192,4644,586500,4645,586500,4645,0,4647,25,
4648,1,4750,30288,4744,535500,4746,535500,4745,0,4750,22,
4750,1,4847,153489,4845,1530000,4845,1530000,4845,0,4847,22,
4847,1,4953,12852,4946,510000,4947,510000,4947,0,4953,10,
4953,1,5046,209303,5045,1530000,5046,1530000,5045,0,5046,30,
5046,1,5152,25704,5147,510000,5148,510000,5148,0,5151,20,
5152,1,5248,348840,5247,1530000,5247,1530000,5247,0,5248,50,
5248,1,5352,12852,5348,510000,5349,510000,5349,0,5352,10,
5352,1,5453,14137,5449,510000,5450,510000,5450,0,5453,11,
5453,1,5553,12852,5549,510000,5551,510000,5550,0,5553,10,
5553,1,5654,0,5650,510000,5651,510000,5651,0,5654,0,
5654,1,5751,139536,5749,1530000,5750,1530000,5750,0,5751,20,
5751,1,5855,25704,5851,510000,5852,510000,5852,0,5855,20,
5855,1,5955,0,5952,637500,5953,637500,5952,0,5955,0,
5955,1,6053,153489,6052,1530000,6052,1530000,6052,0,6053,22,
6053,1,6154,209920,6152,1632000,6153,1632000,6153,0,6153,27,
6154,1,6254,230234,6253,1530000,6254,1530000,6253,0,6254,33,
6255,1,6355,0,6354,1530000,6354,1530000,6354,0,6355,0,
6355,1,6459,17690,6455,637500,6456,637500,6456,0,6458,10,
6459,1,6562,0,6557,510000,6558,510000,6558,0,6561,0,
6562,1,6661,25704,6656,561000,6658,510000,6657,0,6660,20,
6661,1,6761,15422,6757,510000,6758,510000,6758,0,6761,12,
6761,1,6863,14137,6859,510000,6860,510000,6859,0,6863,11,
6863,1,6966,25704,6958,510000,6960,510000,6959,0,6963,20,
6967,1,7060,195350,7058,1530000,7059,1530000,7059,0,7060,28,
7060,1,7180,14109,7159,586500,7161,586500,7160,0,7175,9,
7181,1,7266,41220,7260,663000,7262,663000,7261,0,7264,22,
7266,1,7361,0,7360,1530000,7360,1530000,7360,0,7361,0,
7361,1,7465,16670,7461,612000,7462,612000,7462,0,7464,10,
7465,1,7565,14709,7561,561000,7563,561000,7562,0,7565,10,
7565,1,7666,0,7662,510000,7663,510000,7663,0,7666,0,
7666,1,7773,12852,7763,510000,7769,510000,7767,0,7773,10,
7773,1,7868,34700,7863,510000,7865,510000,7864,0,7867,27,
7868,1,7969,15422,7964,510000,7966,510000,7965,0,7969,12,
7969,1,8069,29418,8064,561000,8066,561000,8065,0,8068,20,
8069,1,8177,12852,8170,510000,8172,510000,8171,0,8176,10,
8177,1,8271,19459,8267,637500,8269,637500,8268,0,8271,11,
8272,1,8372,0,8368,586500,8369,586500,8369,0,8371,0,
8372,1,8470,0,8468,1530000,8469,1530000,8469,0,8470,0,
8470,1,8578,20563,8572,510000,8574,510000,8573,0,8577,16,
8578,1,8672,0,8669,637500,8670,637500,8670,0,8672,0,
8672,1,8774,0,8769,510000,8771,510000,8770,0,8773,0,
8774,1,8872,69768,8870,1530000,8871,1530000,8871,0,8872,10,
8872,1,8975,0,8971,510000,8973,510000,8972,0,8975,0,
8975,1,9072,0,9071,1530000,9071,1530000,9071,0,9072,0,
9072,1,9191,72531,9179,637500,9182,637500,9180,0,9189,41,
9191,1,9230,174420,9228,1530000,9228,1530000,9228,0,9229,25,
9230,1,9329,0,9328,1734000,9328,1734000,9328,0,9329,0,
9329,1,9432,39192,9429,586500,9430,586500,9430,0,9432,25,
9432,1,9534,38556,9529,510000,9531,510000,9530,0,9533,30,
9534,1,9634,0,9630,535500,9631,535500,9631,0,9633,0,
9634,1,9741,11566,9731,510000,9735,510000,9734,0,9740,9,
9741,1,9833,0,9831,1530000,9832,1530000,9831,0,9833,0,
9833,1,9933,0,9932,1530000,9932,1530000,9932,0,9933,0,
9933,1,10037,44128,10033,561000,10034,561000,10034,0,10036,30,
10037,1,10139,34700,10134,510000,10135,510000,10135,0,10139,27,
10139,1,10235,209303,10234,1530000,10234,1530000,10234,0,10235,30,
10235,1,10336,0,10334,1530000,10335,1530000,10335,0,10336,0,
10336,1,10440,30007,10435,612000,10437,612000,10437,0,10440,18,
10441,1,10545,14137,10537,510000,10541,510000,10539,0,10544,11,
10546,1,10641,34700,10637,510000,10639,510000,10638,0,10641,27,
10642,1,10742,28274,10738,510000,10739,510000,10739,0,10742,22,
10742,1,10843,12852,10838,510000,10840,510000,10839,0,10843,10,
10843,1,10939,174420,10938,1530000,10938,1530000,10938,0,10939,25,
10939,1,11043,11566,11039,510000,11041,510000,11040,0,11043,9,
11044,1,11144,12852,11140,510000,11141,510000,11141,0,11144,10,
11145,1,11245,383724,11242,1530000,11243,1530000,11243,0,11245,55,
11245,1,11350,11566,11342,510000,11344,510000,11343,0,11347,9,
11350,1,11448,12852,11443,510000,11445,510000,11444,0,11447,10,
11448,1,11544,76744,11543,1530000,11544,1530000,11543,0,11544,11,
11544,1,11649,0,11644,510000,11646,510000,11645,0,11649,0,
11650,1,11758,0,11746,510000,11751,510000,11749,0,11757,0,
11758,1,11850,12852,11846,510000,11847,510000,11847,0,11850,10,
11850,1,11947,0,11946,1530000,11947,1530000,11946,0,11947,0,
11947,1,12048,0,12046,1530000,12047,1530000,12047,0,12048,0,
