App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 11:57:54 PM","52 sec","Trepn_2018.06.23_235754.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,209648,0,2295000,0,2295000,0,0,1,15,
15,1,104,430725,102,1734000,103,1734000,103,0,104,50,
104,1,204,189519,202,1734000,203,1734000,203,0,204,22,
204,1,305,664705,303,1836000,304,1836000,304,0,305,70,
305,1,404,698827,403,2295000,404,2295000,404,0,404,50,
405,1,505,0,504,2295000,504,2295000,504,0,505,0,
505,1,605,251577,604,2295000,604,2295000,604,0,605,18,
605,1,705,153742,704,2295000,704,2295000,704,0,705,11,
705,1,805,251577,804,2295000,805,2295000,805,0,805,18,
805,1,907,279531,906,2295000,906,2295000,906,0,907,20,
907,1,1013,775306,1011,1734000,1012,1734000,1012,0,1013,90,
1013,1,1134,1397655,1111,2295000,1117,2295000,1117,0,1134,100,
1134,1,1213,777484,1211,1632000,1212,1632000,1212,0,1213,100,
1213,1,1314,861451,1312,1734000,1313,1734000,1313,0,1314,100,
1314,1,1415,1041868,1414,1938000,1415,1938000,1414,0,1415,100,
1415,1,1515,1397655,1514,2295000,1515,2295000,1515,0,1515,100,
1515,1,1618,1397655,1617,2295000,1617,2295000,1617,0,1618,100,
1618,1,1719,1397655,1717,2295000,1718,2295000,1718,0,1719,100,
1719,1,1818,1397655,1817,2295000,1818,2295000,1818,0,1818,100,
1818,1,1919,1397655,1918,2295000,1918,2295000,1918,0,1919,100,
1919,1,2020,861451,2018,1734000,2019,1734000,2019,0,2020,100,
2020,1,2120,1135903,2119,2193000,2119,2193000,2119,0,2120,88,
2120,1,2220,880522,2219,2295000,2219,2295000,2219,0,2220,63,
2220,1,2321,775306,2319,1734000,2320,1734000,2320,0,2320,90,
2321,1,2422,949579,2420,1836000,2421,1836000,2420,0,2422,100,
2422,1,2521,775306,2520,1734000,2521,1734000,2520,0,2521,90,
2521,1,2622,155061,2620,1734000,2621,1734000,2621,0,2621,18,
2622,1,2725,12852,2721,510000,2722,510000,2722,0,2725,10,
2725,1,2826,14137,2822,510000,2824,510000,2823,0,2826,11,
2826,1,2927,15677,2923,586500,2925,586500,2924,0,2927,10,
2930,1,3029,34700,3024,510000,3026,510000,3025,0,3028,27,
3030,1,3131,12852,3125,510000,3128,510000,3127,0,3130,10,
3131,1,3226,230234,3224,1530000,3225,1530000,3225,0,3226,33,
3226,1,3330,0,3326,561000,3327,561000,3326,0,3329,0,
3331,1,3431,28274,3426,510000,3428,510000,3427,0,3431,22,
3431,1,3533,23133,3527,510000,3529,510000,3529,0,3532,18,
3533,1,3634,14137,3630,510000,3632,510000,3631,0,3634,11,
3635,1,3735,0,3731,510000,3732,510000,3732,0,3735,0,
3735,1,3836,23133,3831,510000,3833,510000,3832,0,3835,18,
3836,1,3933,0,3931,1530000,3932,1530000,3932,0,3933,0,
3934,1,4032,279531,4031,2295000,4032,2295000,4032,0,4032,20,
4032,1,4133,62791,4132,1530000,4132,1530000,4132,0,4133,9,
4133,1,4234,83721,4232,1530000,4233,1530000,4233,0,4234,12,
4234,1,4334,125582,4333,1530000,4333,1530000,4333,0,4334,18,
4334,1,4438,14137,4434,510000,4435,510000,4435,0,4438,11,
4438,1,4543,12852,4535,510000,4538,510000,4537,0,4543,10,
4544,1,4636,0,4635,1530000,4635,1530000,4635,0,4636,0,
4636,1,4739,35381,4735,637500,4737,637500,4736,0,4739,20,
4739,1,4841,48837,4836,510000,4838,510000,4837,0,4841,38,
4841,1,4942,12852,4937,510000,4939,510000,4938,0,4942,10,
4942,1,5038,69768,5037,1530000,5037,1530000,5037,0,5038,10,
5038,1,5161,174420,5158,1530000,5159,1530000,5159,0,5161,25,
5161,1,5241,83721,5240,1530000,5240,1530000,5240,0,5241,12,
5241,1,5343,0,5340,1530000,5341,1530000,5341,0,5343,0,
5343,1,5445,0,5441,510000,5442,510000,5442,0,5445,0,
5445,1,5543,153489,5541,1530000,5542,1530000,5541,0,5542,22,
5543,1,5643,62791,5641,1530000,5642,1530000,5642,0,5643,9,
5643,1,5746,0,5743,586500,5744,586500,5744,0,5746,0,
5747,1,5848,38556,5843,510000,5845,510000,5844,0,5848,30,
5848,1,5948,12852,5944,510000,5946,510000,5945,0,5948,10,
5949,1,6049,16180,6045,561000,6046,561000,6045,0,6049,11,
6049,1,6154,63686,6145,637500,6147,637500,6147,0,6151,36,
6156,1,6247,569747,6245,1836000,6246,1836000,6246,0,6247,60,
6247,1,6354,23133,6346,510000,6350,510000,6348,0,6353,18,
6354,1,6448,139536,6446,1530000,6447,1530000,6447,0,6448,20,
6448,1,6555,42411,6548,510000,6551,510000,6549,0,6554,33,
6555,1,6654,29418,6649,561000,6651,561000,6651,0,6654,20,
6654,1,6757,23133,6750,510000,6753,510000,6752,0,6757,18,
6758,1,6851,139536,6849,1530000,6850,1530000,6850,0,6851,20,
6851,1,6955,29418,6951,561000,6952,561000,6952,0,6955,20,
6955,1,7057,25704,7052,510000,7054,510000,7053,0,7057,20,
7057,1,7164,209303,7161,1530000,7162,1530000,7162,0,7163,30,
7164,1,7253,284278,7252,1734000,7252,1734000,7252,0,7253,33,
7253,1,7355,62203,7353,1428000,7353,1428000,7353,0,7354,10,
7355,1,7454,62791,7453,1530000,7453,1530000,7453,0,7454,9,
7454,1,7557,38919,7553,637500,7555,637500,7554,0,7557,22,
7557,1,7657,12852,7654,510000,7655,510000,7654,0,7657,10,
7657,1,7755,0,7754,2193000,7754,2193000,7754,0,7755,0,
7755,1,7855,0,7854,2295000,7855,2295000,7854,0,7855,0,
7855,1,7955,0,7954,2295000,7955,2295000,7955,0,7955,0,
7955,1,8055,0,8055,2295000,8055,2295000,8055,0,8055,0,
8055,1,8156,125788,8155,2295000,8155,2295000,8155,0,8156,9,
8156,1,8256,0,8255,2295000,8256,2295000,8255,0,8256,0,
8256,1,8357,0,8355,2295000,8356,2295000,8356,0,8357,0,
8357,1,8457,0,8456,2295000,8456,2295000,8456,0,8457,0,
8457,1,8557,0,8556,2295000,8557,2295000,8556,0,8557,0,
8557,1,8657,0,8656,2295000,8657,2295000,8657,0,8657,0,
8658,1,8759,0,8757,918000,8758,918000,8757,0,8759,0,
8759,1,8861,23133,8858,510000,8859,510000,8858,0,8861,18,
8862,1,8961,38919,8958,637500,8959,637500,8959,0,8961,22,
8962,1,9059,125582,9058,1530000,9058,1530000,9058,0,9059,18,
9059,1,9161,209303,9159,1530000,9160,1530000,9160,0,9161,30,
9162,1,9265,11566,9262,510000,9263,510000,9262,0,9265,9,
9266,1,9367,0,9360,510000,9364,510000,9363,0,9366,0,
9367,1,9465,0,9461,612000,9462,612000,9462,0,9465,0,
9465,1,9566,0,9562,612000,9563,612000,9563,0,9565,0,
9566,1,9666,14709,9662,561000,9663,561000,9663,0,9665,10,
9666,1,9769,0,9763,510000,9765,510000,9764,0,9768,0,
9769,1,9868,12852,9863,510000,9865,510000,9864,0,9867,10,
9868,1,9968,0,9964,510000,9966,510000,9965,0,9968,0,
9968,1,10068,19459,10065,637500,10066,637500,10065,0,10068,11,
10068,1,10182,251164,10166,1530000,10174,1530000,10168,0,10181,36,
10182,1,10268,85523,10267,1632000,10267,1632000,10267,0,10268,11,
10268,1,10370,32497,10368,1020000,10369,1020000,10368,0,10370,9,
10371,1,10474,12852,10470,510000,10471,510000,10471,0,10473,10,
10474,1,10571,0,10569,1530000,10570,1530000,10570,0,10571,0,
10571,1,10675,0,10671,612000,10672,612000,10671,0,10675,0,
10675,1,10775,31843,10771,637500,10773,637500,10772,0,10775,18,
10775,1,10875,0,10872,1530000,10873,1530000,10873,0,10874,0,
10875,1,10975,0,10973,1530000,10973,1530000,10973,0,10975,0,
10975,1,11075,76744,11073,1530000,11073,1530000,11073,0,11074,11,
11075,1,11175,139536,11173,1530000,11174,1530000,11174,0,11175,20,
11175,1,11275,0,11273,1530000,11274,1530000,11274,0,11275,0,
11275,1,11375,0,11374,1530000,11374,1530000,11374,0,11375,0,
11375,1,11479,0,11475,510000,11476,510000,11476,0,11479,0,
11480,1,11580,39715,11575,561000,11577,561000,11576,0,11579,27,
11581,1,11679,35381,11676,637500,11677,637500,11677,0,11679,20,
11680,1,11781,23133,11777,510000,11778,510000,11778,0,11781,18,
11781,1,11881,12852,11877,510000,11879,510000,11878,0,11881,10,
11881,1,11984,23133,11978,510000,11980,510000,11979,0,11984,18,
11985,1,12080,76744,12078,1530000,12079,1530000,12078,0,12079,11,
12080,1,12181,313955,12179,1530000,12180,1530000,12180,0,12181,45,
12181,1,12286,12852,12280,510000,12282,510000,12281,0,12284,10,
12288,1,12381,153489,12380,1530000,12380,1530000,12380,0,12381,22,
12381,1,12485,27535,12481,535500,12482,535500,12482,0,12485,20,
12485,1,12586,51408,12581,510000,12583,510000,12582,0,12585,40,
12586,1,12691,23133,12683,510000,12686,510000,12685,0,12690,18,
12691,1,12783,174420,12782,1530000,12782,1530000,12782,0,12783,25,
12783,1,12887,24781,12883,535500,12884,535500,12884,0,12887,18,
12887,1,12988,34700,12983,510000,12985,510000,12984,0,12987,27,
12988,1,13090,32130,13085,510000,13087,510000,13086,0,13089,25,
13090,1,13186,306979,13185,1530000,13185,1530000,13185,0,13186,44,
