App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 11:27:11 PM","51 sec","Trepn_2018.06.23_232711.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,37,209648,36,2295000,37,2295000,36,0,37,15,
38,1,138,567951,136,2193000,137,2193000,136,0,137,44,
138,1,238,125582,237,1530000,237,1530000,237,0,238,18,
238,1,338,1397655,337,2295000,338,2295000,337,0,338,100,
338,1,438,139765,437,2295000,438,2295000,438,0,438,10,
438,1,539,125788,538,2295000,538,2295000,538,0,539,9,
539,1,639,0,638,2295000,638,2295000,638,0,639,0,
639,1,740,419296,739,2295000,740,2295000,739,0,740,30,
740,1,791,922452,789,2295000,790,2295000,790,0,791,66,
791,1,891,1397655,890,2295000,891,2295000,890,0,891,100,
891,1,1054,1397655,1049,2295000,1049,2295000,1049,0,1054,100,
1054,1,1148,861451,1146,1734000,1147,1734000,1147,0,1148,100,
1148,1,1248,777484,1247,1632000,1247,1632000,1247,0,1248,100,
1248,1,1349,777484,1348,1632000,1348,1632000,1348,0,1349,100,
1349,1,1449,949579,1448,1836000,1449,1836000,1448,0,1449,100,
1449,1,1550,949579,1548,1836000,1549,1836000,1549,0,1550,100,
1550,1,1650,1290799,1649,2193000,1649,2193000,1649,0,1650,100,
1650,1,1750,1397655,1749,2295000,1749,2295000,1749,0,1750,100,
1750,1,1851,1397655,1849,2295000,1850,2295000,1849,0,1850,100,
1851,1,1951,1397655,1950,2295000,1950,2295000,1950,0,1951,100,
1951,1,2052,777484,2050,1632000,2050,1632000,2050,0,2052,100,
2052,1,2151,950484,2150,2091000,2151,2091000,2151,0,2151,80,
2151,1,2252,697775,2251,1734000,2251,1734000,2251,0,2252,81,
2252,1,2352,646088,2351,1734000,2351,1734000,2351,0,2352,75,
2352,1,2452,568557,2451,1734000,2452,1734000,2451,0,2452,66,
2452,1,2553,603015,2552,1734000,2552,1734000,2552,0,2553,70,
2553,1,2653,344580,2652,1734000,2652,1734000,2652,0,2653,40,
2653,1,2757,0,2754,510000,2755,510000,2754,0,2757,0,
2758,1,2859,12852,2854,510000,2856,510000,2855,0,2859,10,
2859,1,2961,14137,2955,510000,2956,510000,2956,0,2961,11,
2961,1,3010,25704,3006,510000,3007,510000,3007,0,3010,20,
3010,1,3107,348840,3106,1530000,3106,1530000,3106,0,3107,50,
3107,1,3207,139536,3206,1530000,3206,1530000,3206,0,3207,20,
3207,1,3311,12852,3307,510000,3308,510000,3308,0,3311,10,
3312,1,3413,31354,3407,586500,3408,586500,3408,0,3411,20,
3413,1,3566,45463,3559,586500,3562,586500,3560,0,3565,29,
3566,1,3666,25704,3660,510000,3662,510000,3661,0,3665,20,
3666,1,3716,25704,3710,510000,3712,510000,3711,0,3715,20,
3716,1,3812,209303,3810,1530000,3810,1530000,3810,0,3812,30,
