App,Package,Start Time,Duration,Filename
"System",,"Jun 24, 2018 @ 12:18:23 AM","51 sec","Trepn_2018.06.24_001823.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,34,209648,33,2295000,33,2295000,33,0,34,15,
34,1,135,208907,133,1836000,134,1836000,134,0,134,22,
135,1,236,75613,234,1122000,235,1122000,234,0,236,18,
236,1,335,392075,334,2091000,334,2091000,334,0,335,33,
335,1,435,251577,434,2295000,435,2295000,434,0,435,18,
435,1,485,0,484,2295000,485,2295000,485,0,485,0,
485,1,586,0,585,2295000,585,2295000,585,0,586,0,
586,1,686,307484,685,2295000,685,2295000,685,0,686,22,
686,1,837,838593,836,2295000,836,2295000,836,0,837,60,
837,1,888,861451,886,1734000,887,1734000,886,0,888,100,
888,1,988,1397655,986,2295000,987,2295000,987,0,988,100,
988,1,1089,777484,1087,1632000,1088,1632000,1088,0,1089,100,
1089,1,1192,861451,1190,1734000,1191,1734000,1191,0,1192,100,
1192,1,1292,777484,1291,1632000,1291,1632000,1291,0,1292,100,
1292,1,1393,949579,1392,1836000,1392,1836000,1392,0,1393,100,
1393,1,1494,861451,1492,1734000,1493,1734000,1493,0,1494,100,
1494,1,1597,1397655,1596,2295000,1596,2295000,1596,0,1597,100,
1597,1,1697,1397655,1696,2295000,1696,2295000,1696,0,1697,100,
1697,1,1797,1397655,1796,2295000,1797,2295000,1797,0,1797,100,
1797,1,1898,1397655,1897,2295000,1897,2295000,1897,0,1898,100,
1898,1,1998,689160,1997,1734000,1997,1734000,1997,0,1998,80,
1998,1,2098,1161719,2097,2193000,2098,2193000,2097,0,2098,90,
2098,1,2199,854621,2197,1836000,2198,1836000,2198,0,2199,90,
2199,1,2299,341848,2298,1836000,2298,1836000,2298,0,2299,36,
2299,1,2399,0,2398,1734000,2398,1734000,2398,0,2399,0,
2399,1,2500,284278,2498,1734000,2499,1734000,2499,0,2500,33,
2500,1,2604,35381,2600,637500,2601,637500,2601,0,2604,20,
2604,1,2708,23133,2701,510000,2704,510000,2702,0,2707,18,
2708,1,2803,0,2801,1530000,2802,1530000,2802,0,2803,0,
2803,1,2907,52953,2902,561000,2904,561000,2903,0,2906,36,
2907,1,3010,25704,3006,510000,3007,510000,3007,0,3010,20,
3010,1,3105,230234,3104,1530000,3104,1530000,3104,0,3105,33,
3105,1,3208,0,3204,510000,3205,510000,3205,0,3207,0,
3208,1,3310,14137,3304,510000,3307,510000,3306,0,3309,11,
3310,1,3409,14137,3405,510000,3406,510000,3406,0,3409,11,
3409,1,3514,0,3506,510000,3510,510000,3509,0,3514,0,
3515,1,3614,35381,3606,637500,3611,637500,3607,0,3613,20,
3614,1,3707,69768,3706,1530000,3706,1530000,3706,0,3707,10,
3708,1,3809,348840,3807,1530000,3807,1530000,3807,0,3809,50,
3809,1,3907,851927,3906,2193000,3907,2193000,3907,0,3907,66,
3907,1,4008,125582,4007,1530000,4007,1530000,4007,0,4008,18,
4008,1,4108,93298,4107,1632000,4108,1632000,4107,0,4108,12,
4108,1,4213,0,4208,510000,4210,510000,4209,0,4212,0,
4213,1,4313,14137,4308,510000,4310,510000,4309,0,4313,11,
4313,1,4413,63686,4409,637500,4411,637500,4410,0,4413,36,
4414,1,4514,25704,4510,510000,4511,510000,4511,0,4514,20,
4514,1,4611,0,4610,1530000,4610,1530000,4610,0,4611,0,
4611,1,4716,12390,4711,535500,4713,535500,4712,0,4716,9,
4716,1,4813,0,4811,1530000,4812,1530000,4811,0,4812,0,
4813,1,4916,69768,4915,1530000,4915,1530000,4915,0,4916,10,
4916,1,5024,111628,5023,1530000,5023,1530000,5023,0,5024,16,
5024,1,5129,0,5124,510000,5126,510000,5125,0,5129,0,
5129,1,5230,0,5225,510000,5227,510000,5226,0,5229,0,
5230,1,5329,34700,5325,510000,5327,510000,5326,0,5329,27,
5329,1,5430,0,5426,510000,5427,510000,5426,0,5430,0,
5430,1,5530,0,5526,510000,5528,510000,5527,0,5530,0,
5530,1,5631,38556,5627,510000,5628,510000,5627,0,5631,30,
5631,1,5731,0,5727,510000,5729,510000,5728,0,5731,0,
5732,1,5833,15422,5828,510000,5830,510000,5829,0,5832,12,
5833,1,5933,279072,5930,1530000,5931,1530000,5931,0,5932,40,
5933,1,6040,42411,6032,510000,6034,510000,6033,0,6039,33,
6040,1,6135,348840,6132,1530000,6133,1530000,6133,0,6134,50,
