App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 10:49:39 PM","51 sec","Trepn_2018.06.23_224939.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,209648,0,2295000,0,2295000,0,0,1,15,
7,1,93,379038,92,1734000,92,1734000,92,0,93,44,
93,1,193,417814,192,1836000,192,1836000,192,0,193,44,
193,1,294,709939,292,2193000,293,2193000,292,0,293,55,
294,1,393,153742,392,2295000,393,2295000,393,0,393,11,
393,1,494,139765,493,2295000,493,2295000,493,0,494,10,
494,1,594,279531,593,2295000,593,2295000,593,0,594,20,
594,1,694,0,693,2295000,693,2295000,693,0,694,0,
694,1,795,419296,793,2295000,794,2295000,794,0,795,30,
795,1,895,1076194,894,2295000,894,2295000,894,0,895,77,
895,1,998,861451,994,1734000,995,1734000,995,0,998,100,
998,1,1096,1041868,1094,1938000,1095,1938000,1095,0,1095,100,
1096,1,1196,1397655,1195,2295000,1195,2295000,1195,0,1196,100,
1196,1,1297,777484,1296,1632000,1296,1632000,1296,0,1297,100,
1297,1,1398,777484,1397,1632000,1398,1632000,1397,0,1398,100,
1398,1,1498,861451,1497,1734000,1498,1734000,1497,0,1498,100,
1498,1,1599,777484,1597,1632000,1598,1632000,1598,0,1599,100,
1599,1,1701,861451,1698,1734000,1699,1734000,1699,0,1700,100,
1701,1,1800,1397655,1798,2295000,1799,2295000,1798,0,1800,100,
1800,1,1900,1397655,1898,2295000,1899,2295000,1899,0,1900,100,
1900,1,2002,1397655,2001,2295000,2002,2295000,2001,0,2002,100,
2002,1,2102,1397655,2101,2295000,2102,2295000,2102,0,2102,100,
2102,1,2203,861451,2202,1734000,2202,1734000,2202,0,2203,100,
2203,1,2303,843913,2302,1938000,2303,1938000,2302,0,2303,81,
2303,1,2406,697775,2405,1734000,2405,1734000,2405,0,2406,81,
2406,1,2506,344580,2505,1734000,2506,1734000,2505,0,2506,40,
2506,1,2606,0,2605,1734000,2606,1734000,2605,0,2606,0,
2606,1,2707,284278,2706,1734000,2706,1734000,2706,0,2707,33,
2707,1,2808,0,2806,1122000,2807,1122000,2807,0,2808,0,
2808,1,2908,62791,2907,1530000,2907,1530000,2907,0,2908,9,
2908,1,3011,0,3008,637500,3009,637500,3008,0,3011,0,
3011,1,3117,25704,3109,510000,3112,510000,3111,0,3116,20,
3117,1,3213,79607,3209,637500,3211,637500,3210,0,3213,45,
3213,1,3315,25704,3310,510000,3312,510000,3311,0,3314,20,
3315,1,3415,27535,3410,535500,3412,535500,3411,0,3415,20,
3415,1,3521,0,3512,510000,3517,510000,3515,0,3520,0,
3522,1,3617,51734,3613,586500,3615,586500,3614,0,3617,33,
3618,1,3713,76744,3712,1530000,3713,1530000,3712,0,3713,11,
3714,1,3824,0,3814,612000,3816,612000,3815,0,3823,0,
3824,1,3914,104453,3913,1836000,3913,1836000,3913,0,3914,11,
3914,1,4015,69768,4013,1530000,4014,1530000,4014,0,4014,10,
4015,1,4140,29559,4114,510000,4134,510000,4116,0,4139,23,
4140,1,4216,293025,4214,1530000,4215,1530000,4215,0,4216,42,
4216,1,4316,0,4314,1530000,4315,1530000,4315,0,4316,0,
4316,1,4419,0,4415,637500,4417,637500,4416,0,4418,0,
4419,1,4520,0,4516,663000,4517,663000,4517,0,4519,0,
4520,1,4624,23133,4617,510000,4619,510000,4618,0,4623,18,
4624,1,4721,32360,4718,561000,4719,561000,4718,0,4721,22,
4722,1,4821,58379,4818,637500,4819,637500,4818,0,4821,33,
4822,1,4942,53071,4919,510000,4921,637500,4920,0,4942,30,
4942,1,5022,495352,5020,1530000,5021,1530000,5020,0,5022,71,
5022,1,5121,698827,5120,2295000,5120,2295000,5120,0,5121,50,
5121,1,5224,348840,5222,1530000,5223,1530000,5223,0,5224,50,
5224,1,5328,12852,5323,510000,5325,510000,5324,0,5328,10,
5329,1,5424,125582,5423,1530000,5423,1530000,5423,0,5424,18,
5424,1,5528,12852,5524,510000,5525,510000,5525,0,5528,10,
5528,1,5628,0,5624,510000,5626,510000,5625,0,5628,0,
5628,1,5729,12852,5724,510000,5726,510000,5725,0,5728,10,
5729,1,5829,39715,5825,561000,5827,561000,5826,0,5829,27,
5829,1,5930,27535,5926,535500,5927,535500,5927,0,5929,20,
5930,1,6031,0,6027,637500,6028,637500,6028,0,6030,0,
6031,1,6139,209303,6128,1530000,6128,1530000,6128,0,6137,30,
6140,1,6231,458422,6229,1938000,6230,1938000,6230,0,6231,44,
6231,1,6331,0,6329,2295000,6330,2295000,6330,0,6330,0,
6331,1,6431,223624,6430,2295000,6430,2295000,6430,0,6431,16,
6431,1,6532,125788,6531,2295000,6531,2295000,6531,0,6532,9,
6532,1,6632,139765,6631,2295000,6632,2295000,6631,0,6632,10,
6632,1,6733,0,6732,2295000,6732,2295000,6732,0,6733,0,
6733,1,6833,125788,6832,2295000,6832,2295000,6832,0,6833,9,
6833,1,6935,0,6933,1530000,6934,1530000,6933,0,6935,0,
6935,1,7035,69768,7033,1530000,7034,1530000,7034,0,7035,10,
7035,1,7137,13767,7134,535500,7135,535500,7135,0,7137,10,
7138,1,7238,79607,7235,637500,7236,637500,7235,0,7238,45,
7239,1,7339,12390,7335,535500,7336,535500,7336,0,7339,9,
