App,Package,Start Time,Duration,Filename
"System",,"Jun 19, 2018 @ 10:26:24 PM","1 min 2 sec","Trepn_2018.06.19_222623.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,2,209648,0,2295000,1,2295000,1,0,1,15,
2,1,102,1257889,101,2295000,102,2295000,101,0,102,90,
102,1,203,768710,201,2295000,202,2295000,201,0,203,55,
203,1,303,1397655,302,2295000,302,2295000,302,0,303,100,
303,1,403,1397655,402,2295000,402,2295000,402,0,403,100,
403,1,453,1397655,452,2295000,452,2295000,452,0,453,100,
453,1,553,1397655,552,2295000,553,2295000,552,0,553,100,
553,1,654,1397655,653,2295000,653,2295000,653,0,654,100,
654,1,754,1397655,753,2295000,753,2295000,753,0,754,100,
754,1,854,1118124,853,2295000,853,2295000,853,0,854,80,
854,1,954,1397655,953,2295000,954,2295000,954,0,954,100,
954,1,1058,1397655,1054,2295000,1055,2295000,1054,0,1057,100,
1058,1,1157,1188106,1156,2091000,1156,2091000,1156,0,1157,100,
1157,1,1307,1397655,1306,2295000,1307,2295000,1306,0,1307,100,
1307,1,1357,1397655,1356,2295000,1356,2295000,1356,0,1357,100,
1357,1,1457,1397655,1456,2295000,1457,2295000,1457,0,1457,100,
1458,1,1558,1188106,1557,2091000,1557,2091000,1557,0,1558,100,
1558,1,1658,1188106,1657,2091000,1657,2091000,1657,0,1658,100,
1658,1,1758,1397655,1757,2295000,1758,2295000,1758,0,1758,100,
1758,1,1859,1397655,1857,2295000,1858,2295000,1858,0,1858,100,
1859,1,1959,1397655,1958,2295000,1958,2295000,1958,0,1959,100,
1959,1,2059,1397655,2058,2295000,2059,2295000,2058,0,2059,100,
2059,1,2159,1257889,2158,2295000,2159,2295000,2159,0,2159,90,
2160,1,2260,1397655,2259,2295000,2259,2295000,2259,0,2260,100,
2260,1,2360,1397655,2359,2295000,2359,2295000,2359,0,2360,100,
