App,Package,Start Time,Duration,Filename
"System",,"Jun 19, 2018 @ 10:43:39 PM","1 min 3 sec","Trepn_2018.06.19_224339.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,181695,0,2295000,1,2295000,0,0,2,13,
126,1,126,1397655,124,2295000,126,2295000,124,0,126,100,
615,1,615,1397655,613,2295000,614,2295000,614,0,615,100,
616,1,616,1397655,615,2295000,615,2295000,615,0,616,100,
622,1,622,1397655,617,2295000,619,2295000,619,0,622,100,
645,1,645,1397655,622,2295000,622,2295000,622,0,645,100,
726,1,726,1397655,725,2295000,725,2295000,725,0,726,100,
766,1,807,1041868,806,1938000,806,1938000,806,0,807,100,
807,1,908,1397655,906,2295000,906,2295000,906,0,908,100,
908,1,1008,1397655,1006,2295000,1007,2295000,1007,0,1008,100,
1008,1,1109,1188106,1107,2091000,1107,2091000,1107,0,1109,100,
1109,1,1210,1397655,1209,2295000,1210,2295000,1209,0,1210,100,
1210,1,1310,1397655,1309,2295000,1310,2295000,1310,0,1310,100,
1310,1,1413,838593,1412,2295000,1412,2295000,1412,0,1413,60,
1413,1,1513,922452,1512,2295000,1513,2295000,1513,0,1513,66,
1513,1,1613,1257889,1612,2295000,1613,2295000,1613,0,1613,90,
1613,1,1715,1397655,1714,2295000,1714,2295000,1714,0,1715,100,
1715,1,1815,1132100,1813,2295000,1814,2295000,1814,0,1815,81,
1816,1,1922,1041868,1915,1938000,1915,1938000,1915,0,1922,100,
1922,1,2016,1041868,2015,1938000,2016,1938000,2016,0,2016,100,
2017,1,2117,1397655,2116,2295000,2116,2295000,2116,0,2117,100,
2117,1,2217,1188106,2216,2091000,2216,2091000,2216,0,2217,100,
2217,1,2317,1188106,2316,2091000,2316,2091000,2316,0,2317,100,
2317,1,2417,1188106,2416,2091000,2417,2091000,2417,0,2417,100,
2418,1,2518,1397655,2517,2295000,2517,2295000,2517,0,2518,100,
2518,1,2621,1397655,2620,2295000,2620,2295000,2620,0,2621,100,
2621,1,2721,1397655,2720,2295000,2720,2295000,2720,0,2721,100,
2721,1,2821,1397655,2820,2295000,2821,2295000,2820,0,2821,100,
2821,1,2922,1397655,2920,2295000,2921,2295000,2921,0,2921,100,
2922,1,3022,1397655,3021,2295000,3021,2295000,3021,0,3022,100,
3022,1,3123,1397655,3121,2295000,3122,2295000,3122,0,3123,100,
3123,1,3223,1397655,3221,2295000,3222,2295000,3222,0,3223,100,
3223,1,3323,1397655,3321,2295000,3322,2295000,3322,0,3322,100,
3323,1,3423,1397655,3422,2295000,3422,2295000,3422,0,3423,100,
3423,1,3524,1397655,3522,2295000,3523,2295000,3523,0,3524,100,
3524,1,3624,1397655,3623,2295000,3623,2295000,3623,0,3624,100,
3624,1,3724,1397655,3723,2295000,3723,2295000,3723,0,3724,100,
3724,1,3824,1397655,3823,2295000,3824,2295000,3823,0,3824,100,
3824,1,3925,1397655,3924,2295000,3924,2295000,3924,0,3925,100,
3925,1,4025,1397655,4024,2295000,4024,2295000,4024,0,4025,100,
4025,1,4125,1397655,4124,2295000,4124,2295000,4124,0,4125,100,
4125,1,4226,1397655,4224,2295000,4225,2295000,4225,0,4225,100,
4226,1,4326,1397655,4325,2295000,4325,2295000,4325,0,4326,100,
4326,1,4426,1397655,4425,2295000,4425,2295000,4425,0,4426,100,
4426,1,4526,1397655,4525,2295000,4525,2295000,4525,0,4526,100,
4526,1,4628,1397655,4626,2295000,4626,2295000,4626,0,4628,100,
4628,1,4730,1397655,4729,2295000,4729,2295000,4729,0,4730,100,
4730,1,4833,1397655,4829,2295000,4830,2295000,4829,0,4831,100,
4833,1,4936,1041868,4934,1938000,4935,1938000,4934,0,4936,100,
4936,1,5036,1188106,5034,2091000,5035,2091000,5035,0,5036,100,
5036,1,5136,1188106,5135,2091000,5136,2091000,5135,0,5136,100,
5136,1,5236,1397655,5235,2295000,5235,2295000,5235,0,5236,100,
5236,1,5336,1397655,5335,2295000,5335,2295000,5335,0,5336,100,
5336,1,5436,1188106,5435,2091000,5436,2091000,5436,0,5436,100,
5436,1,5537,1397655,5535,2295000,5536,2295000,5536,0,5537,100,
5537,1,5637,1188106,5636,2091000,5636,2091000,5636,0,5637,100,
5637,1,5737,1188106,5736,2091000,5736,2091000,5736,0,5737,100,
5737,1,5837,1069295,5836,2091000,5837,2091000,5836,0,5837,90,
5837,1,5937,1397655,5936,2295000,5937,2295000,5937,0,5937,100,
5937,1,6040,1188106,6039,2091000,6039,2091000,6039,0,6040,100,
6040,1,6090,1188106,6089,2091000,6090,2091000,6089,0,6090,100,
6090,1,6190,1188106,6189,2091000,6190,2091000,6190,0,6190,100,
6190,1,6291,1188106,6290,2091000,6290,2091000,6290,0,6291,100,
6291,1,6392,1397655,6391,2295000,6391,2295000,6391,0,6392,100,
6392,1,6492,1397655,6491,2295000,6492,2295000,6491,0,6492,100,
6492,1,6593,1188106,6592,2091000,6592,2091000,6592,0,6593,100,
6593,1,6693,1188106,6692,2091000,6692,2091000,6692,0,6693,100,
6693,1,6793,1188106,6792,2091000,6793,2091000,6792,0,6793,100,
6793,1,6944,1397655,6943,2295000,6943,2295000,6943,0,6944,100,
6944,1,7044,1397655,7043,2295000,7043,2295000,7043,0,7044,100,
7044,1,7144,1397655,7143,2295000,7144,2295000,7143,0,7144,100,
7144,1,7245,1397655,7243,2295000,7244,2295000,7244,0,7245,100,
7245,1,7345,1397655,7344,2295000,7344,2295000,7344,0,7345,100,
