App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 03:20:40 PM","1 min 47 sec","Trepn_2018.06.22_152040.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,41,195671,40,2295000,40,2295000,40,0,41,14,
41,1,141,307484,140,2295000,140,2295000,140,0,141,22,
141,1,242,188373,241,1530000,241,1530000,241,0,242,27,
242,1,342,1397655,341,2295000,341,2295000,341,0,342,100,
342,1,392,1397655,391,2295000,391,2295000,391,0,392,100,
392,1,492,1397655,491,2295000,492,2295000,491,0,492,100,
492,1,593,1397655,592,2295000,592,2295000,592,0,593,100,
593,1,693,1397655,692,2295000,692,2295000,692,0,693,100,
693,1,794,838593,792,2295000,793,2295000,793,0,794,60,
794,1,894,1048241,893,2295000,893,2295000,893,0,894,75,
894,1,995,1397655,994,2295000,994,2295000,994,0,995,100,
995,1,1095,1397655,1094,2295000,1094,2295000,1094,0,1095,100,
1095,1,1195,1397655,1194,2295000,1195,2295000,1195,0,1195,100,
1195,1,1296,1397655,1295,2295000,1295,2295000,1295,0,1296,100,
1296,1,1396,1397655,1395,2295000,1395,2295000,1395,0,1396,100,
1396,1,1502,1397655,1501,2295000,1501,2295000,1501,0,1502,100,
1502,1,1604,1397655,1603,2295000,1604,2295000,1604,0,1604,100,
1605,1,1706,1397655,1704,2295000,1704,2295000,1704,0,1705,100,
1706,1,1808,1397655,1806,2295000,1807,2295000,1807,0,1808,100,
1808,1,1907,1257889,1906,2295000,1906,2295000,1906,0,1907,90,
1907,1,2008,1257889,2007,2295000,2007,2295000,2007,0,2008,90,
2008,1,2108,1118124,2107,2295000,2107,2295000,2107,0,2108,80,
2108,1,2208,1257889,2207,2295000,2207,2295000,2207,0,2208,90,
2208,1,2308,349413,2307,2295000,2308,2295000,2307,0,2308,25,
2308,1,2409,139765,2408,2295000,2408,2295000,2408,0,2409,10,
2409,1,2515,16180,2509,561000,2510,561000,2510,0,2515,11,
2515,1,2612,97298,2609,637500,2610,637500,2610,0,2612,55,
2613,1,2716,11566,2711,510000,2713,510000,2712,0,2715,9,
2716,1,2816,12852,2811,510000,2812,510000,2812,0,2816,10,
2817,1,2919,12852,2911,510000,2913,510000,2912,0,2919,10,
2920,1,3017,0,3014,1530000,3015,1530000,3014,0,3017,0,
3017,1,3120,0,3115,510000,3117,510000,3116,0,3120,0,
3121,1,3219,20610,3215,663000,3217,663000,3216,0,3219,11,
3220,1,3321,25704,3316,510000,3318,510000,3317,0,3321,20,
3321,1,3420,0,3417,612000,3418,612000,3417,0,3420,0,
3421,1,3522,0,3517,510000,3519,510000,3518,0,3522,0,
3522,1,3621,379831,3618,1836000,3620,1836000,3619,0,3620,40,
3621,1,3723,14137,3719,510000,3720,510000,3720,0,3723,11,
3723,1,3827,23133,3820,510000,3823,510000,3822,0,3826,18,
3827,1,3922,348840,3920,1530000,3921,1530000,3920,0,3922,50,
3922,1,4021,759663,4020,1836000,4020,1836000,4020,0,4021,80,
4021,1,4126,20563,4121,510000,4123,510000,4122,0,4126,16,
4126,1,4222,230234,4221,1530000,4222,1530000,4221,0,4222,33,
4222,1,4327,11566,4322,510000,4324,510000,4323,0,4326,9,
4327,1,4427,16670,4423,612000,4424,612000,4424,0,4426,10,
4427,1,4545,44128,4524,561000,4525,561000,4525,0,4538,30,
4545,1,4625,313955,4623,1530000,4624,1530000,4624,0,4625,45,
4625,1,4729,22028,4725,535500,4727,535500,4726,0,4729,16,
4729,1,4831,14137,4827,510000,4828,510000,4828,0,4831,11,
4831,1,4931,0,4926,510000,4928,510000,4927,0,4930,0,
4931,1,5031,12852,5027,510000,5029,510000,5028,0,5031,10,
5031,1,5134,12852,5128,510000,5130,510000,5129,0,5134,10,
5135,1,5233,59424,5229,688500,5231,688500,5230,0,5233,30,
5233,1,5331,69768,5329,1530000,5330,1530000,5330,0,5331,10,
5331,1,5434,17690,5431,637500,5432,637500,5431,0,5434,10,
5435,1,5551,353194,5543,1530000,5549,1734000,5549,0,5551,41,
5551,1,5634,76744,5631,1530000,5632,1530000,5632,0,5634,11,
5634,1,5734,125582,5732,1530000,5733,1530000,5733,0,5734,18,
5735,1,5835,0,5833,1530000,5834,1530000,5834,0,5835,0,
5835,1,5940,24781,5935,535500,5936,535500,5936,0,5939,18,
5940,1,6037,139536,6035,1530000,6036,1530000,6036,0,6037,20,
6037,1,6140,0,6135,1530000,6136,1530000,6136,0,6140,0,
6140,1,6237,76744,6235,1530000,6236,1530000,6236,0,6237,11,
6237,1,6341,0,6337,510000,6338,510000,6338,0,6341,0,
6341,1,6445,13767,6437,535500,6439,535500,6438,0,6444,10,
6445,1,6539,348840,6538,1530000,6538,1530000,6538,0,6539,50,
6539,1,6639,69768,6638,1530000,6638,1530000,6638,0,6639,10,
6639,1,6740,0,6738,1530000,6739,1530000,6738,0,6739,0,
6740,1,6845,20563,6840,510000,6842,510000,6841,0,6845,16,
6845,1,6946,14137,6940,510000,6943,510000,6942,0,6945,11,
6946,1,7046,17690,7041,637500,7043,637500,7042,0,7045,10,
7046,1,7143,125582,7141,1530000,7142,1530000,7142,0,7143,18,
7143,1,7247,20563,7242,510000,7244,510000,7243,0,7247,16,
7248,1,7344,125582,7342,1530000,7343,1530000,7343,0,7344,18,
7344,1,7449,32130,7444,510000,7446,510000,7445,0,7449,25,
7450,1,7564,209303,7546,1530000,7557,1530000,7552,0,7564,30,
7564,1,7646,0,7644,1530000,7645,1530000,7644,0,7645,0,
7646,1,7746,0,7744,1530000,7745,1530000,7745,0,7746,0,
7746,1,7851,0,7846,510000,7847,510000,7847,0,7850,0,
7851,1,7950,0,7947,637500,7948,637500,7947,0,7950,0,
7950,1,8052,11566,8047,510000,8049,510000,8048,0,8052,9,
8052,1,8151,0,8147,510000,8149,510000,8148,0,8151,0,
8151,1,8252,17690,8248,637500,8249,637500,8249,0,8251,10,
8252,1,8353,13767,8349,535500,8350,535500,8350,0,8353,10,
8353,1,8455,23133,8450,510000,8452,510000,8451,0,8455,18,
8456,1,8553,153489,8550,1530000,8551,1530000,8550,0,8552,22,
8553,1,8652,125582,8650,1530000,8651,1530000,8650,0,8651,18,
8652,1,8755,14137,8751,510000,8752,510000,8752,0,8755,11,
8756,1,8855,55013,8851,612000,8852,612000,8852,0,8855,33,
8856,1,8958,12852,8952,510000,8955,510000,8953,0,8958,10,
8959,1,9058,25704,9052,561000,9055,510000,9054,0,9057,20,
9058,1,9157,27535,9153,535500,9154,535500,9154,0,9156,20,
9157,1,9259,25704,9253,510000,9255,510000,9254,0,9258,20,
9259,1,9358,25704,9354,510000,9355,510000,9355,0,9357,20,
9358,1,9458,0,9455,535500,9456,535500,9455,0,9458,0,
9458,1,9565,279072,9555,1530000,9562,1530000,9556,0,9564,40,
9565,1,9659,0,9655,510000,9657,510000,9656,0,9659,0,
9659,1,9760,58379,9756,637500,9757,637500,9757,0,9759,33,
9760,1,9857,0,9856,1530000,9856,1530000,9856,0,9857,0,
9857,1,9961,0,9957,510000,9958,510000,9958,0,9961,0,
9961,1,10062,0,10058,637500,10060,637500,10059,0,10062,0,
10062,1,10163,0,10158,510000,10160,510000,10160,0,10163,0,
10164,1,10264,14137,10259,510000,10261,510000,10260,0,10264,11,
10264,1,10367,34700,10360,510000,10362,510000,10362,0,10366,27,
10367,1,10461,0,10460,1530000,10460,1530000,10460,0,10461,0,
10461,1,10562,153489,10560,1530000,10561,1530000,10561,0,10562,22,
10562,1,10662,0,10661,1530000,10661,1530000,10661,0,10662,0,
10662,1,10767,12852,10763,510000,10764,510000,10764,0,10766,10,
10767,1,10869,23133,10864,510000,10866,510000,10865,0,10869,18,
10870,1,10965,69768,10963,1530000,10964,1530000,10964,0,10965,10,
10965,1,11065,0,11064,1530000,11064,1530000,11064,0,11065,0,
11065,1,11168,125582,11165,1530000,11166,1530000,11166,0,11168,18,
11168,1,11266,0,11264,1530000,11265,1530000,11265,0,11266,0,
11266,1,11366,62791,11365,1530000,11365,1530000,11365,0,11366,9,
11366,1,11470,0,11466,510000,11468,510000,11467,0,11470,0,
11471,1,11567,76744,11565,1530000,11566,1530000,11566,0,11567,11,
11567,1,11667,0,11666,1530000,11666,1530000,11666,0,11667,0,
11667,1,11768,62791,11766,1530000,11767,1530000,11766,0,11767,9,
11768,1,11868,0,11866,1530000,11867,1530000,11867,0,11868,0,
11868,1,11973,23133,11967,510000,11970,510000,11969,0,11973,18,
11974,1,12074,14137,12070,510000,12071,510000,12070,0,12074,11,
12075,1,12174,42411,12170,510000,12171,510000,12171,0,12174,33,
12174,1,12275,38556,12271,510000,12272,510000,12271,0,12274,30,
12275,1,12378,31843,12371,510000,12374,637500,12373,0,12377,18,
12378,1,12473,0,12471,1530000,12472,1530000,12472,0,12473,0,
12473,1,12575,209303,12572,1530000,12573,1530000,12573,0,12574,30,
