App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 02:24:13 PM","1 min 47 sec","Trepn_2018.06.22_142413.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,209648,0,2295000,0,2295000,0,0,1,15,
13,1,101,614968,100,2295000,100,2295000,100,0,101,44,
101,1,201,251577,200,2295000,200,2295000,200,0,201,18,
201,1,303,474789,301,1836000,302,1836000,301,0,302,50,
303,1,402,978358,401,2295000,402,2295000,401,0,402,70,
402,1,502,0,501,2295000,502,2295000,502,0,502,0,
502,1,602,0,602,2295000,602,2295000,602,0,602,0,
603,1,703,377366,702,2295000,702,2295000,702,0,703,27,
703,1,804,153742,803,2295000,803,2295000,803,0,804,11,
804,1,906,1397655,904,2295000,905,2295000,905,0,906,100,
906,1,1006,1257889,1005,2295000,1005,2295000,1005,0,1006,90,
1006,1,1106,1397655,1105,2295000,1105,2295000,1105,0,1106,100,
1106,1,1208,1397655,1206,2295000,1207,2295000,1207,0,1207,100,
1208,1,1309,1397655,1307,2295000,1307,2295000,1307,0,1309,100,
1309,1,1409,1397655,1407,2295000,1408,2295000,1408,0,1409,100,
1409,1,1511,1397655,1510,2295000,1511,2295000,1511,0,1511,100,
1512,1,1612,1397655,1611,2295000,1611,2295000,1611,0,1612,100,
1612,1,1712,1397655,1711,2295000,1712,2295000,1712,0,1712,100,
1712,1,1813,1397655,1812,2295000,1813,2295000,1813,0,1813,100,
1814,1,1914,1076194,1912,2295000,1913,2295000,1913,0,1914,77,
1914,1,2014,978358,2013,2295000,2013,2295000,2013,0,2014,70,
2014,1,2114,1118124,2113,2295000,2113,2295000,2113,0,2114,80,
2114,1,2214,461226,2213,2295000,2214,2295000,2213,0,2214,33,
2214,1,2314,0,2313,2295000,2314,2295000,2314,0,2314,0,
2314,1,2416,0,2414,1224000,2415,1224000,2414,0,2416,0,
2416,1,2521,13238,2516,561000,2518,561000,2517,0,2521,9,
2522,1,2622,0,2616,510000,2619,510000,2617,0,2621,0,
2622,1,2723,32130,2717,510000,2718,510000,2718,0,2722,25,
2723,1,2832,188373,2830,1530000,2830,1530000,2830,0,2832,27,
2832,1,2924,0,2917,1530000,2918,1530000,2918,0,2924,0,
2925,1,3019,69768,3018,1530000,3018,1530000,3018,0,3019,10,
3019,1,3129,17690,3123,637500,3125,637500,3124,0,3129,10,
3131,1,3223,209303,3221,1530000,3222,1530000,3222,0,3223,30,
3223,1,3324,0,3323,1530000,3323,1530000,3323,0,3324,0,
3325,1,3428,0,3424,510000,3425,510000,3425,0,3428,0,
3429,1,3531,32130,3524,510000,3528,510000,3526,0,3530,25,
3531,1,3629,17992,3625,510000,3626,510000,3626,0,3629,14,
3629,1,3729,48541,3725,561000,3727,561000,3726,0,3729,33,
3730,1,3833,230234,3826,1530000,3827,1530000,3826,0,3832,33,
3833,1,3927,1290799,3926,2193000,3926,2193000,3926,0,3927,100,
3927,1,4028,174420,4026,1530000,4027,1530000,4027,0,4028,25,
4028,1,4128,258435,4127,1734000,4127,1734000,4127,0,4128,30,
4128,1,4232,28305,4228,637500,4229,637500,4229,0,4232,16,
4232,1,4330,306979,4328,1530000,4329,1530000,4329,0,4330,44,
4330,1,4443,20563,4432,510000,4437,510000,4435,0,4442,16,
4443,1,4535,39192,4531,586500,4532,586500,4532,0,4534,25,
4535,1,4635,25704,4631,510000,4633,510000,4632,0,4635,20,
4636,1,4736,0,4732,510000,4733,510000,4733,0,4735,0,
4736,1,4842,88453,4832,637500,4834,637500,4833,0,4840,50,
4842,1,4949,12852,4937,510000,4939,510000,4938,0,4948,10,
4952,1,5037,53071,5034,637500,5035,637500,5035,0,5037,30,
5037,1,5142,11566,5135,510000,5136,510000,5136,0,5140,9,
5142,1,5241,16521,5235,535500,5237,535500,5237,0,5240,12,
5241,1,5342,47764,5336,637500,5339,637500,5338,0,5341,27,
5342,1,5444,23133,5437,510000,5441,510000,5440,0,5444,18,
5444,1,5544,19459,5538,510000,5541,637500,5540,0,5544,11,
5545,1,5639,0,5637,1530000,5638,1530000,5638,0,5639,0,
5639,1,5744,20563,5740,510000,5741,510000,5741,0,5744,16,
5744,1,5846,230234,5842,1530000,5843,1530000,5842,0,5845,33,
5846,1,5949,14137,5941,510000,5944,510000,5943,0,5948,11,
5949,1,6043,230234,6042,1530000,6043,1530000,6042,0,6043,33,
6043,1,6145,58637,6143,892500,6144,892500,6143,0,6145,20,
