App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 02:15:32 PM","1 min 47 sec","Trepn_2018.06.22_141532.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,1,181695,0,2295000,0,2295000,0,0,1,13,
20,1,103,628944,102,2295000,103,2295000,103,0,103,45,
103,1,203,503155,202,2295000,203,2295000,203,0,203,36,
203,1,304,348840,303,1530000,303,1530000,303,0,304,50,
304,1,404,517132,403,2295000,403,2295000,403,0,404,37,
404,1,504,0,503,2295000,504,2295000,503,0,504,0,
504,1,604,139765,603,2295000,604,2295000,604,0,604,10,
604,1,705,139765,704,2295000,704,2295000,704,0,704,10,
705,1,805,139765,804,2295000,804,2295000,804,0,805,10,
805,1,905,307484,904,2295000,905,2295000,904,0,905,22,
905,1,1006,1397655,1005,2295000,1005,2295000,1005,0,1006,100,
1006,1,1107,1397655,1105,2295000,1106,2295000,1106,0,1107,100,
1107,1,1207,1397655,1206,2295000,1206,2295000,1206,0,1207,100,
1207,1,1307,1397655,1306,2295000,1306,2295000,1306,0,1307,100,
1307,1,1407,1257889,1406,2295000,1407,2295000,1406,0,1407,90,
1407,1,1508,1397655,1507,2295000,1508,2295000,1507,0,1508,100,
1508,1,1610,1397655,1608,2295000,1609,2295000,1609,0,1609,100,
1610,1,1712,1397655,1710,2295000,1711,2295000,1711,0,1711,100,
1712,1,1812,1397655,1810,2295000,1811,2295000,1811,0,1812,100,
1812,1,1916,1397655,1912,2295000,1915,2295000,1913,0,1916,100,
1916,1,2014,698827,2012,2295000,2013,2295000,2013,0,2013,50,
2014,1,2114,1229936,2113,2295000,2113,2295000,2113,0,2114,88,
2114,1,2214,1132100,2213,2295000,2213,2295000,2213,0,2214,81,
2214,1,2314,559062,2313,2295000,2314,2295000,2314,0,2314,40,
2314,1,2415,139765,2414,2295000,2414,2295000,2414,0,2415,10,
2415,1,2515,125788,2514,2295000,2514,2295000,2514,0,2515,9,
2515,1,2615,167718,2614,2295000,2614,2295000,2614,0,2615,12,
2615,1,2720,0,2715,510000,2716,510000,2716,0,2719,0,
2720,1,2819,0,2815,510000,2817,510000,2816,0,2819,0,
2819,1,2920,12852,2916,510000,2918,510000,2917,0,2920,10,
2920,1,3021,0,3016,561000,3018,561000,3017,0,3020,0,
3021,1,3123,153489,3117,1530000,3117,1530000,3117,0,3121,22,
3124,1,3222,14137,3218,510000,3219,510000,3218,0,3221,11,
3222,1,3345,44982,3326,510000,3328,510000,3327,0,3345,35,
3346,1,3422,0,3420,1530000,3421,1530000,3420,0,3422,0,
3422,1,3522,0,3521,1530000,3521,1530000,3521,0,3522,0,
3522,1,3628,0,3622,637500,3624,637500,3624,0,3628,0,
3628,1,3728,0,3724,637500,3726,637500,3725,0,3728,0,
3728,1,3829,34700,3825,510000,3827,510000,3826,0,3829,27,
3829,1,3928,306979,3925,1530000,3926,1530000,3926,0,3928,44,
3928,1,4026,1032639,4025,2193000,4026,2193000,4026,0,4026,80,
4027,1,4132,0,4126,510000,4129,510000,4127,0,4132,0,
4132,1,4237,88453,4233,637500,4235,637500,4234,0,4237,50,
4238,1,4339,174420,4335,1530000,4337,1530000,4337,0,4339,25,
4339,1,4440,14137,4436,510000,4437,510000,4436,0,4440,11,
4440,1,4540,28218,4536,586500,4538,586500,4537,0,4540,18,
4540,1,4646,23133,4637,510000,4640,510000,4639,0,4646,18,
4646,1,4738,76744,4737,1530000,4738,1530000,4737,0,4738,11,
4739,1,4843,23133,4838,510000,4840,510000,4839,0,4843,18,
4843,1,4944,25704,4939,510000,4941,510000,4940,0,4943,20,
4944,1,5046,23133,5040,637500,5042,510000,5042,0,5045,18,
5046,1,5141,0,5140,1530000,5140,1530000,5140,0,5141,0,
5141,1,5242,62791,5240,1530000,5241,1530000,5241,0,5242,9,
5242,1,5349,251164,5343,1530000,5346,1530000,5346,0,5348,36,
5349,1,5446,25704,5442,510000,5444,510000,5443,0,5446,20,
5446,1,5548,0,5543,510000,5545,510000,5544,0,5548,0,
5549,1,5649,34700,5644,510000,5646,510000,5645,0,5648,27,
5649,1,5753,0,5745,561000,5748,561000,5747,0,5752,0,
5753,1,5845,97675,5844,1530000,5844,1530000,5844,0,5845,14,
5845,1,5949,13767,5945,535500,5946,535500,5946,0,5949,10,
5949,1,6051,27535,6046,535500,6048,535500,6047,0,6050,20,
6051,1,6177,404654,6151,612000,6158,1530000,6157,0,6173,58,
6178,1,6253,351344,6251,1836000,6251,1836000,6251,0,6253,37,
6253,1,6355,279072,6352,1530000,6353,1530000,6353,0,6355,40,
6355,1,6453,104453,6452,1836000,6453,1836000,6452,0,6453,11,
6453,1,6557,0,6553,510000,6555,510000,6554,0,6557,0,
6557,1,6656,0,6655,1530000,6656,1530000,6656,0,6656,0,
6657,1,6759,15921,6756,637500,6757,637500,6757,0,6759,9,
6759,1,6861,0,6857,510000,6859,510000,6858,0,6861,0,
6861,1,6964,12852,6959,510000,6961,510000,6960,0,6964,10,
6964,1,7067,12852,7061,510000,7065,510000,7064,0,7067,10,
7067,1,7161,94759,7160,1734000,7160,1734000,7160,0,7161,11,
7161,1,7262,62791,7261,1530000,7261,1530000,7261,0,7262,9,
7262,1,7363,251164,7361,1530000,7362,1530000,7362,0,7363,36,
7363,1,7472,0,7463,510000,7465,510000,7464,0,7472,0,
7473,1,7564,69768,7562,1530000,7563,1530000,7562,0,7564,10,
7564,1,7669,0,7664,510000,7666,510000,7665,0,7668,0,
7669,1,7769,0,7764,510000,7766,510000,7765,0,7768,0,
7769,1,7869,0,7865,637500,7867,637500,7866,0,7869,0,
7869,1,7972,12852,7966,510000,7968,510000,7967,0,7971,10,
7972,1,8067,69768,8066,1530000,8067,1530000,8066,0,8067,10,
8068,1,8170,74945,8167,663000,8168,663000,8168,0,8170,40,
8170,1,8269,76744,8267,1530000,8268,1530000,8267,0,8269,11,
8269,1,8368,76744,8367,1530000,8368,1530000,8368,0,8368,11,
8369,1,8469,0,8467,1530000,8468,1530000,8468,0,8469,0,
8469,1,8575,12852,8569,510000,8571,510000,8570,0,8574,10,
8575,1,8673,24781,8670,535500,8671,535500,8670,0,8673,18,
8674,1,8774,0,8771,637500,8772,637500,8771,0,8774,0,
8774,1,8878,12852,8872,510000,8874,510000,8873,0,8878,10,
8879,1,8973,0,8972,1530000,8972,1530000,8972,0,8973,0,
8973,1,9073,0,9072,1530000,9073,1530000,9072,0,9073,0,
9073,1,9177,0,9173,535500,9174,535500,9174,0,9177,0,
9177,1,9275,69768,9273,1530000,9274,1530000,9274,0,9275,10,
9275,1,9375,125582,9374,1530000,9374,1530000,9374,0,9375,18,
9375,1,9479,0,9475,637500,9477,637500,9476,0,9479,0,
9479,1,9580,0,9576,637500,9577,637500,9577,0,9579,0,
9580,1,9677,69768,9676,1530000,9676,1530000,9676,0,9677,10,
9677,1,9778,139536,9776,1530000,9777,1530000,9777,0,9777,20,
9778,1,9884,12852,9878,510000,9880,510000,9879,0,9883,10,
9884,1,9982,42411,9978,510000,9979,510000,9979,0,9982,33,
9983,1,10084,32130,10080,510000,10082,510000,10081,0,10084,25,
10084,1,10184,34700,10180,510000,10182,510000,10181,0,10184,27,
10185,1,10285,25704,10281,510000,10283,510000,10282,0,10285,20,
10285,1,10384,230234,10382,1530000,10383,1530000,10383,0,10384,33,
10384,1,10487,0,10483,535500,10484,535500,10484,0,10486,0,
10487,1,10588,12852,10584,510000,10586,510000,10585,0,10588,10,
10588,1,10685,0,10683,1530000,10684,1530000,10684,0,10685,0,
10685,1,10785,69768,10784,1530000,10784,1530000,10784,0,10785,10,
10785,1,10889,11566,10885,510000,10887,510000,10886,0,10889,9,
