App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 02:54:37 PM","1 min 47 sec","Trepn_2018.06.22_145437.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,38,223624,37,2295000,37,2295000,37,0,38,16,
38,1,138,307484,137,2295000,138,2295000,137,0,138,22,
138,1,245,13767,238,535500,240,535500,239,0,242,10,
245,1,340,284873,339,1836000,339,1836000,339,0,340,30,
340,1,390,279531,389,2295000,389,2295000,389,0,390,20,
390,1,490,0,489,2295000,489,2295000,489,0,490,0,
490,1,590,153742,589,2295000,589,2295000,589,0,590,11,
590,1,690,978358,689,2295000,690,2295000,689,0,690,70,
690,1,790,1397655,789,2295000,790,2295000,790,0,790,100,
790,1,891,1118124,890,2295000,890,2295000,890,0,891,80,
891,1,993,1048241,992,2295000,993,2295000,992,0,993,75,
993,1,1094,1397655,1092,2295000,1093,2295000,1093,0,1093,100,
1094,1,1194,1397655,1193,2295000,1193,2295000,1193,0,1194,100,
1194,1,1294,1397655,1293,2295000,1294,2295000,1293,0,1294,100,
1294,1,1445,1397655,1444,2295000,1444,2295000,1444,0,1445,100,
1445,1,1547,1397655,1546,2295000,1547,2295000,1546,0,1547,100,
1548,1,1597,1397655,1596,2295000,1597,2295000,1597,0,1597,100,
1597,1,1698,1397655,1697,2295000,1697,2295000,1697,0,1698,100,
1698,1,1798,1397655,1797,2295000,1797,2295000,1797,0,1798,100,
1798,1,1898,1397655,1897,2295000,1898,2295000,1897,0,1898,100,
1898,1,1999,1397655,1997,2295000,1998,2295000,1998,0,1998,100,
1999,1,2099,768710,2098,2295000,2098,2295000,2098,0,2099,55,
2099,1,2199,139765,2198,2295000,2198,2295000,2198,0,2199,10,
2199,1,2299,279531,2298,2295000,2298,2295000,2298,0,2299,20,
2299,1,2401,32250,2399,892500,2399,892500,2399,0,2401,11,
2401,1,2504,14137,2499,510000,2502,510000,2501,0,2504,11,
2505,1,2601,69768,2599,1530000,2600,1530000,2600,0,2601,10,
2601,1,2706,0,2701,510000,2703,510000,2702,0,2705,0,
2706,1,2813,0,2803,510000,2804,510000,2804,0,2813,0,
2813,1,2904,69768,2902,1530000,2903,1530000,2903,0,2904,10,
2904,1,3008,16180,3003,561000,3005,561000,3004,0,3007,11,
3008,1,3107,38556,3104,510000,3105,510000,3104,0,3107,30,
3107,1,3207,25704,3204,510000,3205,510000,3205,0,3207,20,
3207,1,3309,14137,3305,510000,3306,510000,3305,0,3309,11,
3309,1,3410,0,3405,510000,3407,510000,3406,0,3409,0,
3410,1,3524,16521,3507,510000,3516,535500,3515,0,3524,12,
3524,1,3608,153489,3607,1530000,3607,1530000,3607,0,3608,22,
3608,1,3713,0,3708,510000,3710,510000,3709,0,3712,0,
3713,1,3813,14137,3808,510000,3810,510000,3809,0,3813,11,
3814,1,3917,12852,3909,510000,3911,510000,3911,0,3916,10,
3917,1,4011,949579,4009,1836000,4010,1836000,4009,0,4011,100,
4011,1,4110,645399,4109,2193000,4110,2193000,4109,0,4110,50,
4110,1,4216,12852,4211,510000,4213,510000,4212,0,4216,10,
4217,1,4315,83721,4313,1530000,4314,1530000,4314,0,4315,12,
4315,1,4419,29418,4415,561000,4417,561000,4416,0,4419,20,
4419,1,4521,12852,4515,510000,4517,510000,4516,0,4520,10,
4521,1,4616,286048,4615,1530000,4615,1530000,4615,0,4616,41,
4616,1,4721,14137,4716,510000,4718,510000,4717,0,4720,11,
4721,1,4821,19459,4816,637500,4818,637500,4817,0,4820,11,
4821,1,4927,11566,4918,510000,4921,510000,4919,0,4926,9,
4927,1,5024,28274,5018,510000,5020,510000,5020,0,5023,22,
5024,1,5128,0,5124,586500,5125,586500,5125,0,5128,0,
5129,1,5226,32130,5220,510000,5223,510000,5222,0,5225,25,
5226,1,5328,14137,5321,510000,5324,510000,5323,0,5327,11,
5328,1,5426,12852,5422,510000,5423,510000,5423,0,5426,10,
5426,1,5526,15921,5523,637500,5524,637500,5524,0,5526,9,
5526,1,5625,348840,5623,1530000,5624,1530000,5623,0,5625,50,
5625,1,5735,0,5725,510000,5728,510000,5726,0,5735,0,
5735,1,5826,0,5824,1530000,5825,1530000,5824,0,5826,0,
5826,1,5931,0,5926,510000,5928,510000,5927,0,5931,0,
5931,1,6032,14137,6026,510000,6028,510000,6028,0,6032,11,
6033,1,6134,14137,6127,510000,6129,510000,6128,0,6133,11,
6134,1,6229,188373,6227,1530000,6228,1530000,6227,0,6229,27,
6229,1,6332,0,6328,688500,6330,688500,6329,0,6332,0,
6332,1,6437,18812,6429,586500,6431,586500,6430,0,6436,12,
6437,1,6544,38556,6533,510000,6539,510000,6534,0,6543,30,
6544,1,6634,251164,6632,1530000,6633,1530000,6632,0,6634,36,
6634,1,6738,0,6733,510000,6735,510000,6735,0,6738,0,
6739,1,6835,0,6833,1530000,6834,1530000,6834,0,6835,0,
6835,1,6940,16180,6935,561000,6937,561000,6936,0,6939,11,
6940,1,7043,0,7036,510000,7039,510000,7038,0,7042,0,
7043,1,7140,12852,7136,510000,7138,510000,7137,0,7140,10,
7141,1,7243,11566,7238,510000,7240,510000,7239,0,7243,9,
7243,1,7343,0,7339,510000,7340,510000,7340,0,7343,0,
7343,1,7449,28274,7439,510000,7441,510000,7440,0,7449,22,
7453,1,7541,103374,7539,1734000,7540,1734000,7540,0,7541,12,
7541,1,7643,279072,7640,1530000,7641,1530000,7641,0,7642,40,
7643,1,7746,13767,7741,535500,7743,535500,7742,0,7746,10,
7746,1,7847,12852,7842,510000,7844,510000,7843,0,7847,10,
7847,1,7947,25704,7943,510000,7945,510000,7944,0,7947,20,
7948,1,8048,25704,8044,510000,8046,510000,8045,0,8048,20,
8048,1,8153,0,8145,510000,8146,510000,8145,0,8151,0,
8153,1,8246,0,8244,1530000,8245,1530000,8245,0,8246,0,
8246,1,8351,0,8346,510000,8348,510000,8347,0,8350,0,
8351,1,8447,125582,8445,1530000,8446,1530000,8446,0,8447,18,
8447,1,8552,0,8547,510000,8549,510000,8548,0,8552,0,
8553,1,8648,279072,8646,1530000,8647,1530000,8647,0,8648,40,
8648,1,8759,11566,8747,510000,8752,510000,8751,0,8758,9,
8759,1,8849,0,8847,1530000,8848,1530000,8848,0,8849,0,
8849,1,8954,26476,8949,561000,8950,561000,8950,0,8953,18,
8954,1,9054,25704,9050,510000,9051,510000,9050,0,9054,20,
9055,1,9157,14137,9151,510000,9154,510000,9153,0,9157,11,
9158,1,9252,0,9250,1530000,9251,1530000,9250,0,9252,0,
9252,1,9357,16670,9351,612000,9354,612000,9353,0,9356,10,
9357,1,9453,69768,9452,1530000,9452,1530000,9452,0,9453,10,
9453,1,9560,33341,9555,612000,9557,612000,9556,0,9559,20,
9560,1,9655,230234,9653,1530000,9654,1530000,9653,0,9655,33,
9655,1,9758,0,9754,714000,9756,714000,9755,0,9758,0,
9758,1,9859,37630,9855,714000,9856,714000,9856,0,9858,18,
9859,1,9959,0,9955,510000,9957,510000,9956,0,9959,0,
9960,1,10061,0,10056,510000,10058,510000,10057,0,10061,0,
10062,1,10161,0,10157,510000,10159,510000,10158,0,10161,0,
10161,1,10258,76744,10257,1530000,10257,1530000,10257,0,10258,11,
10258,1,10362,0,10358,561000,10360,561000,10359,0,10362,0,
10363,1,10460,125582,10458,1530000,10459,1530000,10458,0,10460,18,
10460,1,10563,0,10559,535500,10561,535500,10560,0,10563,0,
10563,1,10660,209303,10659,1530000,10660,1530000,10659,0,10660,30,
