App,Package,Start Time,Duration,Filename
"System",,"Jun 30, 2018 @ 01:41:38 PM","2 min 22 sec","Trepn_2018.06.30_134138.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,44,237601,42,2295000,43,2295000,43,0,43,17,
44,1,144,313361,143,1836000,143,1836000,143,0,144,33,
144,1,247,38919,244,637500,245,637500,244,0,247,22,
247,1,298,697680,295,1530000,296,1530000,296,0,298,100,
298,1,397,1397655,396,2295000,396,2295000,396,0,397,100,
397,1,506,461226,505,2295000,505,2295000,505,0,506,33,
506,1,606,768710,605,2295000,606,2295000,606,0,606,55,
606,1,707,1397655,706,2295000,707,2295000,706,0,707,100,
707,1,808,1132100,807,2295000,807,2295000,807,0,808,81,
808,1,910,1215959,909,2295000,910,2295000,910,0,910,87,
910,1,1011,1397655,1010,2295000,1010,2295000,1010,0,1011,100,
1011,1,1111,949579,1110,1836000,1110,1836000,1110,0,1111,100,
1112,1,1212,854621,1210,1836000,1211,1836000,1211,0,1212,90,
1212,1,1312,1290799,1311,2193000,1311,2193000,1311,0,1312,100,
1312,1,1412,1397655,1411,2295000,1411,2295000,1411,0,1412,100,
1412,1,1517,1397655,1515,2295000,1516,2295000,1516,0,1517,100,
1517,1,1617,1397655,1616,2295000,1616,2295000,1616,0,1617,100,
1617,1,1721,949579,1717,1836000,1718,1836000,1717,0,1721,100,
1722,1,1822,949579,1819,1836000,1819,1836000,1819,0,1822,100,
1822,1,1921,1160053,1919,2295000,1920,2295000,1919,0,1920,83,
1921,1,2020,1032639,2019,2193000,2020,2193000,2019,0,2020,80,
2020,1,2121,598234,2119,1836000,2120,1836000,2120,0,2121,63,
2121,1,2221,626722,2220,1836000,2220,1836000,2220,0,2221,66,
2221,1,2321,94957,2320,1836000,2320,1836000,2320,0,2321,10,
2321,1,2421,256386,2420,1836000,2421,1836000,2420,0,2421,27,
2421,1,2522,153489,2521,1530000,2521,1530000,2521,0,2522,22,
2522,1,2626,20563,2622,510000,2623,510000,2623,0,2626,16,
2626,1,2729,23133,2723,510000,2725,510000,2724,0,2729,18,
2730,1,2828,12852,2824,510000,2825,510000,2825,0,2828,10,
2828,1,2931,14137,2925,510000,2927,510000,2926,0,2930,11,
