App,Package,Start Time,Duration,Filename
"System",,"Jun 30, 2018 @ 03:25:06 PM","2 min 22 sec","Trepn_2018.06.30_152506.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,223624,0,2295000,0,2295000,0,0,1,16,
18,1,104,503276,102,1836000,103,1836000,103,0,104,53,
104,1,204,208907,203,1836000,203,1836000,203,0,204,22,
204,1,305,534099,303,1734000,304,1734000,304,0,305,62,
305,1,405,1397655,403,2295000,404,2295000,404,0,405,100,
405,1,505,1397655,504,2295000,504,2295000,504,0,505,100,
505,1,605,1397655,604,2295000,604,2295000,604,0,605,100,
605,1,706,1257889,704,2295000,705,2295000,705,0,705,90,
706,1,806,1006311,805,2295000,805,2295000,805,0,806,72,
806,1,907,949579,905,1836000,906,1836000,906,0,907,100,
907,1,1007,1290799,1006,2193000,1006,2193000,1006,0,1007,100,
1007,1,1108,949579,1107,1836000,1108,1836000,1107,0,1108,100,
1108,1,1211,949579,1209,1836000,1210,1836000,1210,0,1211,100,
1211,1,1310,1397655,1309,2295000,1309,2295000,1309,0,1310,100,
1310,1,1411,1397655,1409,2295000,1410,2295000,1410,0,1410,100,
1411,1,1519,1397655,1518,2295000,1519,2295000,1518,0,1519,100,
1519,1,1619,1397655,1618,2295000,1619,2295000,1619,0,1619,100,
1619,1,1720,1397655,1719,2295000,1719,2295000,1719,0,1720,100,
1720,1,1821,949579,1820,1836000,1820,1836000,1820,0,1821,100,
1821,1,1921,1397655,1920,2295000,1921,2295000,1920,0,1921,100,
1921,1,2022,1161719,2020,2193000,2021,2193000,2021,0,2022,90,
2022,1,2122,1257889,2121,2295000,2121,2295000,2121,0,2122,90,
2122,1,2222,559062,2221,2295000,2221,2295000,2221,0,2222,40,
2222,1,2322,0,2321,2295000,2321,2295000,2321,0,2322,0,
2322,1,2422,139765,2421,2295000,2422,2295000,2421,0,2422,10,
2422,1,2523,0,2522,2295000,2522,2295000,2522,0,2523,0,
2523,1,2623,0,2622,2295000,2622,2295000,2622,0,2623,0,
2623,1,2723,167718,2722,2295000,2722,2295000,2722,0,2723,12,
2723,1,2823,251577,2822,2295000,2822,2295000,2822,0,2823,18,
2823,1,2924,125582,2923,1530000,2923,1530000,2923,0,2924,18,
2924,1,3025,0,3023,1530000,3024,1530000,3023,0,3024,0,
3025,1,3125,76744,3124,1530000,3124,1530000,3124,0,3125,11,
3125,1,3225,62203,3224,1428000,3224,1428000,3224,0,3225,10,
3225,1,3326,62791,3324,1530000,3325,1530000,3325,0,3326,9,
3326,1,3426,0,3425,1530000,3425,1530000,3425,0,3426,0,
3426,1,3527,0,3525,1530000,3526,1530000,3526,0,3527,0,
3527,1,3628,0,3626,1530000,3627,1530000,3626,0,3627,0,
3628,1,3732,0,3729,1530000,3730,1530000,3730,0,3732,0,
3732,1,3830,94957,3828,1836000,3829,1836000,3829,0,3830,10,
3830,1,3930,0,3929,2295000,3929,2295000,3929,0,3930,0,
3930,1,4031,125582,4029,1530000,4030,1530000,4030,0,4031,18,
4031,1,4132,48323,4130,1224000,4131,1224000,4131,0,4132,10,
4132,1,4233,83721,4230,1530000,4231,1530000,4231,0,4233,12,
4233,1,4334,125582,4331,1530000,4332,1530000,4332,0,4334,18,
4334,1,4436,11566,4431,510000,4433,510000,4432,0,4435,9,
4436,1,4533,139536,4531,1530000,4532,1530000,4532,0,4533,20,
4533,1,4634,76744,4632,1530000,4633,1530000,4632,0,4633,11,
4634,1,4734,139536,4732,1530000,4733,1530000,4733,0,4734,20,
4734,1,4834,69768,4833,1530000,4833,1530000,4833,0,4834,10,
4834,1,4935,0,4933,1530000,4934,1530000,4934,0,4935,0,
4935,1,5035,139536,5034,1530000,5034,1530000,5034,0,5035,20,
5035,1,5139,70762,5135,637500,5137,637500,5136,0,5139,40,
5139,1,5242,25704,5236,510000,5239,510000,5237,0,5242,20,
5242,1,5346,12852,5337,510000,5341,510000,5340,0,5346,10,
5346,1,5442,17690,5438,637500,5440,637500,5439,0,5442,10,
5442,1,5544,0,5540,510000,5541,510000,5541,0,5544,0,
5544,1,5642,188373,5640,1530000,5641,1530000,5640,0,5642,27,
5642,1,5748,69768,5742,1530000,5744,1530000,5743,0,5746,10,
5748,1,5844,14137,5841,510000,5842,510000,5841,0,5844,11,
5844,1,5942,230234,5941,1530000,5941,1530000,5941,0,5942,33,
5942,1,6042,0,6041,1530000,6041,1530000,6041,0,6042,0,
6042,1,6142,139536,6141,1530000,6142,1530000,6141,0,6142,20,
6142,1,6246,12852,6242,510000,6244,510000,6243,0,6246,10,
6246,1,6352,14137,6343,510000,6346,510000,6345,0,6352,11,
6353,1,6449,0,6444,510000,6446,510000,6445,0,6449,0,
6449,1,6549,14137,6544,510000,6546,510000,6545,0,6549,11,
6550,1,6645,76744,6644,1530000,6644,1530000,6644,0,6645,11,
6645,1,6746,139536,6744,1530000,6745,1530000,6745,0,6746,20,
6746,1,6847,0,6844,1530000,6845,1530000,6845,0,6846,0,
6847,1,6946,125582,6944,1530000,6945,1530000,6945,0,6946,18,
6946,1,7046,139536,7045,1530000,7046,1530000,7045,0,7046,20,
7046,1,7147,139536,7145,1530000,7146,1530000,7146,0,7147,20,
7147,1,7251,25704,7247,510000,7248,510000,7247,0,7251,20,
7251,1,7351,62791,7347,1530000,7348,1530000,7347,0,7351,9,
7351,1,7451,69768,7448,1530000,7449,1530000,7449,0,7451,10,
7451,1,7553,12852,7549,510000,7551,510000,7550,0,7553,10,
7554,1,7650,69768,7649,1530000,7649,1530000,7649,0,7650,10,
7650,1,7751,0,7749,1530000,7750,1530000,7749,0,7751,0,
7751,1,7854,13767,7850,535500,7852,535500,7851,0,7854,10,
7854,1,7955,25704,7951,510000,7952,510000,7952,0,7955,20,
7955,1,8084,174420,8052,510000,8082,1530000,8081,0,8084,25,
8084,1,8153,132941,8151,1836000,8152,1836000,8152,0,8153,14,
8153,1,8253,69768,8252,1530000,8252,1530000,8252,0,8253,10,
