App,Package,Start Time,Duration,Filename
"System",,"Jun 20, 2018 @ 09:46:20 PM","1 min 1 sec","Trepn_2018.06.20_214620.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,43,251577,37,2295000,37,2295000,37,0,42,18,
43,1,138,614968,137,2295000,137,2295000,137,0,138,44,
138,1,246,38556,238,510000,243,510000,239,0,245,30,
246,1,340,1397655,338,2295000,339,2295000,339,0,339,100,
340,1,439,1397655,438,2295000,439,2295000,439,0,439,100,
439,1,540,1397655,538,2295000,539,2295000,539,0,539,100,
540,1,589,1397655,589,2295000,589,2295000,589,0,589,100,
590,1,690,1397655,689,2295000,689,2295000,689,0,690,100,
690,1,790,768710,789,2295000,789,2295000,789,0,790,55,
790,1,890,866546,889,2295000,890,2295000,890,0,890,62,
890,1,991,1257889,990,2295000,990,2295000,990,0,991,90,
991,1,1091,1397655,1090,2295000,1090,2295000,1090,0,1091,100,
1091,1,1191,1397655,1190,2295000,1191,2295000,1191,0,1191,100,
1192,1,1292,1397655,1291,2295000,1291,2295000,1291,0,1292,100,
1292,1,1393,1397655,1391,2295000,1391,2295000,1391,0,1392,100,
1393,1,1495,1397655,1493,2295000,1494,2295000,1494,0,1495,100,
1495,1,1593,1397655,1592,2295000,1592,2295000,1592,0,1593,100,
1593,1,1694,1397655,1692,2295000,1693,2295000,1693,0,1693,100,
1694,1,1794,1397655,1792,2295000,1793,2295000,1793,0,1794,100,
1794,1,1894,1397655,1893,2295000,1894,2295000,1893,0,1894,100,
1894,1,1995,1397655,1994,2295000,1994,2295000,1994,0,1995,100,
1995,1,2096,1397655,2095,2295000,2095,2295000,2095,0,2096,100,
2096,1,2196,1397655,2195,2295000,2195,2295000,2195,0,2196,100,
2196,1,2296,1397655,2295,2295000,2295,2295000,2295,0,2296,100,
2296,1,2396,1397655,2395,2295000,2396,2295000,2396,0,2396,100,
2396,1,2497,1397655,2496,2295000,2496,2295000,2496,0,2497,100,
2497,1,2597,614968,2596,2295000,2596,2295000,2596,0,2597,44,
2597,1,2699,559062,2697,2295000,2697,2295000,2697,0,2699,40,
2699,1,2800,139765,2797,2295000,2797,2295000,2797,0,2799,10,
2800,1,2899,1257889,2897,2295000,2898,2295000,2898,0,2899,90,
2899,1,3000,251577,2998,2295000,2999,2295000,2998,0,3000,18,
3000,1,3100,559062,3099,2295000,3099,2295000,3099,0,3100,40,
3100,1,3200,279531,3199,2295000,3199,2295000,3199,0,3200,20,
3200,1,3301,307484,3299,2295000,3300,2295000,3300,0,3301,22,
3301,1,3401,1118124,3399,2295000,3400,2295000,3400,0,3401,80,
3402,1,3501,1397655,3500,2295000,3501,2295000,3501,0,3501,100,
3501,1,3601,1397655,3600,2295000,3601,2295000,3600,0,3601,100,
3601,1,3701,1397655,3700,2295000,3701,2295000,3701,0,3701,100,
3701,1,3802,1397655,3801,2295000,3801,2295000,3801,0,3802,100,
3802,1,3903,1397655,3901,2295000,3902,2295000,3902,0,3903,100,
3903,1,4002,1118124,4001,2295000,4002,2295000,4001,0,4002,80,
4002,1,4103,838593,4102,2295000,4102,2295000,4102,0,4103,60,
4103,1,4203,1397655,4202,2295000,4202,2295000,4202,0,4203,100,
4203,1,4303,1397655,4302,2295000,4303,2295000,4302,0,4303,100,
4303,1,4410,39715,4403,561000,4405,561000,4404,0,4409,27,
4410,1,4505,906425,4504,1938000,4504,1938000,4504,0,4505,87,
4505,1,4607,387239,4606,2193000,4606,2193000,4606,0,4607,30,
4607,1,4707,0,4706,2193000,4706,2193000,4706,0,4707,0,
4707,1,4810,0,4807,586500,4808,586500,4808,0,4810,0,
4810,1,4911,0,4907,612000,4909,612000,4908,0,4911,0,
4911,1,5016,37172,5009,535500,5011,535500,5010,0,5014,27,
5017,1,5109,139536,5108,1530000,5108,1530000,5108,0,5109,20,
5109,1,5214,11566,5209,510000,5211,510000,5210,0,5214,9,
5214,1,5319,14709,5312,561000,5316,561000,5312,0,5318,10,
5319,1,5414,76744,5413,1530000,5413,1530000,5413,0,5414,11,
5414,1,5517,139536,5515,510000,5516,1530000,5516,0,5517,20,
5517,1,5619,0,5616,663000,5617,663000,5617,0,5619,0,
5619,1,5721,14137,5716,510000,5718,510000,5717,0,5721,11,
5721,1,5824,14137,5817,510000,5819,510000,5818,0,5824,11,
5824,1,5922,0,5918,510000,5919,510000,5919,0,5922,0,
5922,1,6022,12852,6018,510000,6019,510000,6019,0,6022,10,
6022,1,6121,417814,6118,1836000,6119,1836000,6119,0,6121,44,
6121,1,6220,349868,6218,1632000,6219,1632000,6219,0,6220,45,
6220,1,6323,0,6320,637500,6321,637500,6320,0,6323,0,
6323,1,6423,125582,6420,1530000,6421,1530000,6421,0,6422,18,
6423,1,6522,0,6520,1836000,6521,1836000,6520,0,6521,0,
6522,1,6627,0,6622,586500,6624,586500,6623,0,6627,0,
6627,1,6727,23133,6722,510000,6724,510000,6723,0,6727,18,
6728,1,6829,24781,6824,535500,6826,535500,6825,0,6829,18,
6829,1,6931,25704,6925,510000,6928,510000,6926,0,6931,20,
6932,1,7033,12852,7027,510000,7030,510000,7029,0,7033,10,
7034,1,7128,256386,7127,1836000,7127,1836000,7127,0,7128,27,
7128,1,7228,0,7227,1836000,7228,1836000,7227,0,7228,0,
7228,1,7329,69768,7328,1530000,7328,1530000,7328,0,7329,10,
7329,1,7438,76744,7430,612000,7436,1530000,7434,0,7438,11,
7438,1,7530,76744,7528,1530000,7529,1530000,7529,0,7530,11,
7530,1,7630,0,7629,1530000,7629,1530000,7629,0,7630,0,
7630,1,7730,0,7729,2295000,7729,2295000,7729,0,7730,0,
7730,1,7831,0,7830,2295000,7830,2295000,7830,0,7831,0,
7831,1,7931,125788,7930,2295000,7930,2295000,7930,0,7931,9,
7931,1,8032,0,8031,2295000,8031,2295000,8031,0,8032,0,
8032,1,8132,139765,8131,2295000,8131,2295000,8131,0,8132,10,
8132,1,8232,0,8231,2295000,8232,2295000,8231,0,8232,0,
8232,1,8333,0,8332,2295000,8332,2295000,8332,0,8333,0,
8333,1,8433,0,8432,2295000,8432,2295000,8432,0,8433,0,
8433,1,8533,0,8532,2295000,8533,2295000,8533,0,8533,0,
8533,1,8634,0,8633,2295000,8633,2295000,8633,0,8634,0,
8634,1,8734,0,8733,2295000,8734,2295000,8734,0,8734,0,
8734,1,8835,0,8834,2295000,8834,2295000,8834,0,8835,0,
8835,1,8935,125788,8934,2295000,8935,2295000,8935,0,8935,9,
8936,1,9036,279531,9035,2295000,9035,2295000,9035,0,9036,20,
9036,1,9136,559062,9135,2295000,9135,2295000,9135,0,9136,40,
9136,1,9237,419296,9236,2295000,9236,2295000,9236,0,9237,30,
9237,1,9340,0,9336,510000,9338,510000,9337,0,9340,0,
9340,1,9442,0,9437,510000,9439,510000,9438,0,9442,0,
9442,1,9542,0,9538,510000,9539,510000,9539,0,9542,0,
9542,1,9643,0,9638,510000,9640,510000,9639,0,9642,0,
9643,1,9745,0,9739,510000,9741,510000,9740,0,9745,0,
9745,1,9843,83623,9840,714000,9841,714000,9840,0,9843,40,
9843,1,9941,139536,9939,1530000,9940,1530000,9940,0,9941,20,
9941,1,10047,23133,10041,510000,10043,510000,10042,0,10046,18,
10047,1,10145,854621,10143,1836000,10143,1836000,10143,0,10145,90,
10145,1,10244,229211,10243,1938000,10243,1938000,10243,0,10244,22,
10244,1,10347,28038,10344,867000,10345,867000,10344,0,10346,10,
10347,1,10449,34700,10445,510000,10446,510000,10446,0,10449,27,
10449,1,10549,45433,10546,535500,10547,535500,10547,0,10549,33,
10550,1,10648,139536,10646,1530000,10647,1530000,10647,0,10648,20,
10649,1,10748,69768,10746,1530000,10747,1530000,10747,0,10748,10,
10748,1,10852,72531,10848,637500,10850,637500,10849,0,10852,41,
10852,1,10953,30007,10949,612000,10950,612000,10950,0,10953,18,
10953,1,11051,230234,11049,1530000,11050,1530000,11049,0,11051,33,
11051,1,11150,209303,11149,1530000,11149,1530000,11149,0,11150,30,
11150,1,11255,12852,11250,510000,11252,510000,11251,0,11254,10,
11255,1,11353,47764,11350,637500,11351,637500,11351,0,11353,27,
11353,1,11455,58379,11450,637500,11452,637500,11451,0,11454,33,
11456,1,11556,39616,11551,688500,11553,688500,11552,0,11555,20,
11556,1,11655,33341,11651,612000,11653,612000,11652,0,11655,20,
11655,1,11756,12852,11752,510000,11753,510000,11753,0,11755,10,
11756,1,11859,23133,11854,510000,11856,510000,11855,0,11859,18,
11860,1,11956,153489,11954,1530000,11955,1530000,11954,0,11956,22,
11956,1,12059,12852,12055,510000,12057,510000,12056,0,12059,10,
12060,1,12158,389327,12156,1836000,12156,1836000,12156,0,12158,41,
12158,1,12257,153742,12256,2295000,12256,2295000,12256,0,12257,11,
12257,1,12361,12852,12357,510000,12358,510000,12358,0,12360,10,
12361,1,12461,17244,12457,586500,12459,586500,12458,0,12461,11,
12461,1,12562,46267,12558,510000,12560,510000,12559,0,12562,36,
12562,1,12662,23133,12658,510000,12660,510000,12659,0,12662,18,
12662,1,12765,27535,12759,535500,12762,535500,12761,0,12764,20,
12765,1,12863,38919,12860,637500,12861,637500,12861,0,12863,22,
12863,1,12961,188373,12960,1530000,12960,1530000,12960,0,12961,27,
12961,1,13063,62791,13061,1530000,13062,1530000,13061,0,13063,9,
13063,1,13162,139765,13161,2295000,13162,2295000,13162,0,13162,10,
13162,1,13263,0,13262,2295000,13262,2295000,13262,0,13263,0,
13263,1,13363,0,13362,2295000,13363,2295000,13363,0,13363,0,
13364,1,13464,0,13463,2295000,13463,2295000,13463,0,13464,0,
13464,1,13564,0,13563,2295000,13564,2295000,13564,0,13564,0,
13564,1,13664,125788,13664,2295000,13664,2295000,13664,0,13664,9,
13665,1,13765,0,13764,2295000,13765,2295000,13764,0,13765,0,
13765,1,13866,0,13865,2295000,13865,2295000,13865,0,13865,0,
13866,1,13966,0,13965,2295000,13965,2295000,13965,0,13966,0,
13966,1,14066,0,14065,2295000,14066,2295000,14066,0,14066,0,
14066,1,14167,139765,14166,2295000,14166,2295000,14166,0,14167,10,
14167,1,14267,0,14266,2295000,14267,2295000,14267,0,14267,0,
14267,1,14368,0,14367,2295000,14367,2295000,14367,0,14368,0,
14368,1,14468,0,14467,2295000,14468,2295000,14468,0,14468,0,
14469,1,14569,0,14567,2295000,14568,2295000,14568,0,14569,0,
14569,1,14669,0,14668,2295000,14668,2295000,14668,0,14669,0,
14669,1,14773,14109,14769,586500,14771,586500,14770,0,14773,9,
14773,1,14871,0,14869,1530000,14870,1530000,14869,0,14871,0,
14872,1,14974,0,14970,510000,14972,510000,14971,0,14974,0,
14975,1,15071,0,15070,1530000,15070,1530000,15070,0,15071,0,
15071,1,15175,25704,15171,510000,15173,510000,15172,0,15175,20,
15175,1,15273,418607,15271,1530000,15272,1530000,15272,0,15273,60,
