App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 10:12:06 PM","51 sec","Trepn_2018.06.23_221206.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,209648,0,2295000,0,2295000,0,0,1,15,
13,1,104,344580,102,1734000,103,1734000,103,0,104,40,
104,1,204,155061,202,1734000,203,1734000,203,0,204,18,
204,1,304,256386,303,1836000,303,1836000,303,0,304,27,
304,1,404,0,403,2295000,403,2295000,403,0,404,0,
404,1,504,139765,503,2295000,503,2295000,503,0,504,10,
504,1,604,1076194,603,2295000,604,2295000,604,0,604,77,
604,1,705,1397655,703,2295000,704,2295000,704,0,704,100,
705,1,805,1397655,804,2295000,805,2295000,804,0,805,100,
805,1,905,880522,904,2295000,905,2295000,905,0,905,63,
905,1,1007,861451,1006,1734000,1006,1734000,1006,0,1007,100,
1007,1,1109,1188106,1107,2091000,1108,2091000,1108,0,1109,100,
1109,1,1209,1397655,1208,2295000,1208,2295000,1208,0,1209,100,
1209,1,1311,949579,1309,1836000,1310,1836000,1310,0,1311,100,
1311,1,1411,861451,1410,1734000,1410,1734000,1410,0,1411,100,
1411,1,1511,1397655,1510,2295000,1511,2295000,1510,0,1511,100,
1511,1,1611,1397655,1610,2295000,1610,2295000,1610,0,1611,100,
1611,1,1713,1397655,1712,2295000,1712,2295000,1712,0,1713,100,
1713,1,1813,1397655,1812,2295000,1812,2295000,1812,0,1813,100,
1813,1,1913,1397655,1912,2295000,1912,2295000,1912,0,1913,100,
1913,1,2013,1397655,2012,2295000,2013,2295000,2013,0,2013,100,
2013,1,2120,759663,2113,1836000,2114,1836000,2114,0,2115,80,
2120,1,2215,697775,2213,1734000,2214,1734000,2214,0,2214,81,
2215,1,2315,626722,2314,1836000,2314,1836000,2314,0,2315,66,
2315,1,2415,861451,2414,1734000,2414,1734000,2414,0,2415,100,
2415,1,2515,189519,2514,1734000,2515,1734000,2514,0,2515,22,
2515,1,2616,0,2614,1836000,2615,1836000,2615,0,2616,0,
2616,1,2720,20563,2716,510000,2717,510000,2717,0,2720,16,
2721,1,2822,46267,2818,510000,2819,510000,2819,0,2822,36,
2822,1,2923,25704,2918,510000,2920,510000,2919,0,2922,20,
2923,1,3020,0,3018,1530000,3019,1530000,3018,0,3020,0,
3020,1,3125,23133,3119,510000,3121,510000,3120,0,3125,18,
3125,1,3220,215362,3219,1734000,3219,1734000,3219,0,3220,25,
3220,1,3324,23133,3320,510000,3322,510000,3321,0,3324,18,
3324,1,3425,0,3420,510000,3422,510000,3421,0,3424,0,
3425,1,3528,12852,3521,510000,3523,510000,3522,0,3527,10,
3528,1,3626,19459,3622,637500,3623,637500,3623,0,3626,11,
3626,1,3723,76744,3721,1530000,3722,1530000,3722,0,3723,11,
3723,1,3830,17690,3823,637500,3826,637500,3824,0,3829,10,
3830,1,3923,488375,3922,1530000,3923,1530000,3922,0,3923,70,
3924,1,4023,774479,4022,2193000,4023,2193000,4023,0,4023,60,
4023,1,4128,0,4124,612000,4126,612000,4125,0,4128,0,
4129,1,4227,348840,4225,1530000,4226,1530000,4225,0,4227,50,
