App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 09:41:22 PM","51 sec","Trepn_2018.06.23_214122.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,41,195671,40,2295000,41,2295000,40,0,41,14,
41,1,142,83721,140,1530000,141,1530000,141,0,142,12,
142,1,244,35381,241,637500,242,637500,242,0,244,20,
244,1,343,1397655,341,2295000,342,2295000,342,0,343,100,
343,1,393,838593,391,2295000,392,2295000,392,0,393,60,
393,1,493,1397655,492,2295000,492,2295000,492,0,493,100,
493,1,593,139765,592,2295000,592,2295000,592,0,593,10,
593,1,693,223624,692,2295000,693,2295000,692,0,693,16,
693,1,794,320932,793,2295000,793,1530000,793,0,794,46,
795,1,894,1161719,893,2193000,894,2193000,893,0,894,90,
894,1,995,775306,993,1734000,994,1734000,994,0,995,90,
995,1,1096,1397655,1095,2295000,1096,2295000,1096,0,1096,100,
1096,1,1198,1397655,1197,2295000,1197,2295000,1197,0,1198,100,
1198,1,1299,777484,1297,1632000,1298,1632000,1298,0,1299,100,
1299,1,1399,861451,1398,1734000,1398,1734000,1398,0,1399,100,
1399,1,1499,861451,1498,1734000,1498,1734000,1498,0,1499,100,
1499,1,1599,861451,1598,1734000,1599,1734000,1598,0,1599,100,
1599,1,1700,861451,1699,1734000,1699,1734000,1699,0,1700,100,
1700,1,1802,1188106,1801,2091000,1802,2091000,1802,0,1802,100,
1802,1,1902,1397655,1901,2295000,1902,2295000,1902,0,1902,100,
1902,1,2005,1397655,2003,2295000,2005,2295000,2004,0,2005,100,
2006,1,2108,1257889,2107,2295000,2107,2295000,2107,0,2108,90,
2108,1,2210,611630,2208,1734000,2208,1734000,2208,0,2209,71,
2210,1,2311,430725,2310,1734000,2310,1734000,2310,0,2311,50,
2311,1,2411,387653,2410,1734000,2410,1734000,2410,0,2411,45,
2411,1,2513,0,2510,1734000,2511,1734000,2511,0,2513,0,
2513,1,2612,284278,2611,1734000,2611,1734000,2611,0,2612,33,
2612,1,2712,94759,2711,1734000,2711,1734000,2711,0,2712,11,
2712,1,2813,174420,2812,1530000,2812,1530000,2812,0,2813,25,
2813,1,2917,29418,2912,561000,2914,561000,2913,0,2916,20,
2917,1,3018,56437,3013,586500,3016,586500,3014,0,3018,36,
3018,1,3115,0,3113,1530000,3114,1530000,3114,0,3115,0,
3115,1,3219,0,3215,510000,3216,510000,3216,0,3219,0,
3220,1,3320,0,3315,510000,3317,510000,3316,0,3319,0,
3320,1,3421,0,3416,586500,3418,586500,3417,0,3420,0,
3421,1,3521,12852,3516,510000,3519,510000,3518,0,3521,10,
3522,1,3623,0,3619,561000,3620,561000,3620,0,3622,0,
3623,1,3724,12852,3718,510000,3721,510000,3720,0,3724,10,
3724,1,3827,0,3823,1530000,3825,1530000,3825,0,3827,0,
3827,1,3920,0,3918,2295000,3919,2295000,3919,0,3919,0,
3920,1,4024,125582,4019,1530000,4020,1530000,4020,0,4023,18,
4025,1,4121,111628,4119,1530000,4120,1530000,4120,0,4121,16,
4121,1,4227,14137,4221,510000,4224,510000,4223,0,4226,11,
4227,1,4326,27535,4322,535500,4323,535500,4323,0,4326,20,
4326,1,4435,11566,4424,510000,4429,510000,4425,0,4434,9,
4435,1,4530,18337,4525,612000,4527,612000,4527,0,4530,11,
4530,1,4629,0,4625,510000,4626,510000,4626,0,4628,0,
4629,1,4729,34700,4725,510000,4727,510000,4726,0,4729,27,
4729,1,4832,0,4826,510000,4828,510000,4827,0,4831,0,
4832,1,4927,0,4926,1530000,4926,1530000,4926,0,4927,0,
4928,1,5028,306979,5026,1530000,5027,1530000,5027,0,5028,44,
5028,1,5132,0,5127,510000,5129,510000,5128,0,5131,0,
5132,1,5234,38556,5229,510000,5230,510000,5230,0,5233,30,
5234,1,5334,39715,5329,561000,5331,561000,5330,0,5333,27,
5334,1,5435,34700,5430,510000,5432,510000,5431,0,5435,27,
5435,1,5537,14137,5532,510000,5534,510000,5533,0,5537,11,
5538,1,5637,17690,5633,637500,5634,637500,5634,0,5637,10,
5637,1,5739,23133,5734,510000,5736,510000,5734,0,5738,18,
5739,1,5838,30288,5834,535500,5836,535500,5835,0,5838,22,
5838,1,5939,12852,5935,510000,5936,510000,5935,0,5938,10,
5939,1,6037,306979,6035,1530000,6036,1530000,6036,0,6037,44,
6037,1,6137,188373,6135,1530000,6136,1530000,6135,0,6136,27,
6137,1,6240,0,6236,510000,6238,510000,6237,0,6240,0,
6240,1,6341,0,6337,510000,6338,510000,6338,0,6341,0,
6341,1,6442,0,6438,510000,6440,510000,6439,0,6442,0,
