App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 09:34:33 PM","51 sec","Trepn_2018.06.23_213433.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,209648,0,2295000,1,2295000,1,0,1,15,
10,1,102,517132,101,2295000,102,2295000,101,0,102,37,
102,1,202,307484,201,2295000,202,2295000,202,0,202,22,
202,1,303,208907,302,1836000,302,1836000,302,0,303,22,
303,1,403,153742,402,2295000,402,2295000,402,0,403,11,
403,1,503,139765,502,2295000,503,2295000,502,0,503,10,
503,1,653,531108,652,2295000,653,2295000,653,0,653,38,
654,1,754,1397655,753,2295000,753,2295000,753,0,754,100,
754,1,804,379831,803,1836000,803,1836000,803,0,804,40,
804,1,905,1069295,903,2091000,904,2091000,904,0,905,90,
905,1,1009,1397655,1004,2295000,1008,2295000,1008,0,1009,100,
1009,1,1156,861451,1154,1734000,1155,1734000,1155,0,1156,100,
1156,1,1206,861451,1204,1734000,1205,1734000,1205,0,1206,100,
1206,1,1308,1397655,1307,2295000,1307,2295000,1307,0,1308,100,
1308,1,1408,1397655,1407,2295000,1408,2295000,1407,0,1408,100,
1408,1,1514,1397655,1513,2295000,1513,2295000,1513,0,1514,100,
1514,1,1614,1397655,1613,2295000,1613,2295000,1613,0,1614,100,
1614,1,1714,1397655,1713,2295000,1714,2295000,1714,0,1714,100,
1714,1,1815,1397655,1814,2295000,1814,2295000,1814,0,1815,100,
1815,1,1915,1397655,1914,2295000,1915,2295000,1914,0,1915,100,
1915,1,2015,1257889,2014,2295000,2015,2295000,2014,0,2015,90,
2015,1,2116,430725,2115,1734000,2115,1734000,2115,0,2116,50,
2117,1,2217,775306,2215,1734000,2216,1734000,2216,0,2217,90,
2217,1,2317,0,2316,1734000,2316,1734000,2316,0,2317,0,
2317,1,2421,0,2417,510000,2418,510000,2417,0,2421,0,
2421,1,2522,0,2517,535500,2519,535500,2518,0,2522,0,
2522,1,2625,15677,2618,510000,2620,586500,2619,0,2623,10,
2625,1,2720,76744,2718,1530000,2719,1530000,2718,0,2719,11,
2720,1,2824,14137,2819,510000,2821,510000,2820,0,2823,11,
2824,1,2923,23133,2919,510000,2921,510000,2920,0,2923,18,
2923,1,3028,23133,3020,510000,3023,510000,3021,0,3027,18,
3028,1,3121,153489,3120,1530000,3120,1530000,3120,0,3121,22,
3121,1,3221,153489,3220,1530000,3221,1530000,3220,0,3221,22,
3221,1,3324,0,3321,663000,3322,663000,3322,0,3324,0,
3324,1,3426,16180,3422,561000,3423,561000,3423,0,3425,11,
3426,1,3527,38919,3522,637500,3524,637500,3523,0,3526,22,
3527,1,3635,32130,3623,637500,3631,510000,3625,0,3635,25,
3636,1,3731,18337,3723,612000,3725,612000,3725,0,3731,11,
3732,1,3829,47552,3824,510000,3826,510000,3825,0,3829,37,
3830,1,3925,1290799,3924,2193000,3924,2193000,3924,0,3925,100,
3925,1,4032,20563,4025,510000,4028,510000,4027,0,4031,16,
4032,1,4126,0,4124,1530000,4125,1530000,4125,0,4126,0,
4126,1,4228,279072,4225,1530000,4226,1530000,4226,0,4228,40,
4229,1,4330,25704,4326,510000,4327,510000,4326,0,4330,20,
4330,1,4434,12852,4427,510000,4431,510000,4430,0,4434,10,
4435,1,4528,0,4526,1530000,4527,1530000,4527,0,4528,0,
4528,1,4634,12852,4629,510000,4631,510000,4630,0,4633,10,
4634,1,4735,28274,4729,510000,4732,510000,4731,0,4734,22,
4735,1,4837,26476,4830,561000,4833,561000,4832,0,4837,18,
4838,1,4936,47764,4931,637500,4933,637500,4932,0,4935,27,
4936,1,5032,306979,5031,1530000,5031,1530000,5031,0,5032,44,
5032,1,5136,12852,5132,510000,5133,510000,5133,0,5136,10,
5136,1,5235,313955,5232,1530000,5233,1530000,5233,0,5235,45,
5235,1,5337,0,5333,510000,5335,510000,5334,0,5337,0,
5338,1,5438,0,5434,612000,5435,612000,5435,0,5438,0,
5438,1,5540,34700,5535,510000,5537,510000,5536,0,5539,27,
5540,1,5641,23133,5635,510000,5638,510000,5637,0,5640,18,
5641,1,5744,12852,5736,510000,5740,510000,5738,0,5744,10,
5745,1,5842,25704,5837,510000,5839,510000,5838,0,5842,20,
5843,1,5943,28274,5937,510000,5940,510000,5939,0,5943,22,
5944,1,6043,17690,6038,637500,6040,637500,6039,0,6042,10,
6043,1,6139,251164,6138,1530000,6139,1530000,6138,0,6139,36,
6139,1,6241,125582,6240,1530000,6240,1530000,6240,0,6241,18,
6241,1,6345,17690,6341,637500,6343,637500,6342,0,6345,10,
6346,1,6447,14709,6442,561000,6444,561000,6443,0,6446,10,
6447,1,6547,20005,6542,612000,6544,612000,6543,0,6546,12,
6547,1,6652,34700,6644,510000,6647,510000,6646,0,6652,27,
6653,1,6745,76744,6743,1530000,6744,1530000,6743,0,6744,11,
6745,1,6848,23133,6844,510000,6846,510000,6845,0,6848,18,
6848,1,6950,14137,6945,510000,6946,510000,6946,0,6949,11,
6950,1,7048,174420,7045,1530000,7046,1530000,7045,0,7047,25,
7048,1,7152,12852,7146,510000,7148,510000,7147,0,7151,10,
7152,1,7251,79607,7247,637500,7248,637500,7248,0,7250,45,
7251,1,7351,17690,7347,637500,7348,637500,7348,0,7351,10,
7351,1,7449,76744,7447,1530000,7448,1530000,7448,0,7449,11,
7449,1,7555,20563,7549,510000,7552,510000,7550,0,7555,16,
7556,1,7650,76744,7648,1530000,7649,1530000,7649,0,7650,11,
7650,1,7754,11566,7750,510000,7751,510000,7751,0,7754,9,
7755,1,7854,17690,7850,637500,7851,637500,7851,0,7853,10,
7854,1,7954,0,7950,612000,7952,612000,7951,0,7954,0,
7954,1,8057,13767,8051,535500,8053,535500,8052,0,8056,10,
8057,1,8152,0,8151,1530000,8151,1530000,8151,0,8152,0,
8152,1,8255,348840,8252,1530000,8253,1530000,8253,0,8255,50,
8255,1,8356,0,8352,535500,8354,535500,8353,0,8356,0,
8356,1,8460,12852,8453,510000,8455,510000,8454,0,8459,10,
8460,1,8554,76744,8553,1530000,8553,1530000,8553,0,8554,11,
8554,1,8661,11566,8654,510000,8657,510000,8656,0,8660,9,
8661,1,8755,0,8754,1530000,8754,1530000,8754,0,8755,0,
8755,1,8859,11566,8855,510000,8857,510000,8856,0,8859,9,
8860,1,8957,69768,8956,1530000,8956,1530000,8956,0,8957,10,
8957,1,9062,12852,9057,510000,9059,510000,9058,0,9062,10,
9062,1,9158,0,9156,1530000,9157,1530000,9157,0,9158,0,
9158,1,9259,376747,9257,1530000,9258,1530000,9258,0,9259,54,
9259,1,9363,62791,9361,1530000,9362,1530000,9361,0,9363,9,
9364,1,9467,0,9462,510000,9464,510000,9464,0,9466,0,
9467,1,9568,12852,9562,510000,9564,510000,9563,0,9567,10,
9568,1,9663,0,9662,1530000,9662,1530000,9662,0,9663,0,
9663,1,9772,0,9763,510000,9765,510000,9764,0,9767,0,
9772,1,9869,0,9864,637500,9866,637500,9865,0,9868,0,
9869,1,9968,12852,9964,510000,9966,510000,9965,0,9968,10,
9968,1,10068,18337,10065,612000,10066,612000,10066,0,10068,11,
10068,1,10166,230234,10165,1530000,10165,1530000,10165,0,10166,33,
10166,1,10266,111628,10265,1530000,10265,1530000,10265,0,10266,16,
10266,1,10370,29418,10366,561000,10368,561000,10367,0,10370,20,
10370,1,10473,12852,10467,510000,10470,510000,10469,0,10473,10,
10473,1,10569,139536,10567,1530000,10568,1530000,10567,0,10568,20,
10569,1,10674,251164,10668,1530000,10668,1530000,10668,0,10674,36,
10674,1,10771,1122995,10768,2193000,10769,2193000,10769,0,10771,87,
10771,1,10873,12852,10869,510000,10871,510000,10870,0,10873,10,
10873,1,10990,59119,10970,510000,10984,510000,10971,0,10990,46,
10991,1,11071,230234,11069,1530000,11070,1530000,11070,0,11071,33,
11071,1,11175,12852,11171,510000,11172,510000,11172,0,11175,10,
11175,1,11272,251164,11270,1530000,11271,1530000,11271,0,11272,36,
11272,1,11379,0,11372,510000,11375,510000,11374,0,11379,0,
11380,1,11473,76744,11471,1530000,11472,1530000,11472,0,11473,11,
11473,1,11573,139536,11572,1530000,11572,1530000,11572,0,11573,20,
11573,1,11677,31354,11673,586500,11675,586500,11674,0,11677,20,
11677,1,11783,23133,11775,510000,11778,510000,11776,0,11782,18,
11783,1,11878,16180,11874,561000,11876,561000,11875,0,11878,11,
11878,1,11980,14137,11975,510000,11977,510000,11976,0,11979,11,
11980,1,12081,35381,12076,637500,12077,637500,12077,0,12080,20,
12081,1,12183,11566,12177,510000,12179,510000,12178,0,12182,9,
12183,1,12280,569747,12278,1836000,12278,1836000,12278,0,12279,60,
12280,1,12381,125582,12378,1530000,12379,1530000,12379,0,12380,18,
12381,1,12485,11566,12479,510000,12481,510000,12481,0,12484,9,
12485,1,12584,0,12580,510000,12581,510000,12581,0,12584,0,
12585,1,12686,23133,12681,510000,12683,510000,12682,0,12686,18,
12687,1,12786,0,12782,637500,12784,637500,12783,0,12786,0,
12787,1,12885,69768,12883,1530000,12884,1530000,12883,0,12885,10,
12885,1,12989,0,12984,510000,12986,510000,12985,0,12989,0,
12990,1,13085,69768,13084,1530000,13084,1530000,13084,0,13085,10,
13085,1,13192,14709,13187,561000,13189,561000,13188,0,13191,10,
13193,1,13291,58379,13286,637500,13288,637500,13287,0,13290,33,
13291,1,13392,31843,13387,510000,13389,637500,13388,0,13392,18,
13392,1,13495,12852,13489,510000,13491,510000,13490,0,13494,10,
13495,1,13589,0,13588,1530000,13588,1530000,13588,0,13589,0,
13589,1,13693,0,13690,637500,13691,637500,13690,0,13693,0,
13693,1,13791,69768,13790,1530000,13790,1530000,13790,0,13791,10,
13791,1,13893,62791,13890,1530000,13891,1530000,13891,0,13892,9,
13893,1,13996,0,13991,510000,13993,510000,13992,0,13995,0,
13996,1,14092,0,14091,1530000,14092,1530000,14091,0,14092,0,
14093,1,14193,69768,14191,1530000,14192,1530000,14192,0,14193,10,
14193,1,14293,0,14292,1530000,14292,1530000,14292,0,14293,0,
14293,1,14395,69768,14393,1530000,14393,1530000,14393,0,14394,10,
14395,1,14497,0,14493,510000,14495,510000,14494,0,14497,0,
14497,1,14595,0,14593,1530000,14594,1530000,14594,0,14595,0,
14595,1,14696,0,14694,994500,14694,994500,14694,0,14696,0,
14696,1,14798,0,14795,637500,14796,637500,14796,0,14798,0,
14798,1,14902,41303,14896,535500,14898,535500,14897,0,14902,30,
14903,1,14997,0,14996,1530000,14996,1530000,14996,0,14997,0,
14997,1,15101,25704,15097,510000,15099,510000,15098,0,15101,20,
15101,1,15211,49563,15206,535500,15208,535500,15208,0,15210,36,
15211,1,15300,83721,15298,1530000,15299,1530000,15299,0,15300,12,
15300,1,15407,22028,15400,535500,15403,535500,15402,0,15406,16,
15408,1,15506,47764,15501,637500,15503,637500,15502,0,15505,27,
15506,1,15609,38556,15604,510000,15606,510000,15605,0,15609,30,
15610,1,15706,209303,15704,1530000,15705,1530000,15705,0,15706,30,
15706,1,15808,14137,15805,510000,15806,510000,15805,0,15808,11,
15809,1,15908,25704,15905,510000,15906,510000,15906,0,15908,20,
