App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 10:42:50 PM","51 sec","Trepn_2018.06.23_224250.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,32,223624,31,2295000,31,2295000,31,0,32,16,
32,1,132,279531,131,2295000,131,2295000,131,0,132,20,
132,1,233,76744,231,1530000,232,1530000,232,0,233,11,
233,1,333,1161719,332,2193000,333,2193000,332,0,333,90,
333,1,383,1397655,382,2295000,383,2295000,383,0,383,100,
383,1,484,1397655,482,2295000,483,2295000,483,0,484,100,
484,1,584,1397655,583,2295000,583,2295000,583,0,584,100,
584,1,684,1397655,683,2295000,684,2295000,683,0,684,100,
684,1,785,1397655,783,2295000,784,2295000,784,0,784,100,
785,1,885,914841,884,2091000,884,2091000,884,0,885,77,
885,1,988,707511,985,1632000,987,1632000,985,0,988,91,
988,1,1086,1397655,1085,2295000,1085,2295000,1085,0,1086,100,
1087,1,1188,861451,1186,1734000,1187,1734000,1187,0,1188,100,
1188,1,1290,949579,1288,1836000,1289,1836000,1289,0,1290,100,
1290,1,1389,1397655,1388,2295000,1388,2295000,1388,0,1389,100,
1389,1,1490,1397655,1489,2295000,1489,2295000,1489,0,1490,100,
1490,1,1590,1397655,1589,2295000,1589,2295000,1589,0,1590,100,
1590,1,1690,1397655,1689,2295000,1690,2295000,1689,0,1690,100,
1690,1,1790,1397655,1789,2295000,1790,2295000,1790,0,1790,100,
1790,1,1891,1397655,1890,2295000,1891,2295000,1890,0,1891,100,
1891,1,1991,1397655,1990,2295000,1990,2295000,1990,0,1991,100,
1991,1,2091,866546,2090,2295000,2091,2295000,2090,0,2091,62,
2091,1,2192,427310,2191,1836000,2191,1836000,2191,0,2192,45,
2192,1,2292,663317,2291,1734000,2292,1734000,2291,0,2292,77,
