App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 09:17:28 PM","51 sec","Trepn_2018.06.23_211728.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,209648,0,2295000,1,2295000,1,0,2,15,
20,1,104,430725,103,1734000,104,1734000,103,0,104,50,
105,1,204,310122,203,1734000,204,1734000,203,0,204,36,
204,1,305,556908,304,2014500,304,2014500,304,0,305,50,
305,1,405,1257889,404,2295000,404,2295000,404,0,405,90,
405,1,505,1397655,504,2295000,504,2295000,504,0,505,100,
505,1,606,1397655,604,2295000,605,2295000,605,0,606,100,
606,1,706,768710,705,2295000,705,2295000,705,0,706,55,
706,1,806,517132,805,2295000,806,2295000,806,0,806,37,
806,1,907,1118124,906,2295000,906,2295000,906,0,907,80,
907,1,1009,777484,1008,1632000,1008,1632000,1008,0,1009,100,
1009,1,1113,1397655,1111,2295000,1112,2295000,1112,0,1113,100,
1113,1,1218,861451,1211,1734000,1212,1734000,1212,0,1217,100,
1218,1,1313,777484,1312,1632000,1312,1632000,1312,0,1313,100,
1313,1,1413,861451,1412,1734000,1412,1734000,1412,0,1413,100,
1413,1,1513,1397655,1512,2295000,1512,2295000,1512,0,1513,100,
1513,1,1616,861451,1614,1734000,1615,1734000,1614,0,1616,100,
1616,1,1716,1397655,1715,2295000,1715,2295000,1715,0,1716,100,
1716,1,1816,1397655,1815,2295000,1815,2295000,1815,0,1816,100,
1816,1,1916,1257889,1915,2295000,1916,2295000,1915,0,1916,90,
1916,1,2018,699736,2016,1632000,2017,1632000,2017,0,2018,90,
2018,1,2119,1257889,2118,2295000,2118,2295000,2118,0,2119,90,
2119,1,2219,603015,2218,1734000,2219,1734000,2218,0,2219,70,
2219,1,2321,861451,2319,1734000,2320,1734000,2320,0,2320,100,
2321,1,2421,861451,2420,1734000,2420,1734000,2420,0,2421,100,
2421,1,2521,258435,2520,1734000,2520,1734000,2520,0,2521,30,
2521,1,2622,0,2621,1530000,2621,1530000,2621,0,2622,0,
2622,1,2722,313955,2721,1530000,2721,1530000,2721,0,2722,45,
2722,1,2826,0,2822,535500,2824,535500,2823,0,2826,0,
2827,1,2933,0,2924,510000,2929,510000,2927,0,2933,0,
2934,1,3029,15422,3024,510000,3026,510000,3025,0,3029,12,
3030,1,3129,27535,3125,535500,3127,535500,3126,0,3129,20,
3130,1,3231,34700,3226,510000,3228,510000,3227,0,3230,27,
3231,1,3333,12852,3326,510000,3330,510000,3328,0,3333,10,
3334,1,3428,209303,3426,1530000,3427,1530000,3426,0,3428,30,
3428,1,3528,111628,3526,1530000,3527,1530000,3527,0,3528,16,
3528,1,3633,0,3628,510000,3630,510000,3629,0,3632,0,
3633,1,3732,102605,3728,637500,3730,637500,3729,0,3732,58,
3733,1,3830,76744,3828,1530000,3829,1530000,3828,0,3830,11,
3830,1,3929,1161719,3928,2193000,3928,2193000,3928,0,3929,90,
3929,1,4029,0,4028,1530000,4029,1530000,4028,0,4029,0,
4029,1,4134,0,4129,510000,4131,510000,4130,0,4133,0,
4134,1,4237,25704,4231,510000,4233,510000,4232,0,4237,20,
4238,1,4343,13767,4333,510000,4338,535500,4334,0,4342,10,
4343,1,4435,76744,4433,1530000,4434,1530000,4434,0,4435,11,
4435,1,4536,125582,4534,1530000,4534,1530000,4534,0,4536,18,
4536,1,4636,139536,4634,1530000,4635,1530000,4634,0,4636,20,
4636,1,4745,125582,4735,1530000,4741,1530000,4741,0,4745,18,
4745,1,4836,83721,4835,1530000,4835,1530000,4835,0,4836,12,
4836,1,4941,0,4936,510000,4937,510000,4937,0,4941,0,
4942,1,5037,69768,5035,1530000,5036,1530000,5036,0,5037,10,
5037,1,5142,0,5137,510000,5139,510000,5138,0,5142,0,
5143,1,5243,25704,5238,510000,5240,510000,5239,0,5243,20,
5244,1,5345,14137,5339,510000,5341,510000,5340,0,5343,11,
5345,1,5448,20563,5440,510000,5443,510000,5442,0,5447,16,
5448,1,5541,139536,5540,1530000,5540,1530000,5540,0,5541,20,
5542,1,5659,286048,5652,637500,5654,1530000,5653,0,5658,41,
5659,1,5746,153489,5744,1530000,5745,1530000,5744,0,5745,22,
5746,1,5848,19459,5845,637500,5846,637500,5846,0,5848,11,
5848,1,5954,11566,5947,510000,5951,510000,5949,0,5954,9,
5955,1,6047,251164,6045,1530000,6046,1530000,6046,0,6046,36,
6047,1,6147,139536,6145,1530000,6146,1530000,6146,0,6147,20,
