App,Package,Start Time,Duration,Filename
"System",,"Jun 26, 2018 @ 10:12:58 PM","2 min 22 sec","Trepn_2018.06.26_221258.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,265554,0,2295000,0,2295000,0,0,1,19,
12,1,104,140193,100,867000,101,867000,101,0,103,50,
104,1,201,94957,200,1836000,201,1836000,200,0,201,10,
201,1,302,568557,301,1734000,301,1734000,301,0,302,66,
302,1,402,1397655,401,2295000,401,2295000,401,0,402,100,
402,1,502,1397655,501,2295000,501,2295000,501,0,502,100,
502,1,602,1397655,601,2295000,601,2295000,601,0,602,100,
602,1,702,1397655,701,2295000,702,2295000,701,0,702,100,
702,1,803,1257889,802,2295000,802,2295000,802,0,803,90,
803,1,903,922452,902,2295000,903,2295000,902,0,903,66,
904,1,1004,1257889,1002,2295000,1003,2295000,1003,0,1004,90,
1004,1,1104,1397655,1103,2295000,1103,2295000,1103,0,1104,100,
1104,1,1211,1188106,1208,2091000,1208,2091000,1208,0,1211,100,
1211,1,1309,1397655,1308,2295000,1309,2295000,1309,0,1309,100,
1309,1,1410,1397655,1408,2295000,1409,2295000,1409,0,1409,100,
1410,1,1514,1397655,1513,2295000,1513,2295000,1513,0,1514,100,
1514,1,1614,1397655,1613,2295000,1614,2295000,1613,0,1614,100,
1614,1,1714,1397655,1713,2295000,1714,2295000,1714,0,1714,100,
1715,1,1815,1397655,1814,2295000,1814,2295000,1814,0,1815,100,
1815,1,1916,698827,1914,2295000,1915,2295000,1915,0,1916,50,
1916,1,2016,1118124,2014,2295000,2015,2295000,2015,0,2015,80,
2016,1,2116,1118124,2115,2295000,2115,2295000,2115,0,2116,80,
2116,1,2216,1118124,2215,2295000,2215,2295000,2215,0,2216,80,
2216,1,2316,573038,2315,2295000,2316,2295000,2316,0,2316,41,
2316,1,2421,12852,2417,510000,2419,510000,2417,0,2421,10,
2421,1,2518,76744,2516,1530000,2517,1530000,2517,0,2518,11,
2518,1,2618,251164,2617,1530000,2617,1530000,2617,0,2618,36,
2618,1,2722,16670,2718,612000,2719,612000,2719,0,2722,10,
2722,1,2823,0,2819,510000,2820,510000,2820,0,2823,0,
2823,1,2921,0,2919,1632000,2920,1632000,2919,0,2921,0,
2921,1,3023,17690,3020,637500,3021,637500,3021,0,3023,10,
3023,1,3122,153489,3120,1530000,3121,1530000,3120,0,3122,22,
3122,1,3225,0,3221,510000,3223,510000,3222,0,3225,0,
3226,1,3322,76744,3321,1530000,3321,1530000,3321,0,3322,11,
3322,1,3422,139536,3421,1530000,3421,1530000,3421,0,3422,20,
3322,1,3526,30007,3522,612000,3523,612000,3523,0,3526,18,
3422,1,3623,230234,3622,1530000,3622,1530000,3622,0,3623,33,
3526,1,3727,0,3723,535500,3725,535500,3724,0,3727,0,
3623,1,3824,0,3822,1530000,3823,1530000,3823,0,3824,0,
3727,1,3924,313361,3923,1836000,3923,1836000,3923,0,3924,33,
3824,1,4024,322699,4023,2193000,4023,2193000,4023,0,4024,25,
3924,1,4129,15144,4124,535500,4126,535500,4125,0,4129,11,
4024,1,4225,113949,4224,1836000,4225,1836000,4224,0,4225,12,
4129,1,4326,69768,4325,1530000,4325,1530000,4325,0,4326,10,
4225,1,4432,59573,4426,586500,4428,586500,4427,0,4432,38,
4326,1,4527,0,4526,1530000,4526,1530000,4526,0,4527,0,
4432,1,4627,125582,4626,1530000,4627,1530000,4626,0,4627,18,
4527,1,4732,33341,4728,510000,4730,612000,4729,0,4732,20,
4627,1,4832,71309,4828,688500,4829,688500,4829,0,4831,36,
4733,1,4937,279072,4929,1530000,4933,1530000,4930,0,4937,40,
4832,1,5033,33686,5029,918000,5031,918000,5031,0,5033,11,
4937,1,5137,0,5130,510000,5132,510000,5131,0,5137,0,
5033,1,5231,153489,5230,1530000,5230,1530000,5230,0,5231,22,
5137,1,5335,29418,5331,561000,5332,561000,5332,0,5335,20,
5231,1,5433,188373,5431,1530000,5432,1530000,5431,0,5432,27,
5336,1,5533,139536,5531,1530000,5532,1530000,5532,0,5533,20,
5433,1,5633,139536,5632,1530000,5632,1530000,5632,0,5633,20,
5533,1,5733,62791,5732,1530000,5732,1530000,5732,0,5733,9,
5633,1,5838,0,5833,535500,5834,535500,5834,0,5838,0,
5733,1,5941,81376,5934,637500,5935,637500,5935,0,5940,46,
5839,1,6041,38556,6035,510000,6038,510000,6036,0,6041,30,
5941,1,6136,230234,6135,1530000,6135,1530000,6135,0,6136,33,
6041,1,6239,209303,6236,1530000,6237,1530000,6236,0,6239,30,
6136,1,6344,50012,6337,612000,6341,612000,6340,0,6344,30,
6239,1,6451,42328,6439,510000,6444,586500,6441,0,6450,27,
6345,1,6541,230234,6539,1530000,6540,1530000,6540,0,6541,33,
6451,1,6644,63686,6640,637500,6641,637500,6641,0,6644,36,
6541,1,6748,0,6741,510000,6744,510000,6742,0,6747,0,
6644,1,6845,34700,6841,510000,6842,510000,6841,0,6844,27,
6748,1,6942,306979,6941,1530000,6942,1530000,6941,0,6942,44,
6845,1,7048,15144,7042,535500,7043,535500,7043,0,7047,11,
6942,1,7148,0,7143,510000,7144,510000,7144,0,7147,0,
7048,1,7244,279072,7242,1530000,7243,1530000,7243,0,7244,40,
7148,1,7344,251164,7343,1530000,7343,1530000,7343,0,7344,36,
7244,1,7461,58379,7444,637500,7445,637500,7445,0,7460,33,
7344,1,7546,139536,7544,1530000,7544,1530000,7544,0,7545,20,
7462,1,7650,17992,7645,510000,7646,510000,7646,0,7649,14,
7546,1,7749,68350,7745,612000,7747,612000,7746,0,7749,41,
7650,1,7847,139536,7845,1530000,7846,1530000,7846,0,7847,20,
7749,1,7949,17690,7946,637500,7947,637500,7946,0,7949,10,
7847,1,8047,125582,8046,1530000,8046,1530000,8046,0,8047,18,
7949,1,8147,0,8146,1530000,8146,1530000,8146,0,8147,0,
8047,1,8251,15677,8247,586500,8248,586500,8248,0,8251,10,
8147,1,8353,14137,8347,510000,8349,510000,8349,0,8352,11,
8251,1,8449,69768,8447,1530000,8448,1530000,8448,0,8449,10,
8353,1,8554,16670,8550,612000,8552,612000,8551,0,8554,10,
8449,1,8652,153489,8650,1530000,8651,1530000,8651,0,8652,22,
8554,1,8757,38556,8752,510000,8753,510000,8753,0,8756,30,
8652,1,8857,14137,8853,510000,8855,510000,8854,0,8857,11,
8757,1,8963,111450,8956,637500,8958,637500,8957,0,8963,63,
8857,1,9061,42411,9055,510000,9057,510000,9057,0,9060,33,
