App,Package,Start Time,Duration,Filename
"System",,"Jun 17, 2018 @ 03:56:04 PM","1 min 2 sec","Trepn_2018.06.17_155604.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,29,181695,27,2295000,28,2295000,28,0,29,13,
29,1,79,1160053,78,2295000,78,2295000,78,0,79,83,
79,1,179,461226,178,2295000,178,2295000,178,0,179,33,
179,1,280,614968,279,2295000,279,2295000,279,0,280,44,
280,1,382,1397655,381,2295000,382,2295000,381,0,382,100,
382,1,482,1397655,481,2295000,482,2295000,481,0,482,100,
482,1,583,1397655,581,2295000,582,2295000,582,0,582,100,
583,1,683,1257889,681,2295000,682,2295000,682,0,682,90,
683,1,783,1397655,782,2295000,782,2295000,782,0,783,100,
783,1,884,1397655,882,2295000,884,2295000,883,0,884,100,
884,1,983,1397655,982,2295000,983,2295000,983,0,983,100,
984,1,1084,949579,1083,1836000,1083,1836000,1083,0,1084,100,
1084,1,1189,1397655,1183,2295000,1184,2295000,1184,0,1188,100,
1189,1,1290,949579,1288,1836000,1288,1836000,1288,0,1289,100,
1290,1,1389,949579,1388,1836000,1388,1836000,1388,0,1389,100,
1389,1,1489,949579,1488,1836000,1489,1836000,1489,0,1489,100,
1489,1,1590,1290799,1589,2193000,1589,2193000,1589,0,1590,100,
1590,1,1690,1397655,1689,2295000,1689,2295000,1689,0,1690,100,
1690,1,1790,1397655,1789,2295000,1789,2295000,1789,0,1790,100,
1790,1,1890,1257889,1889,2295000,1890,2295000,1889,0,1890,90,
1890,1,1990,1132100,1989,2295000,1990,2295000,1990,0,1990,81,
1990,1,2091,1397655,2090,2295000,2090,2295000,2090,0,2091,100,
2091,1,2191,1257889,2190,2295000,2190,2295000,2190,0,2191,90,
2191,1,2292,698827,2290,2295000,2291,2295000,2291,0,2292,50,
2292,1,2391,1118124,2390,2295000,2391,2295000,2391,0,2391,80,
2391,1,2492,1257889,2491,2295000,2491,2295000,2491,0,2492,90,
2492,1,2592,153742,2591,2295000,2591,2295000,2591,0,2592,11,
2592,1,2692,1397655,2691,2295000,2691,2295000,2691,0,2692,100,
2692,1,2793,1397655,2791,2295000,2792,2295000,2792,0,2793,100,
2793,1,2893,1397655,2892,2295000,2892,2295000,2892,0,2893,100,
2893,1,2993,1397655,2992,2295000,2993,2295000,2992,0,2993,100,
2993,1,3093,1397655,3092,2295000,3093,2295000,3093,0,3093,100,
3093,1,3194,1397655,3193,2295000,3193,2295000,3193,0,3194,100,
3194,1,3294,1397655,3293,2295000,3293,2295000,3293,0,3294,100,
3294,1,3394,866546,3393,2295000,3394,2295000,3394,0,3394,62,
3394,1,3495,419296,3494,2295000,3494,2295000,3494,0,3495,30,
3495,1,3595,0,3594,2295000,3594,2295000,3594,0,3595,0,
3595,1,3695,208907,3694,1836000,3695,1836000,3695,0,3695,22,
3695,1,3796,307484,3794,2295000,3795,2295000,3795,0,3795,22,
3796,1,3896,377366,3895,2295000,3895,2295000,3895,0,3896,27,
3896,1,3997,230234,3995,1530000,3996,1530000,3995,0,3997,33,
3997,1,4096,1032639,4095,2193000,4096,2193000,4096,0,4096,80,
4096,1,4197,0,4196,1428000,4196,1428000,4196,0,4197,0,
4197,1,4298,55983,4296,1428000,4297,1428000,4296,0,4298,9,
4298,1,4401,111966,4396,1428000,4398,1428000,4397,0,4401,18,
4401,1,4498,167949,4497,1428000,4497,1428000,4497,0,4498,27,
4498,1,4599,0,4597,1428000,4598,1428000,4597,0,4598,0,
4599,1,4699,0,4697,1428000,4698,1428000,4697,0,4699,0,
4699,1,4799,74644,4797,1428000,4798,1428000,4798,0,4799,12,
4799,1,4899,0,4898,1530000,4898,1530000,4898,0,4899,0,
4900,1,5000,0,4998,1428000,4998,1428000,4998,0,5000,0,
5000,1,5100,136848,5098,1428000,5099,1428000,5099,0,5100,22,
5100,1,5201,0,5198,1428000,5199,1428000,5199,0,5201,0,
5201,1,5300,0,5299,1428000,5299,1428000,5299,0,5300,0,
5300,1,5400,258141,5399,1530000,5400,1530000,5399,0,5400,37,
5400,1,5501,62203,5499,1428000,5500,1428000,5500,0,5501,10,
5501,1,5601,55983,5600,1428000,5600,1428000,5600,0,5601,9,
5601,1,5701,124407,5700,1428000,5700,1428000,5700,0,5701,20,
5701,1,5803,62203,5800,1428000,5801,1428000,5801,0,5803,10,
5803,1,5902,111966,5900,1428000,5901,1428000,5901,0,5902,18,
5902,1,6002,62203,6001,1428000,6001,1428000,6001,0,6002,10,
6002,1,6102,205272,6101,1428000,6102,1428000,6101,0,6102,33,
6102,1,6205,136848,6203,1428000,6203,1428000,6203,0,6205,22,
6205,1,6304,311018,6303,1428000,6303,1428000,6303,0,6304,50,
6304,1,6405,205272,6403,1428000,6404,1428000,6404,0,6405,33,
6405,1,6506,136848,6504,1428000,6504,1428000,6504,0,6505,22,
6506,1,6606,223933,6604,1428000,6605,1428000,6605,0,6606,36,
6606,1,6706,248814,6705,1428000,6705,1428000,6705,0,6706,40,
6706,1,6806,186611,6805,1428000,6805,1428000,6805,0,6806,30,
6806,1,6907,279072,6906,1530000,6906,1530000,6906,0,6907,40,
6907,1,7007,248814,7006,1428000,7007,1428000,7006,0,7007,40,
7008,1,7108,311018,7106,1428000,7107,1428000,7107,0,7108,50,
7108,1,7208,136848,7207,1428000,7207,1428000,7207,0,7208,22,
7208,1,7308,223933,7307,1428000,7307,1428000,7307,0,7308,36,
7308,1,7408,313361,7407,1836000,7408,1836000,7408,0,7408,33,
7409,1,7509,124407,7508,1428000,7508,1428000,7508,0,7509,20,
7509,1,7609,0,7608,1428000,7608,1428000,7608,0,7609,0,
7609,1,7709,0,7708,1428000,7709,1428000,7708,0,7709,0,
7710,1,7810,0,7808,1428000,7809,1428000,7809,0,7810,0,
7810,1,7910,62203,7909,1428000,7909,1428000,7909,0,7910,10,
7910,1,8011,62203,8009,1428000,8010,1428000,8009,0,8011,10,
8011,1,8111,124407,8109,1428000,8110,1428000,8110,0,8111,20,
8111,1,8211,111966,8209,1428000,8210,1428000,8210,0,8211,18,
8211,1,8311,136848,8310,1428000,8310,1428000,8310,0,8311,22,
8311,1,8412,68424,8410,1428000,8411,1428000,8411,0,8412,11,
8412,1,8512,311018,8511,1428000,8511,1428000,8511,0,8512,50,
8512,1,8613,854621,8611,1836000,8612,1836000,8611,0,8613,90,
8613,1,8713,124407,8711,1428000,8712,1428000,8712,0,8713,20,
8713,1,8813,186611,8812,1428000,8812,1428000,8812,0,8813,30,
8813,1,8913,273696,8912,1428000,8912,1428000,8912,0,8913,44,
8913,1,9014,223933,9012,1428000,9013,1428000,9013,0,9014,36,
9014,1,9114,348840,9112,1530000,9113,1530000,9113,0,9114,50,
9114,1,9214,223933,9213,1428000,9213,1428000,9213,0,9214,36,
9214,1,9314,329679,9313,1428000,9314,1428000,9313,0,9314,53,
9315,1,9415,0,9413,1428000,9414,1428000,9414,0,9415,0,
9415,1,9516,0,9514,1428000,9514,1428000,9514,0,9515,0,
9516,1,9616,0,9614,1428000,9615,1428000,9614,0,9615,0,
9616,1,9715,522268,9714,1836000,9715,1836000,9714,0,9715,55,
9715,1,9816,0,9814,1530000,9815,1530000,9815,0,9816,0,
9816,1,9916,0,9915,1428000,9915,1428000,9915,0,9916,0,
9917,1,10016,0,10015,1428000,10015,1428000,10015,0,10016,0,
10016,1,10116,68424,10115,1428000,10116,1428000,10115,0,10116,11,
10117,1,10217,0,10215,1428000,10216,1428000,10216,0,10217,0,
10217,1,10318,0,10316,1428000,10317,1428000,10316,0,10318,0,
10318,1,10418,223933,10416,1428000,10417,1428000,10417,0,10418,36,
10418,1,10519,186611,10517,1428000,10518,1428000,10517,0,10519,30,
10519,1,10618,273696,10617,1428000,10617,1428000,10617,0,10618,44,
10618,1,10718,255035,10717,1428000,10718,1428000,10717,0,10718,41,
10718,1,10819,223933,10817,1428000,10818,1428000,10818,0,10819,36,
10819,1,10920,205272,10918,1428000,10919,1428000,10918,0,10920,33,
10920,1,11019,136848,11018,1428000,11018,1428000,11018,0,11019,22,
11019,1,11120,205272,11119,1428000,11119,1428000,11119,0,11120,33,
11120,1,11220,153489,11219,1530000,11219,1530000,11219,0,11220,22,
11220,1,11321,287669,11319,1632000,11320,1632000,11320,0,11321,37,
11321,1,11421,626722,11420,1836000,11420,1836000,11420,0,11421,66,
11421,1,11522,62203,11520,1428000,11521,1428000,11521,0,11522,10,
11522,1,11622,0,11621,1428000,11621,1428000,11621,0,11622,0,
11622,1,11723,111966,11721,1428000,11722,1428000,11722,0,11723,18,
11723,1,11824,62203,11822,1428000,11823,1428000,11822,0,11823,10,
11824,1,11924,125582,11922,1530000,11923,1530000,11923,0,11924,18,
11924,1,12024,62203,12023,1428000,12023,1428000,12023,0,12024,10,
12024,1,12125,167949,12123,1428000,12124,1428000,12123,0,12124,27,
12125,1,12224,62203,12223,1428000,12224,1428000,12223,0,12224,10,
12224,1,12325,0,12323,1428000,12324,1428000,12324,0,12325,0,
12325,1,12425,0,12424,1530000,12424,1530000,12424,0,12425,0,
12425,1,12525,104453,12524,1836000,12524,1836000,12524,0,12525,11,
12525,1,12626,167949,12625,1428000,12626,1428000,12625,0,12626,27,
12627,1,12727,205272,12725,1428000,12726,1428000,12726,0,12726,33,
12727,1,12827,255035,12825,1428000,12826,1428000,12826,0,12827,41,
12827,1,12927,279072,12926,1530000,12926,1530000,12926,0,12927,40,
12927,1,13027,306979,13026,1530000,13026,1530000,13026,0,13027,44,
13027,1,13127,683697,13126,1836000,13127,1836000,13126,0,13127,72,
13127,1,13228,279072,13226,1530000,13227,1530000,13227,0,13228,40,
13228,1,13328,512772,13327,1836000,13328,1836000,13327,0,13328,54,
13328,1,13429,903559,13427,2193000,13428,2193000,13428,0,13428,70,
13429,1,13529,230234,13528,1530000,13528,1530000,13528,0,13529,33,
13529,1,13631,188373,13628,1530000,13629,1530000,13628,0,13631,27,
13631,1,13729,861451,13728,1734000,13729,1734000,13728,0,13729,100,
13729,1,13831,861451,13829,1734000,13830,1734000,13830,0,13830,100,
13831,1,13931,1132100,13930,2295000,13930,2295000,13930,0,13931,81,
13931,1,14035,861451,14033,1734000,14034,1734000,14034,0,14035,100,
14035,1,14135,758077,14134,1734000,14134,1734000,14134,0,14135,88,
14135,1,14235,1161719,14234,2193000,14234,2193000,14234,0,14235,90,
14235,1,14336,861451,14334,1734000,14335,1734000,14335,0,14336,100,
14336,1,14436,1032639,14435,2193000,14435,2193000,14435,0,14436,80,
14436,1,14536,1397655,14535,2295000,14535,2295000,14535,0,14536,100,
14536,1,14636,419296,14635,2295000,14636,2295000,14635,0,14636,30,
14636,1,14736,0,14735,2295000,14736,2295000,14736,0,14736,0,
14736,1,14837,62203,14836,1428000,14836,1428000,14836,0,14837,10,
14837,1,14937,62203,14936,1428000,14936,1428000,14936,0,14937,10,
14937,1,15038,124407,15036,1428000,15037,1428000,15036,0,15037,20,
15038,1,15138,124407,15136,1428000,15137,1428000,15137,0,15138,20,
15138,1,15238,0,15237,1428000,15237,1428000,15237,0,15238,0,
15238,1,15340,55983,15337,1428000,15338,1428000,15338,0,15339,9,
15340,1,15438,826133,15437,1836000,15438,1836000,15437,0,15438,87,
15438,1,15539,0,15538,1428000,15538,1428000,15538,0,15539,0,
15539,1,15639,0,15638,1428000,15638,1428000,15638,0,15639,0,
15639,1,15739,0,15738,1428000,15739,1428000,15738,0,15739,0,
15740,1,15840,62203,15838,1428000,15839,1428000,15839,0,15840,10,
15840,1,15940,62203,15939,1428000,15939,1428000,15939,0,15940,10,
15940,1,16049,62203,16040,1428000,16041,1428000,16041,0,16049,10,
16050,1,16142,0,16140,1530000,16141,1530000,16141,0,16142,0,
16142,1,16243,99525,16240,1428000,16241,1428000,16240,0,16243,16,
16243,1,16342,62203,16340,1428000,16341,1428000,16341,0,16342,10,
16342,1,16442,55983,16440,1428000,16441,1428000,16441,0,16442,9,
16442,1,16542,523260,16541,1530000,16541,1530000,16541,0,16542,75,
16542,1,16644,62791,16641,1530000,16642,1530000,16641,0,16643,9,
16644,1,16744,0,16742,1428000,16743,1428000,16742,0,16744,0,
16744,1,16844,0,16842,1428000,16843,1428000,16843,0,16844,0,
16844,1,16948,62203,16943,1428000,16945,1428000,16945,0,16948,10,
16948,1,17046,69768,17044,1530000,17044,1530000,17044,0,17045,10,
17046,1,17145,0,17144,1428000,17144,1428000,17144,0,17145,0,
17145,1,17246,55983,17244,1428000,17245,1428000,17244,0,17246,9,
17246,1,17346,0,17344,1428000,17345,1428000,17345,0,17346,0,
17346,1,17446,0,17445,1428000,17445,1428000,17445,0,17446,0,
17447,1,17547,0,17545,1428000,17546,1428000,17546,0,17547,0,
17547,1,17648,0,17646,1428000,17647,1428000,17646,0,17647,0,
17648,1,17748,0,17746,1428000,17747,1428000,17747,0,17748,0,
17748,1,17848,0,17846,2193000,17847,2193000,17847,0,17848,0,
17848,1,17949,0,17947,1428000,17948,1428000,17947,0,17948,0,
17949,1,18054,124407,18049,1428000,18051,1428000,18050,0,18054,20,
18054,1,18150,74644,18148,1428000,18149,1428000,18148,0,18149,12,
18150,1,18250,55983,18248,1428000,18249,1428000,18249,0,18250,9,
18250,1,18350,348840,18349,1530000,18349,1530000,18349,0,18350,50,
18350,1,18450,427310,18449,1836000,18450,1836000,18449,0,18450,45,
18450,1,18551,0,18550,1428000,18550,1428000,18550,0,18551,0,
18551,1,18652,62203,18650,1428000,18651,1428000,18651,0,18652,10,
18652,1,18752,62203,18751,1428000,18751,1428000,18751,0,18752,10,
18752,1,18852,99525,18851,1428000,18852,1428000,18851,0,18852,16,
18853,1,18953,62203,18951,1428000,18952,1428000,18952,0,18953,10,
18953,1,19053,188373,19052,1428000,19053,1530000,19052,0,19053,27,
19053,1,19154,0,19152,1428000,19153,1428000,19153,0,19154,0,
19154,1,19254,62203,19253,1428000,19253,1428000,19253,0,19254,10,
19254,1,19355,124407,19353,1428000,19354,1428000,19353,0,19354,20,
19355,1,19455,0,19454,1428000,19454,1428000,19454,0,19455,0,
19455,1,19555,0,19554,1428000,19554,1428000,19554,0,19555,0,
19555,1,19656,0,19654,1428000,19655,1428000,19655,0,19656,0,
19656,1,19756,0,19755,1428000,19755,1428000,19755,0,19756,0,
19756,1,19858,0,19855,1428000,19856,1428000,19856,0,19857,0,
19858,1,19957,0,19955,1428000,19956,1428000,19956,0,19957,0,
19957,1,20057,124407,20056,1428000,20056,1428000,20056,0,20057,20,
20057,1,20158,55983,20156,1428000,20157,1428000,20156,0,20157,9,
20158,1,20257,588739,20256,1836000,20257,1836000,20256,0,20257,62,
20257,1,20358,62203,20357,1428000,20357,1428000,20357,0,20358,10,
20358,1,20459,0,20457,1428000,20458,1428000,20457,0,20459,0,
20459,1,20559,0,20557,1428000,20558,1428000,20558,0,20559,0,
20559,1,20659,55983,20658,1428000,20658,1428000,20658,0,20659,9,
20659,1,20759,0,20758,1428000,20758,1428000,20758,0,20759,0,
20760,1,20861,0,20858,1428000,20860,1428000,20859,0,20861,0,
20861,1,20960,0,20958,1428000,20959,1428000,20959,0,20960,0,
20960,1,21061,62203,21059,1428000,21060,1428000,21059,0,21060,10,
21061,1,21161,0,21159,1428000,21160,1428000,21160,0,21161,0,
21161,1,21262,55983,21260,1428000,21261,1428000,21260,0,21261,9,
21262,1,21362,664705,21360,1836000,21361,1836000,21361,0,21362,70,
21362,1,21462,1397655,21461,2295000,21461,2295000,21461,0,21462,100,
21462,1,21562,1397655,21561,2295000,21561,2295000,21561,0,21562,100,
21562,1,21663,1397655,21661,2295000,21661,2295000,21661,0,21663,100,
21663,1,21762,1397655,21761,2295000,21762,2295000,21761,0,21762,100,
21762,1,21863,1271866,21862,2295000,21862,2295000,21862,0,21863,91,
21863,1,21963,1076194,21962,2295000,21962,2295000,21962,0,21963,77,
21963,1,22066,775306,22063,1734000,22063,1734000,22063,0,22066,90,
22066,1,22165,664705,22163,1836000,22164,1836000,22163,0,22165,70,
22165,1,22266,516870,22264,1734000,22265,1734000,22265,0,22266,60,
22266,1,22365,348840,22364,1530000,22365,1530000,22364,0,22365,50,
22366,1,22466,153489,22464,1530000,22465,1530000,22465,0,22466,22,
22466,1,22566,125582,22565,1530000,22565,1530000,22565,0,22566,18,
22566,1,22666,83721,22665,1530000,22665,1530000,22665,0,22666,12,
22666,1,22766,139536,22765,1530000,22766,1530000,22765,0,22766,20,
22767,1,22867,153489,22865,1530000,22866,1530000,22866,0,22867,22,
22867,1,22968,124407,22966,1428000,22967,1428000,22967,0,22968,20,
22968,1,23069,279072,23068,1530000,23068,1530000,23068,0,23069,40,
23069,1,23170,124407,23168,1428000,23169,1428000,23169,0,23170,20,
23170,1,23271,279072,23269,1530000,23269,1530000,23269,0,23271,40,
23271,1,23370,759663,23369,1836000,23369,1836000,23369,0,23370,80,
23370,1,23470,529227,23469,2193000,23469,2193000,23469,0,23470,41,
23470,1,23571,68424,23569,1428000,23570,1428000,23570,0,23571,11,
23571,1,23671,209303,23670,1530000,23670,1530000,23670,0,23671,30,
23671,1,23771,136848,23770,1428000,23771,1428000,23770,0,23771,22,
23772,1,23872,68424,23870,1428000,23871,1428000,23871,0,23872,11,
23872,1,23972,68424,23971,1428000,23971,1428000,23971,0,23972,11,
23972,1,24072,248814,24071,1428000,24072,1428000,24071,0,24072,40,
24072,1,24173,68424,24171,1428000,24172,1428000,24172,0,24173,11,
24173,1,24275,68424,24272,1428000,24273,1428000,24273,0,24275,11,
24275,1,24374,0,24373,1428000,24373,1428000,24373,0,24374,0,
24374,1,24474,124407,24473,1428000,24473,1428000,24473,0,24474,20,
24474,1,24575,68424,24573,1428000,24574,1428000,24573,0,24574,11,
24575,1,24676,186611,24674,1428000,24675,1428000,24674,0,24676,30,
24676,1,24776,167949,24774,1428000,24775,1428000,24775,0,24776,27,
24776,1,24877,68424,24875,1428000,24876,1428000,24876,0,24877,11,
24877,1,24976,74644,24975,1428000,24976,1428000,24975,0,24976,12,
24976,1,25077,153489,25075,1530000,25076,1530000,25076,0,25076,22,
25077,1,25177,186611,25175,1428000,25176,1428000,25176,0,25177,30,
25177,1,25277,186611,25276,1428000,25276,1428000,25276,0,25277,30,
25277,1,25377,833495,25376,1938000,25376,1938000,25376,0,25377,80,
25377,1,25427,475242,25426,2091000,25426,2091000,25426,0,25427,40,
25427,1,25528,155509,25526,1428000,25527,1428000,25527,0,25528,25,
25528,1,25628,174420,25627,1530000,25627,1530000,25627,0,25628,25,
25628,1,25728,111966,25727,1428000,25727,1428000,25727,0,25728,18,
25728,1,25828,186611,25827,1428000,25828,1428000,25827,0,25828,30,
25828,1,25929,0,25927,1428000,25928,1428000,25928,0,25929,0,
25929,1,26029,124407,26028,1428000,26028,1428000,26028,0,26029,20,
26029,1,26130,205272,26128,1428000,26129,1428000,26128,0,26129,33,
26130,1,26230,0,26228,1428000,26229,1428000,26229,0,26230,0,
26230,1,26330,186611,26329,1428000,26329,1428000,26329,0,26330,30,
26330,1,26430,124407,26429,1428000,26429,1428000,26429,0,26430,20,
26430,1,26531,124407,26529,1428000,26530,1428000,26529,0,26531,20,
26531,1,26631,186611,26629,1428000,26630,1428000,26630,0,26631,30,
26631,1,26731,124407,26730,1428000,26730,1428000,26730,0,26731,20,
26731,1,26832,186611,26831,1428000,26831,1428000,26831,0,26832,30,
26832,1,26932,223933,26931,1428000,26932,1428000,26931,0,26932,36,
26933,1,27033,186611,27031,1428000,27032,1428000,27032,0,27033,30,
27033,1,27133,251164,27132,1530000,27132,1530000,27132,0,27133,36,
27133,1,27234,248814,27232,1428000,27232,1428000,27232,0,27233,40,
27234,1,27334,369770,27332,1530000,27333,1530000,27333,0,27334,53,
27334,1,27436,465183,27433,1734000,27434,1734000,27433,0,27436,54,
27436,1,27535,83721,27533,1530000,27534,1530000,27534,0,27535,12,
27535,1,27635,279072,27634,1530000,27634,1530000,27634,0,27635,40,
27635,1,27736,167949,27734,1428000,27735,1428000,27735,0,27736,27,
27736,1,27836,186611,27834,1428000,27835,1428000,27835,0,27836,30,
27836,1,27936,74644,27935,1428000,27935,1428000,27935,0,27936,12,
27936,1,28037,155509,28035,1428000,28036,1428000,28035,0,28037,25,
28037,1,28137,348840,28135,1530000,28137,1530000,28136,0,28137,50,
28137,1,28237,230234,28235,1530000,28236,1530000,28236,0,28237,33,
28237,1,28338,739726,28337,1938000,28337,1938000,28337,0,28338,71,
28338,1,28438,922452,28437,2295000,28437,2295000,28437,0,28438,66,
28438,1,28539,768710,28538,2295000,28538,2295000,28538,0,28538,55,
28539,1,28639,139536,28638,1530000,28638,1530000,28638,0,28639,20,
28639,1,28740,186611,28738,1428000,28739,1428000,28739,0,28740,30,
28740,1,28840,68424,28838,1428000,28839,1428000,28839,0,28840,11,
28840,1,28940,376747,28939,1530000,28939,1530000,28939,0,28940,54,
28940,1,29040,1397655,29039,2295000,29039,2295000,29039,0,29040,100,
29040,1,29140,838593,29139,2295000,29140,2295000,29140,0,29140,60,
29140,1,29241,1188106,29239,2091000,29240,2091000,29240,0,29240,100,
29241,1,29344,430725,29341,1734000,29341,1734000,29341,0,29344,50,
29344,1,29443,902191,29441,2014500,29442,2014500,29442,0,29443,81,
