App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 08:57:24 PM","1 min 47 sec","Trepn_2018.06.22_205724.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,39,195671,37,2295000,38,2295000,38,0,38,14,
39,1,139,139765,138,2295000,138,2295000,138,0,139,10,
139,1,242,17690,239,637500,240,637500,239,0,242,10,
242,1,340,1397655,339,2295000,340,2295000,339,0,340,100,
340,1,390,1397655,389,2295000,389,2295000,389,0,390,100,
390,1,490,1397655,489,2295000,490,2295000,490,0,490,100,
491,1,591,1397655,589,2295000,590,2295000,590,0,591,100,
591,1,691,1397655,690,2295000,690,2295000,690,0,691,100,
691,1,791,1257889,790,2295000,790,2295000,790,0,791,90,
791,1,891,978358,890,2295000,891,2295000,890,0,891,70,
891,1,993,1397655,991,2295000,991,2295000,991,0,993,100,
993,1,1092,1257889,1091,2295000,1092,2295000,1092,0,1092,90,
1092,1,1197,1397655,1195,2295000,1196,2295000,1196,0,1197,100,
1197,1,1294,1397655,1292,2295000,1293,2295000,1293,0,1294,100,
1294,1,1393,1397655,1392,2295000,1393,2295000,1393,0,1393,100,
1393,1,1494,1397655,1493,2295000,1494,2295000,1494,0,1494,100,
1495,1,1595,1397655,1594,2295000,1594,2295000,1594,0,1595,100,
1595,1,1696,1397655,1694,2295000,1695,2295000,1694,0,1695,100,
1696,1,1796,1397655,1795,2295000,1796,2295000,1795,0,1796,100,
1796,1,1898,1397655,1896,2295000,1897,2295000,1896,0,1898,100,
1898,1,1997,1229936,1996,2295000,1996,2295000,1996,0,1997,88,
1997,1,2097,978358,2096,2295000,2097,2295000,2096,0,2097,70,
2097,1,2197,419296,2196,2295000,2197,2295000,2197,0,2197,30,
2197,1,2301,14137,2298,510000,2299,510000,2299,0,2301,11,
2301,1,2402,0,2398,612000,2400,612000,2399,0,2402,0,
2403,1,2515,293025,2499,510000,2514,1530000,2514,0,2515,42,
2515,1,2600,230234,2599,1530000,2600,1530000,2599,0,2600,33,
2522,1,2705,14137,2700,510000,2702,510000,2701,0,2704,11,
2600,1,2808,23133,2801,510000,2805,510000,2803,0,2808,18,
2705,1,2906,47764,2902,637500,2903,637500,2903,0,2906,27,
2809,1,3007,14137,3002,510000,3004,510000,3004,0,3007,11,
2906,1,3104,139536,3102,1530000,3103,1530000,3103,0,3104,20,
3007,1,3209,15677,3204,586500,3205,586500,3204,0,3208,10,
3104,1,3308,14137,3304,510000,3305,510000,3305,0,3308,11,
3209,1,3409,11566,3405,510000,3407,510000,3406,0,3409,9,
3308,1,3512,14137,3508,510000,3510,510000,3509,0,3512,11,
3409,1,3607,153489,3605,1530000,3606,1530000,3606,0,3607,22,
3512,1,3714,0,3707,510000,3709,510000,3708,0,3713,0,
3607,1,3812,12852,3807,510000,3809,510000,3808,0,3812,10,
3714,1,3908,76744,3907,1530000,3907,1530000,3907,0,3908,11,
3812,1,4008,645399,4007,2193000,4007,2193000,4007,0,4008,50,
3908,1,4108,69768,4107,1530000,4108,1530000,4108,0,4108,10,
4008,1,4214,0,4208,637500,4211,637500,4210,0,4213,0,
4109,1,4315,37630,4311,714000,4312,714000,4312,0,4314,18,
4214,1,4423,12852,4415,510000,4418,510000,4417,0,4423,10,
4315,1,4518,153489,4511,1530000,4512,1530000,4511,0,4518,22,
4424,1,4614,56077,4611,867000,4612,867000,4612,0,4614,20,
4518,1,4717,39715,4712,561000,4714,561000,4713,0,4717,27,
4614,1,4815,139536,4813,1530000,4814,1530000,4814,0,4814,20,
4717,1,4923,25704,4915,510000,4918,510000,4917,0,4922,20,
4815,1,5016,17690,5014,637500,5015,637500,5014,0,5016,10,
4923,1,5119,12852,5114,510000,5116,510000,5115,0,5118,10,
5017,1,5219,0,5215,510000,5217,510000,5216,0,5219,0,
5119,1,5320,0,5316,586500,5318,586500,5317,0,5320,0,
5220,1,5421,11566,5417,510000,5418,510000,5417,0,5420,9,
5320,1,5518,76744,5517,1530000,5517,1530000,5517,0,5518,11,
5421,1,5619,0,5617,1530000,5618,1530000,5617,0,5618,0,
5518,1,5723,0,5719,510000,5720,510000,5719,0,5723,0,
5619,1,5825,12852,5819,510000,5821,510000,5820,0,5825,10,
5723,1,5926,28274,5921,510000,5923,510000,5922,0,5925,22,
5825,1,6021,153489,6020,1530000,6020,1530000,6020,0,6021,22,
5926,1,6126,32130,6121,510000,6122,510000,6122,0,6125,25,
6021,1,6223,313955,6221,1530000,6222,1530000,6222,0,6223,45,
6126,1,6324,76744,6322,1530000,6323,1530000,6322,0,6324,11,
6223,1,6423,0,6422,1530000,6422,1530000,6422,0,6423,0,
6325,1,6524,230234,6523,1530000,6524,1530000,6523,0,6524,33,
6423,1,6627,12852,6623,510000,6625,510000,6624,0,6627,10,
6524,1,6725,69768,6723,1530000,6724,1530000,6724,0,6725,10,
6627,1,6829,0,6825,510000,6826,510000,6826,0,6829,0,
6725,1,6929,23769,6925,688500,6926,688500,6926,0,6928,12,
6829,1,7033,0,7027,510000,7029,510000,7028,0,7032,0,
6929,1,7128,125582,7127,1530000,7127,1530000,7127,0,7128,18,
7034,1,7232,0,7228,612000,7230,612000,7229,0,7232,0,
7128,1,7333,14137,7329,510000,7330,510000,7330,0,7333,11,
7233,1,7434,23133,7430,510000,7432,510000,7431,0,7434,18,
7333,1,7532,76744,7530,1530000,7531,1530000,7531,0,7532,11,
7435,1,7637,11566,7632,510000,7633,510000,7633,0,7637,9,
7532,1,7738,16180,7733,561000,7735,561000,7734,0,7737,11,
7637,1,7835,125582,7833,1530000,7834,1530000,7834,0,7835,18,
7738,1,7939,0,7935,637500,7936,637500,7936,0,7938,0,
7835,1,8041,0,8035,510000,8038,510000,8037,0,8040,0,
7939,1,8137,0,8135,1530000,8136,1530000,8136,0,8137,0,
8041,1,8240,12852,8236,510000,8238,510000,8237,0,8240,10,
8137,1,8342,0,8338,637500,8339,637500,8339,0,8341,0,
8240,1,8445,12852,8439,510000,8441,510000,8440,0,8443,10,
8342,1,8540,139536,8538,1530000,8539,1530000,8539,0,8540,20,
8445,1,8640,0,8639,1530000,8639,1530000,8639,0,8640,0,
8540,1,8741,0,8739,1530000,8740,1530000,8740,0,8741,0,
8640,1,8841,0,8840,1530000,8840,1530000,8840,0,8841,0,
8741,1,8944,17690,8941,637500,8942,637500,8942,0,8944,10,
8841,1,9047,23133,9041,510000,9043,510000,9042,0,9046,18,
8944,1,9146,12852,9142,510000,9144,510000,9143,0,9146,10,
9047,1,9244,125582,9242,1530000,9243,1530000,9243,0,9244,18,
9147,1,9350,0,9344,510000,9347,510000,9346,0,9349,0,
9244,1,9450,0,9445,510000,9447,510000,9446,0,9450,0,
9350,1,9547,230234,9545,1530000,9546,1530000,9546,0,9547,33,
9450,1,9650,12852,9646,510000,9648,510000,9647,0,9650,10,
9547,1,9747,62791,9746,1530000,9747,1530000,9747,0,9747,9,
9651,1,9851,0,9847,510000,9849,510000,9848,0,9851,0,
9748,1,9951,16670,9948,612000,9949,612000,9949,0,9951,10,
9851,1,10054,14137,10049,510000,10051,510000,10050,0,10053,11,
9952,1,10150,129079,10149,2193000,10150,2193000,10150,0,10150,10,
10054,1,10252,62791,10250,1530000,10251,1530000,10251,0,10252,9,
10150,1,10358,12852,10352,510000,10354,510000,10353,0,10358,10,
10252,1,10457,25704,10453,510000,10455,510000,10454,0,10457,20,
10358,1,10556,418607,10554,1530000,10555,1530000,10554,0,10556,60,
10457,1,10657,69768,10654,1530000,10655,1530000,10655,0,10657,10,
10556,1,10758,0,10755,510000,10756,510000,10756,0,10758,0,
10657,1,10856,153489,10855,1530000,10855,1530000,10855,0,10856,22,
10759,1,10959,0,10956,637500,10957,637500,10957,0,10959,0,
10856,1,11058,76744,11056,1530000,11057,1530000,11056,0,11058,11,
10959,1,11161,0,11157,612000,11159,612000,11158,0,11161,0,
11058,1,11265,12852,11258,510000,11261,510000,11260,0,11265,10,
11161,1,11360,0,11358,1530000,11359,1530000,11359,0,11360,0,
11266,1,11460,69768,11458,1530000,11459,1530000,11459,0,11460,10,
11360,1,11563,188373,11561,1530000,11562,1530000,11561,0,11562,27,
11460,1,11665,52773,11662,892500,11663,892500,11662,0,11665,18,
11563,1,11768,12852,11763,510000,11765,510000,11764,0,11768,10,
11666,1,11870,0,11864,510000,11866,510000,11865,0,11869,0,
11768,1,11965,0,11964,1530000,11964,1530000,11964,0,11965,0,
11870,1,12065,69768,12064,1530000,12064,1530000,12064,0,12065,10,
11965,1,12169,0,12165,510000,12166,510000,12166,0,12169,0,
12065,1,12266,125582,12265,1530000,12266,1530000,12265,0,12266,18,
12169,1,12372,0,12366,510000,12369,510000,12368,0,12372,0,
12266,1,12470,12852,12466,510000,12468,510000,12467,0,12470,10,
12373,1,12569,230234,12567,1530000,12567,1530000,12567,0,12568,33,
12471,1,12671,12852,12667,510000,12669,510000,12668,0,12671,10,
12569,1,12773,0,12768,510000,12770,510000,12769,0,12772,0,
12671,1,12869,69768,12868,1530000,12869,1530000,12868,0,12869,10,
12773,1,12975,23133,12970,510000,12971,510000,12971,0,12974,18,
12870,1,13070,0,13069,1530000,13070,1530000,13069,0,13070,0,
12975,1,13175,15921,13170,637500,13171,637500,13171,0,13174,9,
13070,1,13278,12852,13271,510000,13273,510000,13272,0,13277,10,
13175,1,13372,0,13371,1530000,13371,1530000,13371,0,13372,0,
13278,1,13473,69768,13471,1530000,13472,1530000,13472,0,13473,10,
13372,1,13576,81376,13572,637500,13574,637500,13573,0,13576,46,
13473,1,13677,14137,13673,510000,13675,510000,13674,0,13677,11,
13576,1,13776,76744,13774,1530000,13774,1530000,13774,0,13776,11,
13677,1,13875,0,13874,1530000,13874,1530000,13874,0,13875,0,
13776,1,13975,69768,13974,1530000,13975,1530000,13974,0,13975,10,
13875,1,14080,15003,14076,612000,14078,612000,14077,0,14080,9,
13975,1,14178,0,14176,1530000,14176,1530000,14176,0,14177,0,
14080,1,14280,0,14276,637500,14278,637500,14277,0,14280,0,
14178,1,14382,12852,14377,510000,14379,510000,14378,0,14382,10,
14280,1,14479,69768,14477,1530000,14478,1530000,14477,0,14478,10,
14383,1,14579,153489,14578,1530000,14578,1530000,14578,0,14579,22,
14479,1,14679,0,14678,1530000,14678,1530000,14678,0,14679,0,
14579,1,14783,0,14779,510000,14781,510000,14780,0,14783,0,
14679,1,14885,32130,14880,510000,14882,510000,14881,0,14885,25,
14784,1,14982,0,14980,1530000,14981,1530000,14981,0,14982,0,
14886,1,15083,0,15081,1530000,15082,1530000,15082,0,15083,0,
14982,1,15187,28218,15183,586500,15185,586500,15184,0,15187,18,
15083,1,15287,14709,15283,561000,15285,561000,15284,0,15287,10,
15188,1,15393,12852,15384,510000,15388,510000,15387,0,15392,10,
15287,1,15488,21228,15484,637500,15486,637500,15485,0,15487,12,
15394,1,15586,279072,15584,1530000,15585,1530000,15585,0,15586,40,
15488,1,15688,19459,15685,637500,15686,637500,15686,0,15688,11,
15586,1,15790,12852,15787,510000,15788,510000,15787,0,15790,10,
15689,1,15888,0,15886,1530000,15887,1530000,15887,0,15887,0,
15791,1,15988,0,15987,1530000,15987,1530000,15987,0,15988,0,
15888,1,16092,17690,16088,637500,16090,637500,16089,0,16092,10,
15988,1,16193,0,16188,510000,16190,510000,16189,0,16192,0,
16092,1,16290,69768,16289,1530000,16289,1530000,16289,0,16290,10,
16193,1,16391,62791,16389,1530000,16390,1530000,16390,0,16391,9,
16290,1,16495,14709,16491,561000,16492,561000,16492,0,16495,10,
16391,1,16592,209303,16591,1530000,16591,1530000,16591,0,16592,30,
16496,1,16698,23535,16692,510000,16694,561000,16693,0,16697,16,
16592,1,16797,17690,16793,637500,16794,637500,16794,0,16796,10,
16698,1,16897,36675,16893,612000,16895,612000,16894,0,16897,22,
16797,1,16999,25704,16994,510000,16996,510000,16994,0,16998,20,
16897,1,17099,27535,17094,535500,17096,535500,17095,0,17098,20,
16999,1,17199,14137,17195,510000,17197,510000,17196,0,17199,11,
17099,1,17249,51408,17245,510000,17247,510000,17246,0,17249,40,
17199,1,17350,0,17346,510000,17347,510000,17347,0,17350,0,
17249,1,17450,14137,17447,510000,17448,510000,17448,0,17450,11,
17350,1,17549,279072,17547,1530000,17547,1530000,17547,0,17549,40,
17451,1,17653,0,17648,510000,17650,510000,17649,0,17652,0,
17549,1,17752,17690,17748,637500,17750,637500,17749,0,17752,10,
17654,1,17854,12852,17849,510000,17851,510000,17850,0,17853,10,
17752,1,17953,23133,17949,510000,17951,510000,17950,0,17953,18,
17854,1,18055,38556,18050,510000,18051,510000,18051,0,18054,30,
17953,1,18155,17690,18151,637500,18152,637500,18152,0,18154,10,
18056,1,18257,12852,18252,510000,18254,510000,18253,0,18256,10,
18155,1,18354,69768,18352,1530000,18353,1530000,18352,0,18354,10,
18257,1,18458,16670,18453,612000,18455,612000,18454,0,18457,10,
18354,1,18558,53071,18554,637500,18555,637500,18555,0,18557,30,
18458,1,18657,0,18654,510000,18655,510000,18655,0,18657,0,
18558,1,18760,0,18756,586500,18758,586500,18757,0,18760,0,
18657,1,18860,0,18856,510000,18857,510000,18857,0,18859,0,
18761,1,18960,12852,18956,510000,18958,510000,18957,0,18960,10,
18860,1,19067,24781,19060,510000,19064,535500,19062,0,19066,18,
18961,1,19159,0,19157,1530000,19157,1530000,19157,0,19159,0,
19067,1,19265,12852,19258,510000,19262,510000,19261,0,19265,10,
19159,1,19364,0,19359,510000,19361,510000,19360,0,19364,0,
19266,1,19464,12852,19460,510000,19461,510000,19460,0,19464,10,
19365,1,19562,348840,19560,1530000,19561,1530000,19560,0,19562,50,
19467,1,19665,12852,19661,510000,19662,510000,19662,0,19665,10,
19562,1,19766,12852,19762,510000,19764,510000,19763,0,19766,10,
19665,1,19863,69768,19862,1530000,19862,1530000,19862,0,19863,10,
19766,1,19984,23535,19974,561000,19976,561000,19975,0,19983,16,
19863,1,20066,949579,20064,1836000,20065,1836000,20065,0,20066,100,
19985,1,20165,922452,20164,2295000,20164,2295000,20164,0,20165,66,
20066,1,20266,880522,20265,2295000,20265,2295000,20265,0,20266,63,
20165,1,20366,614968,20365,2295000,20365,2295000,20365,0,20366,44,
20266,1,20466,0,20465,2295000,20466,2295000,20465,0,20466,0,
20366,1,20568,251164,20566,1530000,20567,1530000,20566,0,20568,36,
20466,1,20669,69768,20667,1530000,20667,1530000,20667,0,20669,10,
20568,1,20771,0,20767,510000,20769,510000,20768,0,20771,0,
20669,1,20868,0,20867,1530000,20868,1530000,20867,0,20868,0,
20771,1,20969,69768,20968,1530000,20968,1530000,20968,0,20969,10,
20868,1,21073,0,21069,510000,21070,510000,21070,0,21073,0,
20969,1,21172,69768,21170,1530000,21171,1530000,21170,0,21172,10,
21073,1,21274,45433,21271,535500,21272,535500,21271,0,21274,33,
21172,1,21374,104453,21371,1836000,21372,1836000,21372,0,21374,11,
21274,1,21473,922452,21471,2295000,21472,2295000,21472,0,21473,66,
21374,1,21572,1397655,21571,2295000,21572,2295000,21572,0,21572,100,
21473,1,21673,1397655,21672,2295000,21672,2295000,21672,0,21673,100,
21572,1,21774,1397655,21772,2295000,21772,2295000,21772,0,21774,100,
21673,1,21874,1397655,21873,2295000,21873,2295000,21873,0,21874,100,
21774,1,21974,1132100,21973,2295000,21973,2295000,21973,0,21974,81,
21874,1,22074,1397655,22073,2295000,22074,2295000,22074,0,22074,100,
21974,1,22175,1397655,22174,2295000,22174,2295000,22174,0,22175,100,
22074,1,22276,1397655,22274,2295000,22274,2295000,22274,0,22275,100,
22175,1,22375,838593,22374,2295000,22374,2295000,22374,0,22375,60,
22276,1,22476,377366,22474,2295000,22475,2295000,22475,0,22475,27,
22375,1,22576,1048241,22575,2295000,22575,2295000,22575,0,22576,75,
22476,1,22676,1397655,22675,2295000,22675,2295000,22675,0,22676,100,
22576,1,22776,1257889,22775,2295000,22776,2295000,22775,0,22776,90,
22676,1,22876,1397655,22875,2295000,22876,2295000,22876,0,22876,100,
22777,1,22977,1397655,22976,2295000,22976,2295000,22976,0,22977,100,
22877,1,23077,838593,23076,2295000,23076,2295000,23076,0,23077,60,
22977,1,23177,978358,23176,2295000,23176,2295000,23176,0,23177,70,
23077,1,23277,1397655,23276,2295000,23277,2295000,23276,0,23277,100,
23177,1,23377,1397655,23376,2295000,23377,2295000,23377,0,23377,100,
23277,1,23478,1397655,23477,2295000,23477,2295000,23477,0,23478,100,
23377,1,23578,1397655,23577,2295000,23577,2295000,23577,0,23578,100,
23478,1,23678,1397655,23677,2295000,23677,2295000,23677,0,23678,100,
23578,1,23778,1397655,23777,2295000,23778,2295000,23778,0,23778,100,
23678,1,23878,1397655,23877,2295000,23878,2295000,23878,0,23878,100,
23778,1,23979,838593,23978,2295000,23978,2295000,23978,0,23979,60,
23878,1,24080,188373,24078,1530000,24079,1530000,24079,0,24080,27,
23979,1,24184,46267,24179,510000,24182,510000,24181,0,24184,36,
24081,1,24288,56209,24283,663000,24285,663000,24284,0,24287,30,
24184,1,24391,90022,24382,612000,24387,612000,24383,0,24390,54,
24288,1,24527,77959,24482,510000,24496,561000,24489,0,24527,53,
24391,1,24585,258141,24582,1530000,24583,1530000,24582,0,24585,37,
24527,1,24688,306979,24684,1530000,24685,1530000,24685,0,24687,44,
24585,1,24789,58379,24784,637500,24786,637500,24785,0,24788,33,
24688,1,24886,279072,24884,1530000,24885,1530000,24884,0,24885,40,
24789,1,24999,67224,24987,637500,24989,637500,24988,0,24999,38,
24886,1,25092,93681,25088,663000,25089,663000,25089,0,25091,50,
25006,1,25191,83623,25187,714000,25189,714000,25188,0,25191,40,
25092,1,25288,348840,25287,1530000,25287,1530000,25287,0,25288,50,
25191,1,25388,397677,25387,1530000,25387,1530000,25387,0,25388,57,
25288,1,25496,251164,25490,510000,25494,1530000,25492,0,25495,36,
25388,1,25590,258141,25589,1530000,25589,1530000,25589,0,25590,37,
25496,1,25694,50012,25690,612000,25691,612000,25691,0,25693,30,
25590,1,25807,68115,25791,510000,25792,510000,25791,0,25806,53,
25695,1,25893,209303,25891,1530000,25892,1530000,25892,0,25893,30,
25807,1,25995,404654,25991,1530000,25993,1530000,25993,0,25995,58,
25893,1,26101,42411,26092,510000,26097,510000,26096,0,26101,33,
25995,1,26193,279072,26192,1530000,26192,1530000,26192,0,26193,40,
26101,1,26298,70547,26294,586500,26296,586500,26295,0,26298,45,
26193,1,26399,88453,26395,637500,26396,637500,26396,0,26399,50,
26299,1,26525,95529,26497,637500,26499,637500,26499,0,26524,54,
