App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 08:44:22 PM","1 min 47 sec","Trepn_2018.06.22_204422.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
19,1,52,195671,0,2295000,51,2295000,51,0,52,14,
52,1,152,461226,151,2295000,152,2295000,151,0,152,33,
152,1,205,279531,204,2295000,205,2295000,204,0,205,20,
205,1,305,664705,304,1836000,304,1836000,304,0,305,70,
305,1,405,1229936,404,2295000,404,2295000,404,0,405,88,
405,1,505,0,504,2295000,505,2295000,505,0,505,0,
505,1,606,0,605,2295000,605,2295000,605,0,606,0,
606,1,706,251577,705,2295000,705,2295000,705,0,706,18,
706,1,859,726780,858,2295000,858,2295000,858,0,859,52,
859,1,909,1397655,908,2295000,909,2295000,908,0,909,100,
909,1,1012,1397655,1011,2295000,1011,2295000,1011,0,1012,100,
1012,1,1113,1188106,1112,2091000,1112,2091000,1112,0,1113,100,
1113,1,1213,1188106,1212,2091000,1212,2091000,1212,0,1213,100,
1213,1,1314,1397655,1313,2295000,1314,2295000,1314,0,1314,100,
1314,1,1415,1397655,1413,2295000,1414,2295000,1414,0,1415,100,
1415,1,1515,1397655,1514,2295000,1515,2295000,1515,0,1515,100,
1515,1,1618,1397655,1615,2295000,1615,2295000,1615,0,1618,100,
1618,1,1716,1397655,1715,2295000,1716,2295000,1716,0,1716,100,
1716,1,1817,1290799,1816,2193000,1816,2193000,1816,0,1817,100,
1817,1,1917,1076194,1916,2295000,1916,2295000,1916,0,1917,77,
1917,1,2017,1118124,2016,2295000,2017,2295000,2017,0,2017,80,
2017,1,2118,1076194,2117,2295000,2117,2295000,2117,0,2118,77,
2118,1,2218,139765,2217,2295000,2217,2295000,2217,0,2218,10,
2218,1,2319,0,2318,1530000,2318,1530000,2318,0,2319,0,
2319,1,2420,0,2418,943500,2419,943500,2418,0,2420,0,
2420,1,2522,0,2519,637500,2520,637500,2520,0,2522,0,
2522,1,2624,0,2620,510000,2621,510000,2621,0,2623,0,
2624,1,2725,0,2721,510000,2722,510000,2721,0,2724,0,
2725,1,2825,23133,2821,510000,2823,510000,2822,0,2825,18,
2825,1,2926,16670,2922,612000,2924,612000,2923,0,2926,10,
2927,1,3027,17690,3024,637500,3025,637500,3024,0,3027,10,
3027,1,3129,0,3126,586500,3127,586500,3127,0,3129,0,
3130,1,3227,153489,3225,1530000,3226,1530000,3225,0,3227,22,
3227,1,3326,0,3325,1530000,3325,1530000,3325,0,3326,0,
3326,1,3427,69768,3425,1530000,3426,1530000,3426,0,3427,10,
3427,1,3530,0,3526,637500,3527,637500,3527,0,3529,0,
3530,1,3636,12852,3627,510000,3629,510000,3628,0,3636,10,
3636,1,3728,683697,3727,1836000,3727,1836000,3727,0,3728,72,
3728,1,3828,419296,3827,2295000,3827,2295000,3827,0,3828,30,
3828,1,3929,922452,3928,2295000,3928,2295000,3928,0,3929,66,
3929,1,4033,0,4029,510000,4030,510000,4030,0,4033,0,
4033,1,4131,279072,4129,1530000,4130,1530000,4130,0,4131,40,
4131,1,4230,188373,4229,1530000,4230,1530000,4229,0,4230,27,
4216,1,4331,167949,4330,1428000,4330,1428000,4330,0,4331,27,
4230,1,4431,230234,4430,1530000,4430,1530000,4430,0,4431,33,
4331,1,4535,51734,4531,586500,4532,586500,4532,0,4535,33,
4431,1,4640,14137,4632,510000,4634,510000,4634,0,4639,11,
4535,1,4739,0,4734,510000,4736,510000,4735,0,4739,0,
4640,1,4835,69768,4833,1530000,4834,1530000,4834,0,4835,10,
4740,1,4941,0,4935,510000,4937,510000,4937,0,4940,0,
4835,1,5040,0,5036,535500,5038,535500,5037,0,5040,0,
4941,1,5142,12852,5137,510000,5139,510000,5138,0,5142,10,
5040,1,5238,139536,5236,1530000,5237,1530000,5237,0,5238,20,
5142,1,5338,76744,5336,1530000,5337,1530000,5337,0,5338,11,
5238,1,5442,15677,5438,586500,5439,586500,5439,0,5442,10,
5338,1,5543,14137,5538,510000,5540,510000,5539,0,5543,11,
5442,1,5644,14137,5639,510000,5641,510000,5640,0,5644,11,
5543,1,5745,37172,5740,535500,5741,535500,5741,0,5744,27,
