App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 09:01:44 PM","1 min 47 sec","Trepn_2018.06.22_210144.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,195671,0,2295000,1,2295000,1,0,2,14,
17,1,104,880522,103,2295000,103,2295000,103,0,104,63,
104,1,204,503155,203,2295000,203,2295000,203,0,204,36,
204,1,304,838593,303,2295000,304,2295000,303,0,304,60,
304,1,404,1397655,403,2295000,404,2295000,404,0,404,100,
404,1,505,1397655,504,2295000,504,2295000,504,0,505,100,
505,1,605,1397655,604,2295000,604,2295000,604,0,605,100,
605,1,705,1397655,704,2295000,705,2295000,705,0,705,100,
705,1,805,768710,804,2295000,805,2295000,805,0,805,55,
805,1,906,922452,905,2295000,905,2295000,905,0,906,66,
906,1,1006,1257889,1005,2295000,1005,2295000,1005,0,1006,90,
1006,1,1107,1397655,1106,2295000,1106,2295000,1106,0,1107,100,
1107,1,1208,1188106,1206,2091000,1207,2091000,1207,0,1208,100,
1208,1,1308,1397655,1307,2295000,1307,2295000,1307,0,1308,100,
1308,1,1409,1397655,1408,2295000,1408,2295000,1408,0,1409,100,
1409,1,1509,1397655,1508,2295000,1508,2295000,1508,0,1509,100,
1509,1,1610,1397655,1608,2295000,1608,2295000,1608,0,1610,100,
1610,1,1710,1397655,1709,2295000,1709,2295000,1709,0,1710,100,
1710,1,1810,1069295,1809,2091000,1809,2091000,1809,0,1810,90,
1810,1,1910,1229936,1909,2295000,1910,2295000,1910,0,1910,88,
1910,1,2010,978358,2009,2295000,2010,2295000,2010,0,2010,70,
2010,1,2111,1397655,2110,2295000,2110,2295000,2110,0,2111,100,
2111,1,2211,139765,2210,2295000,2210,2295000,2210,0,2211,10,
2211,1,2319,0,2314,510000,2316,510000,2315,0,2319,0,
2319,1,2419,11566,2415,510000,2416,510000,2416,0,2419,9,
2420,1,2520,12852,2515,510000,2517,510000,2516,0,2520,10,
2520,1,2622,25704,2616,510000,2619,510000,2617,0,2622,20,
2623,1,2721,25704,2716,510000,2718,510000,2717,0,2721,20,
2721,1,2817,251164,2816,1530000,2816,1530000,2816,0,2817,36,
2817,1,2921,19459,2917,637500,2919,637500,2918,0,2921,11,
2921,1,3023,0,3018,612000,3020,612000,3019,0,3023,0,
3024,1,3124,32130,3119,510000,3121,510000,3121,0,3124,25,
3125,1,3227,12852,3220,510000,3223,510000,3221,0,3226,10,
3227,1,3335,50012,3319,612000,3329,612000,3321,0,3334,30,
3335,1,3420,968099,3419,2193000,3419,2193000,3419,0,3420,75,
3420,1,3525,11566,3520,510000,3522,510000,3521,0,3524,9,
3525,1,3624,33341,3621,612000,3622,612000,3622,0,3624,20,
3624,1,3727,36675,3722,612000,3723,612000,3723,0,3727,22,
3727,1,3823,286048,3822,1530000,3822,1530000,3822,0,3823,41,
3824,1,3923,598234,3922,1836000,3923,1836000,3923,0,3923,63,
3924,1,4025,206527,4022,2193000,4024,2193000,4023,0,4025,16,
4025,1,4127,313955,4124,1530000,4125,1530000,4124,0,4126,45,
4127,1,4225,0,4224,1530000,4224,1530000,4224,0,4225,0,
4225,1,4330,16670,4325,612000,4327,612000,4326,0,4329,10,
4331,1,4430,17690,4425,637500,4427,637500,4426,0,4429,10,
4430,1,4529,45433,4525,535500,4527,535500,4526,0,4529,33,
4530,1,4635,42328,4626,586500,4629,586500,4627,0,4635,27,
4635,1,4732,47764,4727,637500,4729,637500,4728,0,4731,27,
4732,1,4829,230234,4827,1530000,4828,1530000,4828,0,4829,33,
