App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 10:22:55 PM","1 min 47 sec","Trepn_2018.06.22_222255.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
9,1,9,293507,0,2295000,7,2295000,7,0,8,21,
58,1,101,838593,100,2295000,100,2295000,100,0,101,60,
101,1,202,698827,200,2295000,201,2295000,200,0,202,50,
202,1,303,978358,301,2295000,302,2295000,302,0,303,70,
303,1,403,1397655,401,2295000,401,2295000,401,0,402,100,
403,1,504,1397655,502,2295000,503,2295000,503,0,504,100,
504,1,604,1397655,603,2295000,603,2295000,603,0,604,100,
604,1,704,1397655,703,2295000,703,2295000,703,0,704,100,
704,1,804,1397655,803,2295000,804,2295000,803,0,804,100,
804,1,906,1397655,903,2295000,904,2295000,904,0,906,100,
906,1,1005,573038,1004,2295000,1004,2295000,1004,0,1005,41,
1005,1,1105,1118124,1104,2295000,1105,2295000,1104,0,1105,80,
1105,1,1206,1188106,1205,2091000,1205,2091000,1205,0,1206,100,
1206,1,1310,1397655,1309,2295000,1309,2295000,1309,0,1310,100,
1310,1,1411,1397655,1410,2295000,1410,2295000,1410,0,1411,100,
1411,1,1512,1397655,1511,2295000,1511,2295000,1511,0,1512,100,
1512,1,1614,1397655,1613,2295000,1614,2295000,1614,0,1614,100,
1614,1,1715,1397655,1713,2295000,1714,2295000,1714,0,1715,100,
1715,1,1822,1397655,1821,2295000,1822,2295000,1821,0,1822,100,
1822,1,1922,1397655,1921,2295000,1922,2295000,1922,0,1922,100,
1923,1,2023,1397655,2022,2295000,2022,2295000,2022,0,2023,100,
2023,1,2123,1118124,2122,2295000,2122,2295000,2122,0,2123,80,
2123,1,2226,1229936,2223,2295000,2224,2295000,2224,0,2226,88,
2226,1,2324,1397655,2323,2295000,2323,2295000,2323,0,2324,100,
2324,1,2424,1257889,2423,2295000,2423,2295000,2423,0,2424,90,
2424,1,2524,1397655,2523,2295000,2524,2295000,2523,0,2524,100,
2524,1,2625,628944,2623,2295000,2624,2295000,2624,0,2625,45,
2625,1,2725,754733,2724,2295000,2724,2295000,2724,0,2725,54,
2725,1,2825,0,2824,2295000,2824,2295000,2824,0,2825,0,
2825,1,2925,0,2924,1734000,2925,1734000,2924,0,2925,0,
2925,1,3027,0,3025,1020000,3025,1020000,3025,0,3027,0,
3027,1,3127,69768,3125,1530000,3126,1530000,3126,0,3127,10,
3127,1,3228,0,3226,1530000,3227,1530000,3226,0,3228,0,
3228,1,3328,284278,3326,1734000,3327,1734000,3327,0,3328,33,
3328,1,3427,356431,3426,2091000,3427,2091000,3427,0,3427,30,
3427,1,3528,0,3527,1530000,3528,1530000,3527,0,3528,0,
3528,1,3634,23133,3628,510000,3630,510000,3629,0,3633,18,
3634,1,3733,32130,3729,510000,3731,510000,3730,0,3733,25,
3734,1,3830,322699,3829,2193000,3829,2193000,3829,0,3830,25,
3830,1,3930,139765,3929,2295000,3929,2295000,3929,0,3930,10,
3930,1,4030,0,4029,2295000,4030,2295000,4029,0,4030,0,
4030,1,4130,1257889,4129,2295000,4130,2295000,4130,0,4130,90,
4130,1,4231,0,4230,2295000,4230,2295000,4230,0,4231,0,
4231,1,4331,461226,4330,2295000,4330,2295000,4330,0,4331,33,
4331,1,4434,16670,4431,612000,4432,612000,4432,0,4434,10,
4435,1,4535,14137,4532,510000,4533,510000,4532,0,4535,11,
4535,1,4637,195350,4633,1530000,4635,1530000,4634,0,4637,28,
4637,1,4734,104453,4732,1836000,4733,1836000,4733,0,4734,11,
4734,1,4837,48541,4834,561000,4835,561000,4834,0,4837,33,
4837,1,4939,77838,4934,637500,4937,637500,4935,0,4939,44,
4939,1,5035,139536,5034,1530000,5034,1530000,5034,0,5035,20,
5035,1,5139,33341,5135,612000,5136,612000,5136,0,5139,20,
5139,1,5238,139536,5235,1530000,5236,1530000,5236,0,5238,20,
5238,1,5338,258141,5336,1530000,5337,1530000,5336,0,5338,37,
5338,1,5440,14137,5436,510000,5438,510000,5437,0,5440,11,
5441,1,5542,32130,5538,510000,5539,510000,5539,0,5542,25,
5544,1,5643,17992,5638,510000,5640,510000,5639,0,5643,14,
5644,1,5743,35381,5739,637500,5740,637500,5740,0,5742,20,
5743,1,5845,23133,5840,510000,5842,510000,5841,0,5845,18,
5846,1,5941,76744,5940,1530000,5940,1530000,5940,0,5941,11,
5941,1,6041,62791,6040,1530000,6040,1530000,6040,0,6041,9,
6041,1,6143,69768,6141,1530000,6142,1530000,6141,0,6143,10,
6143,1,6243,0,6241,1530000,6242,1530000,6242,0,6243,0,
6243,1,6343,153489,6342,1530000,6342,1530000,6342,0,6343,22,
6343,1,6447,0,6443,510000,6445,510000,6444,0,6447,0,
6447,1,6548,14137,6543,510000,6545,510000,6544,0,6548,11,
6548,1,6649,25704,6644,510000,6646,510000,6645,0,6649,20,
6649,1,6745,348840,6744,1530000,6744,1530000,6744,0,6745,50,
6745,1,6846,0,6844,1530000,6845,1530000,6845,0,6846,0,
6846,1,6946,125582,6944,1530000,6945,1530000,6945,0,6946,18,
6946,1,7055,25704,7046,510000,7048,510000,7047,0,7054,20,
7055,1,7147,0,7146,1530000,7146,1530000,7146,0,7147,0,
7147,1,7248,0,7246,1530000,7247,1530000,7246,0,7248,0,
7248,1,7348,76744,7346,1530000,7347,1530000,7347,0,7348,11,
7348,1,7453,11566,7448,510000,7450,510000,7449,0,7452,9,
7453,1,7549,0,7548,1734000,7548,1734000,7548,0,7549,0,
7549,1,7650,0,7648,1530000,7649,1530000,7649,0,7650,0,
7650,1,7751,111628,7749,1530000,7750,1530000,7750,0,7751,16,
7751,1,7852,125582,7850,1530000,7851,1530000,7850,0,7852,18,
7852,1,7955,37630,7951,714000,7953,714000,7951,0,7955,18,
7955,1,8055,12852,8051,510000,8052,510000,8052,0,8054,10,
8055,1,8158,258141,8153,1530000,8156,1530000,8155,0,8158,37,
8112,1,8254,0,8252,1224000,8253,1224000,8253,0,8254,0,
8158,1,8357,39718,8353,1020000,8354,1020000,8353,0,8355,11,
8254,1,8454,0,8453,1530000,8453,1530000,8453,0,8454,0,
8358,1,8559,11566,8554,510000,8556,510000,8555,0,8558,9,
8455,1,8661,0,8654,586500,8656,586500,8655,0,8660,0,
8559,1,8756,139536,8754,1530000,8755,1530000,8754,0,8755,20,
8661,1,8859,139536,8857,1530000,8857,1530000,8857,0,8859,20,
8756,1,8958,215362,8957,1734000,8957,1734000,8957,0,8958,25,
8859,1,9058,0,9057,2295000,9057,2295000,9057,0,9058,0,
8958,1,9158,0,9157,2295000,9158,2295000,9157,0,9158,0,
9058,1,9258,251577,9257,2295000,9258,2295000,9258,0,9258,18,
9158,1,9361,69768,9359,1530000,9359,1530000,9359,0,9360,10,
9258,1,9462,50588,9459,663000,9460,663000,9459,0,9461,27,
9362,1,9564,16180,9560,561000,9561,561000,9561,0,9564,11,
9462,1,9664,70762,9660,637500,9662,637500,9661,0,9664,40,
9564,1,9765,41303,9761,535500,9763,535500,9762,0,9765,30,
9664,1,9867,14137,9861,510000,9863,510000,9862,0,9865,11,
9765,1,9964,388742,9962,1632000,9963,1632000,9963,0,9964,50,
9867,1,10064,0,10062,1530000,10063,1530000,10063,0,10064,0,
9964,1,10165,76744,10163,1530000,10164,1530000,10163,0,10165,11,
10064,1,10266,0,10263,637500,10264,637500,10264,0,10266,0,
10165,1,10365,348840,10363,1530000,10364,1530000,10364,0,10365,50,
10266,1,10465,0,10464,1530000,10464,1530000,10464,0,10465,0,
10365,1,10565,139536,10564,1530000,10565,1530000,10565,0,10565,20,
10465,1,10671,12852,10665,510000,10667,510000,10666,0,10670,10,
10566,1,10766,69768,10765,1530000,10766,1530000,10765,0,10766,10,
