App,Package,Start Time,Duration,Filename
"System",,"Jun 22, 2018 @ 11:23:42 PM","1 min 47 sec","Trepn_2018.06.22_232342.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,195671,0,2295000,0,2295000,0,0,1,14,
25,1,106,562609,104,1938000,105,1938000,104,0,105,54,
106,1,205,0,204,2295000,205,2295000,205,0,205,0,
205,1,306,427310,305,1836000,305,1836000,305,0,306,45,
306,1,406,125788,405,2295000,406,2295000,405,0,406,9,
406,1,507,377366,505,2295000,506,2295000,505,0,506,27,
507,1,607,0,605,2295000,606,2295000,606,0,607,0,
607,1,707,978358,706,2295000,707,2295000,707,0,707,70,
707,1,809,1257889,807,2295000,808,2295000,808,0,808,90,
809,1,909,922452,908,2295000,909,2295000,909,0,909,66,
909,1,1011,1397655,1009,2295000,1010,2295000,1010,0,1011,100,
1011,1,1110,1397655,1109,2295000,1109,2295000,1109,0,1110,100,
1110,1,1211,1188106,1210,2091000,1210,2091000,1210,0,1211,100,
1211,1,1313,1397655,1312,2295000,1312,2295000,1312,0,1313,100,
1313,1,1412,1397655,1411,2295000,1411,2295000,1411,0,1412,100,
1412,1,1513,1397655,1512,2295000,1513,2295000,1512,0,1513,100,
1514,1,1614,1397655,1613,2295000,1613,2295000,1613,0,1614,100,
1614,1,1714,1397655,1713,2295000,1713,2295000,1713,0,1714,100,
1714,1,1814,1397655,1813,2295000,1813,2295000,1813,0,1814,100,
1814,1,1914,1257889,1913,2295000,1914,2295000,1914,0,1914,90,
1914,1,2015,1132100,2014,2295000,2014,2295000,2014,0,2015,81,
2015,1,2115,922452,2114,2295000,2114,2295000,2114,0,2115,66,
2115,1,2215,1257889,2214,2295000,2214,2295000,2214,0,2215,90,
2215,1,2315,754733,2314,2295000,2315,2295000,2314,0,2315,54,
2315,1,2422,125582,2415,1530000,2415,1530000,2415,0,2421,18,
2422,1,2518,279072,2516,1530000,2517,1530000,2516,0,2518,40,
2518,1,2622,0,2617,510000,2619,510000,2618,0,2622,0,
2623,1,2723,23133,2718,510000,2720,510000,2719,0,2723,18,
2723,1,2822,0,2818,510000,2820,510000,2819,0,2822,0,
2822,1,2928,0,2919,510000,2923,510000,2919,0,2927,0,
2929,1,3025,32130,3020,510000,3022,510000,3021,0,3025,25,
3026,1,3121,83721,3120,1530000,3120,1530000,3120,0,3121,12,
3121,1,3224,0,3220,561000,3222,561000,3221,0,3224,0,
3224,1,3327,30288,3321,535500,3323,535500,3322,0,3327,22,
3327,1,3432,32130,3422,510000,3425,510000,3424,0,3431,25,
3432,1,3523,279072,3522,1530000,3522,1530000,3522,0,3523,40,
3523,1,3624,76744,3622,1530000,3623,1530000,3622,0,3624,11,
3624,1,3728,0,3723,510000,3725,510000,3724,0,3728,0,
3728,1,3826,125582,3824,1530000,3825,1530000,3825,0,3826,18,
3826,1,3927,94957,3925,1836000,3926,1836000,3925,0,3927,10,
3927,1,4026,0,4025,2295000,4026,2295000,4026,0,4026,0,
4026,1,4127,0,4126,1530000,4126,1530000,4126,0,4127,0,
4127,1,4232,12852,4227,510000,4229,510000,4228,0,4232,10,
4232,1,4329,230234,4327,1530000,4328,1530000,4327,0,4329,33,
4329,1,4435,0,4428,612000,4429,612000,4429,0,4434,0,
4435,1,4532,230234,4529,1530000,4530,1530000,4529,0,4532,33,
4532,1,4633,0,4629,510000,4631,510000,4630,0,4633,0,
4633,1,4736,25704,4732,510000,4734,510000,4733,0,4736,20,
4737,1,4838,25704,4830,510000,4832,510000,4831,0,4837,20,
4839,1,4933,209303,4931,1530000,4931,1530000,4931,0,4932,30,
4933,1,5037,20563,5031,510000,5033,510000,5033,0,5037,16,
5038,1,5136,41677,5132,612000,5134,612000,5133,0,5136,25,
5137,1,5237,39192,5233,586500,5234,586500,5234,0,5237,25,
5237,1,5336,188373,5333,1530000,5334,1530000,5334,0,5336,27,
5336,1,5442,25704,5434,510000,5437,510000,5436,0,5441,20,
5443,1,5535,104453,5534,1836000,5535,1836000,5535,0,5535,11,
5536,1,5642,23133,5635,510000,5639,510000,5637,0,5642,18,
5643,1,5737,69768,5735,1530000,5736,1530000,5736,0,5737,10,
5737,1,5842,12852,5837,510000,5839,510000,5838,0,5842,10,
5843,1,5946,0,5938,510000,5939,510000,5938,0,5946,0,
5947,1,6050,34700,6038,510000,6042,510000,6041,0,6050,27,
6051,1,6141,153489,6140,1530000,6141,1530000,6140,0,6141,22,
6141,1,6242,96647,6241,1224000,6241,1224000,6241,0,6242,20,
6242,1,6346,0,6342,510000,6343,510000,6343,0,6346,0,
6346,1,6452,34700,6442,510000,6446,510000,6443,0,6451,27,
6452,1,6550,279072,6547,1530000,6548,1530000,6548,0,6550,40,
6550,1,6657,0,6648,510000,6652,510000,6649,0,6656,0,
6658,1,6748,209303,6747,1530000,6747,1530000,6747,0,6748,30,
6748,1,6852,38556,6848,510000,6850,510000,6849,0,6852,30,
6852,1,6955,16521,6949,535500,6950,535500,6949,0,6954,12,
6956,1,7057,23133,7050,510000,7053,510000,7052,0,7057,18,
7058,1,7155,19459,7150,637500,7152,637500,7151,0,7154,11,
7155,1,7257,25704,7252,510000,7254,510000,7253,0,7256,20,
7257,1,7357,15677,7352,586500,7354,586500,7353,0,7357,10,
7357,1,7461,12852,7454,510000,7457,510000,7455,0,7461,10,
7462,1,7556,153489,7553,1530000,7554,1530000,7553,0,7556,22,
7556,1,7656,0,7654,1530000,7655,1530000,7654,0,7655,0,
7656,1,7758,0,7755,637500,7756,637500,7756,0,7758,0,
7758,1,7861,16670,7856,612000,7859,612000,7858,0,7861,10,
7861,1,7963,25704,7957,510000,7960,510000,7959,0,7962,20,
7963,1,8071,0,8058,510000,8063,510000,8061,0,8070,0,
8072,1,8159,153489,8157,1530000,8158,1530000,8158,0,8159,22,
8159,1,8259,0,8258,1530000,8258,1530000,8258,0,8259,0,
8259,1,8363,12852,8359,510000,8360,510000,8360,0,8362,10,
8363,1,8465,12852,8459,510000,8462,510000,8461,0,8464,10,
8466,1,8561,139536,8559,1530000,8560,1530000,8559,0,8560,20,
8561,1,8665,0,8661,586500,8662,586500,8662,0,8665,0,
8666,1,8766,14137,8761,510000,8763,510000,8762,0,8766,11,
8766,1,8867,12852,8862,510000,8864,510000,8863,0,8866,10,
8867,1,8970,12852,8963,510000,8967,510000,8966,0,8970,10,
8971,1,9068,29418,9063,561000,9064,561000,9064,0,9067,20,
9068,1,9170,25704,9165,510000,9167,510000,9166,0,9170,20,
9171,1,9268,125582,9265,1530000,9267,1530000,9267,0,9268,18,
9268,1,9376,0,9369,510000,9372,510000,9371,0,9376,0,
9376,1,9475,14137,9467,510000,9469,510000,9468,0,9474,11,
9475,1,9572,418607,9568,1530000,9571,1530000,9570,0,9572,60,
9572,1,9676,12852,9668,510000,9670,510000,9670,0,9673,10,
9676,1,9770,69768,9768,1530000,9769,1530000,9768,0,9770,10,
9770,1,9876,12852,9870,510000,9872,510000,9871,0,9876,10,
9877,1,9974,31843,9970,637500,9972,637500,9971,0,9973,18,
9974,1,10072,0,10071,1530000,10071,1530000,10071,0,10072,0,
10072,1,10176,0,10171,510000,10173,510000,10172,0,10175,0,
10176,1,10277,23133,10272,510000,10274,510000,10273,0,10276,18,
10277,1,10377,11566,10373,510000,10375,510000,10374,0,10377,9,
10377,1,10478,35381,10474,637500,10476,637500,10475,0,10478,20,
10482,1,10576,348840,10575,1530000,10575,1530000,10575,0,10576,50,
10576,1,10681,32130,10676,510000,10677,510000,10677,0,10680,25,
10681,1,10782,34700,10777,510000,10778,510000,10778,0,10781,27,
10782,1,10877,0,10876,1836000,10876,1836000,10876,0,10877,0,
10877,1,10978,0,10976,2091000,10977,2091000,10977,0,10977,0,
10978,1,11082,0,11077,510000,11079,510000,11078,0,11081,0,
11082,1,11183,25704,11178,510000,11180,510000,11180,0,11183,20,
11184,1,11283,27535,11279,535500,11281,535500,11280,0,11283,20,
11283,1,11387,0,11382,510000,11383,510000,11383,0,11386,0,
11388,1,11487,29418,11482,561000,11484,561000,11483,0,11486,20,
11487,1,11583,251164,11582,1530000,11583,1530000,11582,0,11583,36,
11584,1,11689,0,11684,510000,11685,510000,11684,0,11689,0,
11689,1,11790,12852,11784,510000,11786,510000,11785,0,11790,10,
11791,1,11886,125582,11884,1530000,11885,1530000,11885,0,11886,18,
11886,1,11995,12852,11986,510000,11991,510000,11987,0,11994,10,
11995,1,12087,125582,12085,1530000,12086,1530000,12086,0,12087,18,
12087,1,12187,0,12186,1530000,12187,1530000,12186,0,12187,0,
12187,1,12291,0,12287,561000,12288,561000,12288,0,12291,0,
