App,Package,Start Time,Duration,Filename
"System",,"Jun 21, 2018 @ 08:02:09 PM","1 min 1 sec","Trepn_2018.06.21_200208.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
9,1,9,237601,0,2295000,7,2295000,7,0,9,17,
57,1,151,852569,150,2295000,151,2295000,150,0,151,61,
151,1,325,852569,250,2295000,251,2295000,251,0,325,61,
325,1,376,1397655,375,2295000,376,2295000,376,0,376,100,
376,1,426,1118124,425,2295000,426,2295000,426,0,426,80,
427,1,527,754733,526,2295000,526,2295000,526,0,527,54,
527,1,627,0,626,2295000,626,2295000,626,0,627,0,
627,1,727,139765,726,2295000,727,2295000,726,0,727,10,
727,1,828,251577,827,2295000,827,2295000,827,0,828,18,
828,1,928,1271866,927,2295000,928,2295000,927,0,928,91,
928,1,1028,139765,1027,2295000,1028,2295000,1027,0,1028,10,
1028,1,1128,698827,1127,2295000,1128,2295000,1128,0,1128,50,
1128,1,1229,1397655,1228,2295000,1228,2295000,1228,0,1229,100,
1229,1,1329,1397655,1328,2295000,1328,2295000,1328,0,1329,100,
1329,1,1429,419296,1428,2295000,1428,2295000,1428,0,1429,30,
1429,1,1529,0,1528,2295000,1529,2295000,1528,0,1529,0,
1529,1,1630,922452,1628,2295000,1629,2295000,1629,0,1630,66,
1630,1,1730,1397655,1729,2295000,1729,2295000,1729,0,1730,100,
1730,1,1834,1397655,1832,2295000,1833,2295000,1833,0,1834,100,
1834,1,1932,1048241,1931,2295000,1932,2295000,1932,0,1932,75,
1932,1,2033,1397655,2032,2295000,2032,2295000,2032,0,2033,100,
2033,1,2134,1257889,2132,2295000,2133,2295000,2133,0,2133,90,
2134,1,2233,1132100,2232,2295000,2233,2295000,2233,0,2233,81,
2233,1,2334,1257889,2333,2295000,2333,2295000,2333,0,2334,90,
2334,1,2434,1257889,2433,2295000,2433,2295000,2433,0,2434,90,
2434,1,2534,1397655,2533,2295000,2533,2295000,2533,0,2534,100,
2534,1,2635,1397655,2633,2295000,2634,2295000,2634,0,2634,100,
2635,1,2735,1397655,2734,2295000,2734,2295000,2734,0,2735,100,
2735,1,2835,1397655,2834,2295000,2834,2295000,2834,0,2835,100,
2835,1,2935,1397655,2934,2295000,2935,2295000,2934,0,2935,100,
2935,1,3036,1397655,3034,2295000,3035,2295000,3035,0,3035,100,
3036,1,3136,1397655,3135,2295000,3135,2295000,3135,0,3136,100,
3136,1,3236,1397655,3235,2295000,3235,2295000,3235,0,3236,100,
3236,1,3336,1397655,3335,2295000,3335,2295000,3335,0,3336,100,
3336,1,3436,1397655,3435,2295000,3436,2295000,3436,0,3436,100,
3436,1,3537,1397655,3535,2295000,3536,2295000,3536,0,3537,100,
3537,1,3637,1397655,3636,2295000,3636,2295000,3636,0,3637,100,
3637,1,3737,1397655,3736,2295000,3736,2295000,3736,0,3737,100,
3737,1,3837,1397655,3836,2295000,3837,2295000,3836,0,3837,100,
3837,1,3937,1257889,3936,2295000,3937,2295000,3937,0,3937,90,
3937,1,4038,1397655,4036,2295000,4037,2295000,4037,0,4037,100,
4038,1,4138,1397655,4137,2295000,4137,2295000,4137,0,4138,100,
4138,1,4239,1257889,4238,2295000,4238,2295000,4238,0,4239,90,
4239,1,4339,1397655,4338,2295000,4338,2295000,4338,0,4339,100,
4339,1,4439,1397655,4438,2295000,4438,2295000,4438,0,4439,100,
4439,1,4539,1397655,4538,2295000,4538,2295000,4538,0,4539,100,
4539,1,4639,1257889,4638,2295000,4639,2295000,4638,0,4639,90,
4639,1,4740,1397655,4738,2295000,4739,2295000,4739,0,4739,100,
4740,1,4840,1397655,4839,2295000,4839,2295000,4839,0,4840,100,
4840,1,4940,1257889,4939,2295000,4940,2295000,4939,0,4940,90,
4940,1,5040,1257889,5039,2295000,5040,2295000,5040,0,5040,90,
5040,1,5141,1397655,5139,2295000,5140,2295000,5140,0,5140,100,
5141,1,5241,1397655,5240,2295000,5240,2295000,5240,0,5241,100,
5241,1,5341,1397655,5340,2295000,5340,2295000,5340,0,5341,100,
5341,1,5442,1257889,5440,2295000,5441,2295000,5441,0,5442,90,
5442,1,5542,1397655,5541,2295000,5541,2295000,5541,0,5542,100,
5542,1,5642,1397655,5641,2295000,5641,2295000,5641,0,5642,100,
5642,1,5742,1397655,5741,2295000,5742,2295000,5741,0,5742,100,
5742,1,5842,1397655,5841,2295000,5842,2295000,5842,0,5842,100,
5843,1,5943,1257889,5942,2295000,5942,2295000,5942,0,5943,90,
5943,1,6043,1397655,6042,2295000,6042,2295000,6042,0,6043,100,
6043,1,6143,1397655,6142,2295000,6142,2295000,6142,0,6143,100,
6143,1,6244,1229936,6243,2295000,6243,2295000,6243,0,6244,88,
6244,1,6344,1257889,6343,2295000,6344,2295000,6343,0,6344,90,
6344,1,6444,1397655,6443,2295000,6444,2295000,6443,0,6444,100,
6444,1,6545,1397655,6543,2295000,6544,2295000,6544,0,6545,100,
6545,1,6645,1397655,6644,2295000,6644,2295000,6644,0,6645,100,
6645,1,6745,1397655,6744,2295000,6744,2295000,6744,0,6745,100,
6745,1,6849,1160053,6848,2295000,6848,2295000,6848,0,6849,83,
6849,1,6952,1397655,6951,2295000,6952,2295000,6951,0,6952,100,
6952,1,7050,1397655,7049,2295000,7049,2295000,7049,0,7050,100,
7050,1,7150,1397655,7149,2295000,7150,2295000,7150,0,7150,100,
7151,1,7251,1397655,7250,2295000,7250,2295000,7250,0,7251,100,
7251,1,7351,1397655,7350,2295000,7350,2295000,7350,0,7351,100,
7351,1,7451,1397655,7450,2295000,7450,2295000,7450,0,7451,100,
7451,1,7551,1397655,7550,2295000,7551,2295000,7550,0,7551,100,
7551,1,7652,1397655,7651,2295000,7651,2295000,7651,0,7652,100,
7652,1,7752,1397655,7751,2295000,7751,2295000,7751,0,7752,100,
7752,1,7852,1397655,7851,2295000,7852,2295000,7851,0,7852,100,
7852,1,7952,1397655,7951,2295000,7952,2295000,7952,0,7952,100,
7952,1,8053,1397655,8052,2295000,8052,2295000,8052,0,8053,100,
8053,1,8153,1397655,8152,2295000,8152,2295000,8152,0,8153,100,
8153,1,8253,1397655,8252,2295000,8253,2295000,8253,0,8253,100,
8253,1,8353,1397655,8352,2295000,8353,2295000,8353,0,8353,100,
8353,1,8454,1397655,8453,2295000,8453,2295000,8453,0,8454,100,
8454,1,8554,1397655,8553,2295000,8553,2295000,8553,0,8554,100,
8554,1,8654,1397655,8653,2295000,8654,2295000,8653,0,8654,100,
8654,1,8755,1397655,8753,2295000,8754,2295000,8754,0,8755,100,
8755,1,8855,1397655,8854,2295000,8854,2295000,8854,0,8855,100,
8855,1,8955,1397655,8954,2295000,8954,2295000,8954,0,8955,100,
8955,1,9059,1397655,9057,2295000,9058,2295000,9058,0,9058,100,
9059,1,9162,1397655,9161,2295000,9161,2295000,9161,0,9162,100,
9162,1,9262,1397655,9261,2295000,9261,2295000,9261,0,9262,100,
9262,1,9362,1397655,9361,2295000,9362,2295000,9361,0,9362,100,
9362,1,9463,1397655,9461,2295000,9462,2295000,9462,0,9463,100,
9463,1,9563,1397655,9562,2295000,9562,2295000,9562,0,9563,100,
9563,1,9663,1397655,9662,2295000,9663,2295000,9663,0,9663,100,
