App,Package,Start Time,Duration,Filename
"System",,"Jun 21, 2018 @ 09:45:55 PM","1 min 2 sec","Trepn_2018.06.21_214555.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,32,237601,31,2295000,32,2295000,31,0,32,17,
32,1,132,377366,131,2295000,132,2295000,131,0,132,27,
132,1,233,0,231,2295000,232,2295000,232,0,233,0,
233,1,333,1257889,332,2295000,332,2295000,332,0,333,90,
333,1,433,139765,432,2295000,433,2295000,432,0,433,10,
433,1,534,0,532,2295000,533,2295000,533,0,534,0,
534,1,633,307484,632,2295000,633,2295000,633,0,633,22,
634,1,734,1397655,733,2295000,733,2295000,733,0,734,100,
734,1,835,1132100,834,2295000,834,2295000,834,0,835,81,
835,1,935,978358,934,2295000,935,2295000,934,0,935,70,
935,1,1036,1397655,1035,2295000,1035,2295000,1035,0,1036,100,
1036,1,1136,1397655,1135,2295000,1135,2295000,1135,0,1136,100,
1136,1,1236,1397655,1235,2295000,1235,2295000,1235,0,1236,100,
1236,1,1336,1397655,1335,2295000,1336,2295000,1336,0,1336,100,
1336,1,1437,1397655,1436,2295000,1436,2295000,1436,0,1437,100,
1437,1,1538,1397655,1537,2295000,1537,2295000,1537,0,1538,100,
1538,1,1639,1397655,1637,2295000,1638,2295000,1638,0,1639,100,
1639,1,1690,1397655,1688,2295000,1689,2295000,1688,0,1690,100,
1690,1,1789,1397655,1788,2295000,1788,2295000,1788,0,1789,100,
1789,1,1889,1397655,1888,2295000,1888,2295000,1888,0,1889,100,
1889,1,1989,1257889,1988,2295000,1989,2295000,1988,0,1989,90,
1989,1,2090,1397655,2088,2295000,2089,2295000,2089,0,2090,100,
2090,1,2190,1397655,2189,2295000,2189,2295000,2189,0,2190,100,
2190,1,2290,1397655,2289,2295000,2289,2295000,2289,0,2290,100,
2290,1,2391,1397655,2389,2295000,2390,2295000,2390,0,2391,100,
2391,1,2491,1397655,2490,2295000,2490,2295000,2490,0,2491,100,
2491,1,2591,1397655,2590,2295000,2591,2295000,2590,0,2591,100,
2591,1,2692,1397655,2691,2295000,2691,2295000,2691,0,2692,100,
2692,1,2792,1397655,2791,2295000,2792,2295000,2791,0,2792,100,
2792,1,2893,1397655,2891,2295000,2892,2295000,2892,0,2893,100,
2893,1,2993,1397655,2992,2295000,2992,2295000,2992,0,2993,100,
2993,1,3093,1397655,3092,2295000,3092,2295000,3092,0,3093,100,
3093,1,3193,1397655,3192,2295000,3193,2295000,3193,0,3193,100,
3193,1,3293,1397655,3292,2295000,3293,2295000,3293,0,3293,100,
3294,1,3444,1397655,3443,2295000,3443,2295000,3443,0,3444,100,
3444,1,3494,1397655,3493,2295000,3493,2295000,3493,0,3494,100,
3494,1,3594,1397655,3593,2295000,3594,2295000,3593,0,3594,100,
3594,1,3695,1397655,3693,2295000,3694,2295000,3694,0,3695,100,
3695,1,3795,1397655,3794,2295000,3794,2295000,3794,0,3795,100,
3795,1,3896,1397655,3895,2295000,3895,2295000,3895,0,3896,100,
3896,1,3997,1397655,3996,2295000,3996,2295000,3996,0,3997,100,
3997,1,4097,1397655,4096,2295000,4096,2295000,4096,0,4097,100,
4097,1,4197,1397655,4196,2295000,4196,2295000,4196,0,4197,100,
4197,1,4298,1397655,4296,2295000,4297,2295000,4297,0,4298,100,
4298,1,4398,1397655,4397,2295000,4397,2295000,4397,0,4398,100,
4398,1,4499,1397655,4497,2295000,4498,2295000,4498,0,4499,100,
4500,1,4599,1397655,4597,2295000,4598,2295000,4598,0,4598,100,
4599,1,4699,1397655,4698,2295000,4698,2295000,4698,0,4699,100,
4699,1,4803,1397655,4799,2295000,4800,2295000,4800,0,4802,100,
4803,1,4901,1397655,4899,2295000,4900,2295000,4899,0,4901,100,
4901,1,5001,1397655,4999,2295000,5000,2295000,5000,0,5001,100,
5001,1,5103,1397655,5102,2295000,5102,2295000,5102,0,5103,100,
5103,1,5204,1397655,5202,2295000,5203,2295000,5203,0,5204,100,
5204,1,5305,1397655,5303,2295000,5304,2295000,5304,0,5305,100,
5305,1,5404,1397655,5403,2295000,5403,2295000,5403,0,5404,100,
5404,1,5504,1397655,5503,2295000,5503,2295000,5503,0,5504,100,
5504,1,5605,1397655,5604,2295000,5604,2295000,5604,0,5605,100,
5605,1,5705,1397655,5704,2295000,5704,2295000,5704,0,5705,100,
5705,1,5805,1397655,5804,2295000,5805,2295000,5804,0,5805,100,
5805,1,5906,1257889,5905,2295000,5905,2295000,5905,0,5906,90,
5906,1,6006,1397655,6005,2295000,6005,2295000,6005,0,6006,100,
6006,1,6106,1397655,6105,2295000,6105,2295000,6105,0,6106,100,
6106,1,6206,1397655,6205,2295000,6206,2295000,6206,0,6206,100,
6207,1,6307,1397655,6306,2295000,6306,2295000,6306,0,6307,100,
6307,1,6407,1397655,6406,2295000,6406,2295000,6406,0,6407,100,
6407,1,6507,1397655,6506,2295000,6507,2295000,6506,0,6507,100,
6507,1,6608,1397655,6606,2295000,6607,2295000,6607,0,6608,100,
6608,1,6708,1397655,6707,2295000,6707,2295000,6707,0,6708,100,
6708,1,6808,1397655,6807,2295000,6808,2295000,6807,0,6808,100,
6808,1,6909,1397655,6907,2295000,6908,2295000,6908,0,6908,100,
6909,1,7009,1397655,7008,2295000,7008,2295000,7008,0,7009,100,
7009,1,7109,1397655,7108,2295000,7108,2295000,7108,0,7109,100,
7109,1,7209,1397655,7208,2295000,7209,2295000,7208,0,7209,100,
7209,1,7310,1397655,7308,2295000,7309,2295000,7309,0,7309,100,
7310,1,7410,1397655,7409,2295000,7409,2295000,7409,0,7410,100,
7410,1,7510,1397655,7509,2295000,7509,2295000,7509,0,7510,100,
7510,1,7611,1397655,7609,2295000,7610,2295000,7610,0,7611,100,
7611,1,7711,1397655,7709,2295000,7710,2295000,7710,0,7711,100,
7711,1,7811,1397655,7810,2295000,7810,2295000,7810,0,7811,100,
7811,1,7911,1397655,7910,2295000,7911,2295000,7910,0,7911,100,
7911,1,8014,1397655,8013,2295000,8014,2295000,8014,0,8014,100,
8014,1,8115,1397655,8114,2295000,8114,2295000,8114,0,8115,100,
8115,1,8215,1397655,8214,2295000,8214,2295000,8214,0,8215,100,
8215,1,8315,1397655,8314,2295000,8315,2295000,8315,0,8315,100,
