App,Package,Start Time,Duration,Filename
"System",,"Jun 21, 2018 @ 08:27:11 PM","1 min 2 sec","Trepn_2018.06.21_202711.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,36,195671,28,2295000,34,2295000,29,0,36,14,
36,1,129,419296,128,2295000,128,2295000,128,0,129,30,
129,1,230,0,228,1836000,229,1836000,229,0,230,0,
230,1,330,283975,329,2193000,329,2193000,329,0,330,22,
330,1,430,1076194,429,2295000,429,2295000,429,0,430,77,
430,1,530,754733,529,2295000,530,2295000,529,0,530,54,
530,1,630,1076194,629,2295000,630,2295000,629,0,630,77,
630,1,731,125788,730,2295000,730,2295000,730,0,731,9,
731,1,831,419296,830,2295000,830,2295000,830,0,831,30,
831,1,933,1397655,932,2295000,932,2295000,932,0,933,100,
933,1,1032,1397655,1031,2295000,1031,2295000,1031,0,1032,100,
1032,1,1132,1397655,1131,2295000,1131,2295000,1131,0,1132,100,
1132,1,1232,1188106,1231,2091000,1232,2091000,1232,0,1232,100,
1232,1,1333,1397655,1331,2295000,1332,2295000,1332,0,1333,100,
1333,1,1433,1397655,1432,2295000,1432,2295000,1432,0,1433,100,
1433,1,1535,1397655,1534,2295000,1534,2295000,1534,0,1535,100,
1535,1,1636,1397655,1635,2295000,1636,2295000,1636,0,1636,100,
1637,1,1737,1397655,1736,2295000,1736,2295000,1736,0,1737,100,
1737,1,1839,1397655,1836,2295000,1837,2295000,1836,0,1839,100,
1839,1,1938,1397655,1936,2295000,1937,2295000,1937,0,1938,100,
1938,1,2038,1397655,2037,2295000,2038,2295000,2037,0,2038,100,
2038,1,2138,1397655,2137,2295000,2137,2295000,2137,0,2138,100,
2138,1,2239,1397655,2237,2295000,2238,2295000,2238,0,2238,100,
2239,1,2339,1397655,2337,2295000,2338,2295000,2338,0,2339,100,
2339,1,2439,1397655,2438,2295000,2438,2295000,2438,0,2439,100,
2439,1,2540,1397655,2538,2295000,2539,2295000,2539,0,2539,100,
2540,1,2640,1397655,2639,2295000,2639,2295000,2639,0,2640,100,
2640,1,2740,1397655,2739,2295000,2739,2295000,2739,0,2740,100,
2740,1,2840,1397655,2839,2295000,2839,2295000,2839,0,2840,100,
2840,1,2940,1397655,2939,2295000,2940,2295000,2940,0,2940,100,
2940,1,3041,1257889,3040,2295000,3040,2295000,3040,0,3041,90,
3041,1,3141,1397655,3140,2295000,3140,2295000,3140,0,3141,100,
3141,1,3241,1397655,3240,2295000,3241,2295000,3240,0,3241,100,
3241,1,3342,1397655,3340,2295000,3341,2295000,3341,0,3342,100,
3342,1,3442,1397655,3441,2295000,3441,2295000,3441,0,3442,100,
3442,1,3542,1397655,3541,2295000,3541,2295000,3541,0,3542,100,
3542,1,3642,1397655,3641,2295000,3642,2295000,3641,0,3642,100,
3642,1,3742,1257889,3741,2295000,3742,2295000,3742,0,3742,90,
3742,1,3843,1397655,3842,2295000,3842,2295000,3842,0,3843,100,
3843,1,3943,1397655,3942,2295000,3942,2295000,3942,0,3943,100,
3943,1,4043,1397655,4042,2295000,4042,2295000,4042,0,4043,100,
4043,1,4144,1397655,4143,2295000,4143,2295000,4143,0,4143,100,
4144,1,4244,1397655,4243,2295000,4243,2295000,4243,0,4244,100,
4244,1,4344,1397655,4343,2295000,4343,2295000,4343,0,4344,100,
4344,1,4444,1397655,4443,2295000,4444,2295000,4443,0,4444,100,
