App,Package,Start Time,Duration,Filename
"System",,"Jun 21, 2018 @ 08:37:55 PM","1 min 2 sec","Trepn_2018.06.21_203755.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,181695,0,2295000,0,2295000,0,0,1,13,
16,1,101,866546,100,2295000,101,2295000,100,0,101,62,
101,1,202,77530,200,1734000,201,1734000,201,0,202,9,
202,1,302,418607,301,1530000,301,1530000,301,0,302,60,
302,1,402,1397655,401,2295000,402,2295000,401,0,402,100,
402,1,502,1397655,501,2295000,502,2295000,502,0,502,100,
502,1,603,419296,602,2295000,602,2295000,602,0,603,30,
603,1,703,1397655,702,2295000,702,2295000,702,0,703,100,
703,1,803,1257889,802,2295000,803,2295000,803,0,803,90,
803,1,904,838593,903,2295000,903,2295000,903,0,904,60,
904,1,1004,1229936,1003,2295000,1004,2295000,1003,0,1004,88,
1004,1,1104,1397655,1103,2295000,1104,2295000,1104,0,1104,100,
1104,1,1205,1397655,1204,2295000,1204,2295000,1204,0,1205,100,
1205,1,1305,1397655,1304,2295000,1304,2295000,1304,0,1305,100,
1305,1,1406,1397655,1405,2295000,1406,2295000,1405,0,1406,100,
1406,1,1506,1188106,1505,2091000,1506,2091000,1505,0,1506,100,
1506,1,1606,1397655,1605,2295000,1606,2295000,1606,0,1606,100,
1607,1,1708,1397655,1706,2295000,1707,2295000,1707,0,1708,100,
1708,1,1808,1397655,1807,2295000,1807,2295000,1807,0,1808,100,
1808,1,1908,1397655,1907,2295000,1908,2295000,1907,0,1908,100,
1908,1,2008,1397655,2007,2295000,2008,2295000,2008,0,2008,100,
2009,1,2109,1397655,2108,2295000,2108,2295000,2108,0,2109,100,
2109,1,2209,1397655,2208,2295000,2208,2295000,2208,0,2209,100,
2209,1,2309,1397655,2308,2295000,2308,2295000,2308,0,2309,100,
2309,1,2410,1397655,2408,2295000,2409,2295000,2409,0,2410,100,
2410,1,2509,1397655,2508,2295000,2509,2295000,2509,0,2509,100,
2510,1,2610,1397655,2609,2295000,2609,2295000,2609,0,2610,100,
2610,1,2710,1397655,2709,2295000,2710,2295000,2709,0,2710,100,
2710,1,2810,1397655,2809,2295000,2810,2295000,2809,0,2810,100,
2810,1,2911,1397655,2910,2295000,2910,2295000,2910,0,2911,100,
2911,1,3011,1397655,3010,2295000,3011,2295000,3011,0,3011,100,
3011,1,3113,1397655,3111,2295000,3112,2295000,3112,0,3113,100,
3113,1,3213,1397655,3212,2295000,3212,2295000,3212,0,3213,100,
3213,1,3313,1397655,3312,2295000,3312,2295000,3312,0,3313,100,
3313,1,3413,1397655,3412,2295000,3413,2295000,3412,0,3413,100,
3413,1,3513,1397655,3512,2295000,3513,2295000,3513,0,3513,100,
3513,1,3614,1397655,3613,2295000,3613,2295000,3613,0,3614,100,
3614,1,3714,1397655,3713,2295000,3713,2295000,3713,0,3714,100,
3714,1,3814,1397655,3813,2295000,3814,2295000,3813,0,3814,100,
3814,1,3914,1397655,3913,2295000,3914,2295000,3914,0,3914,100,
3914,1,4015,1397655,4014,2295000,4014,2295000,4014,0,4015,100,
4015,1,4115,1397655,4114,2295000,4114,2295000,4114,0,4115,100,
4115,1,4215,1397655,4214,2295000,4214,2295000,4214,0,4215,100,
