App,Package,Start Time,Duration,Filename
"System",,"Jun 21, 2018 @ 09:17:18 PM","1 min 2 sec","Trepn_2018.06.21_211718.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,195671,0,2295000,0,2295000,0,0,1,14,
17,1,103,159467,100,1224000,101,1224000,101,0,103,33,
103,1,202,125582,200,1530000,201,1530000,201,0,202,18,
202,1,303,439538,301,1530000,302,1530000,301,0,303,63,
303,1,402,1229936,401,2295000,402,2295000,401,0,402,88,
402,1,502,698827,501,2295000,502,2295000,502,0,502,50,
503,1,603,139765,601,2295000,602,2295000,602,0,603,10,
603,1,703,223624,702,2295000,702,2295000,702,0,703,16,
703,1,803,139765,802,2295000,802,2295000,802,0,803,10,
803,1,904,251577,903,2295000,903,2295000,903,0,904,18,
904,1,1004,1118124,1003,2295000,1004,2295000,1004,0,1004,80,
1004,1,1105,1397655,1104,2295000,1104,2295000,1104,0,1105,100,
1105,1,1206,1397655,1204,2295000,1205,2295000,1205,0,1206,100,
1206,1,1308,1397655,1306,2295000,1306,2295000,1306,0,1308,100,
1308,1,1414,1397655,1413,2295000,1413,2295000,1413,0,1414,100,
1414,1,1514,1397655,1513,2295000,1513,2295000,1513,0,1514,100,
1514,1,1615,1397655,1613,2295000,1614,2295000,1614,0,1615,100,
1615,1,1715,1397655,1714,2295000,1714,2295000,1714,0,1715,100,
1715,1,1817,1397655,1814,2295000,1815,2295000,1815,0,1817,100,
1817,1,1916,1397655,1915,2295000,1915,2295000,1915,0,1916,100,
1916,1,2016,1397655,2015,2295000,2015,2295000,2015,0,2016,100,
2016,1,2117,1397655,2115,2295000,2115,2295000,2115,0,2117,100,
2117,1,2216,1397655,2215,2295000,2216,2295000,2215,0,2216,100,
2216,1,2317,1257889,2316,2295000,2316,2295000,2316,0,2317,90,
2317,1,2417,1397655,2416,2295000,2416,2295000,2416,0,2417,100,
2417,1,2518,1397655,2516,2295000,2517,2295000,2516,0,2518,100,
2518,1,2618,1397655,2616,2295000,2617,2295000,2617,0,2618,100,
2618,1,2718,1397655,2717,2295000,2717,2295000,2717,0,2718,100,
2718,1,2819,1397655,2818,2295000,2818,2295000,2818,0,2818,100,
2819,1,2919,1397655,2918,2295000,2918,2295000,2918,0,2919,100,
2919,1,3019,1397655,3018,2295000,3019,2295000,3018,0,3019,100,
3019,1,3119,1397655,3118,2295000,3119,2295000,3119,0,3119,100,
3119,1,3220,1397655,3219,2295000,3219,2295000,3219,0,3220,100,
3220,1,3320,1397655,3319,2295000,3320,2295000,3319,0,3320,100,
3320,1,3421,1397655,3420,2295000,3420,2295000,3420,0,3421,100,
3421,1,3521,1257889,3520,2295000,3521,2295000,3521,0,3521,90,
3521,1,3622,1397655,3621,2295000,3621,2295000,3621,0,3622,100,
3622,1,3722,1397655,3721,2295000,3721,2295000,3721,0,3722,100,
3722,1,3822,1397655,3821,2295000,3822,2295000,3821,0,3822,100,
3822,1,3923,1397655,3921,2295000,3922,2295000,3922,0,3923,100,
3923,1,4023,1397655,4022,2295000,4022,2295000,4022,0,4023,100,
4023,1,4123,1397655,4122,2295000,4122,2295000,4122,0,4123,100,
4123,1,4223,1397655,4222,2295000,4223,2295000,4222,0,4223,100,
4223,1,4323,1397655,4322,2295000,4323,2295000,4323,0,4323,100,
4323,1,4424,1397655,4423,2295000,4423,2295000,4423,0,4424,100,
4424,1,4524,1397655,4523,2295000,4523,2295000,4523,0,4524,100,
4524,1,4624,1397655,4623,2295000,4623,2295000,4623,0,4624,100,
4624,1,4725,1397655,4724,2295000,4724,2295000,4724,0,4725,100,
4725,1,4825,1397655,4824,2295000,4825,2295000,4824,0,4825,100,
4825,1,4926,1397655,4924,2295000,4925,2295000,4925,0,4926,100,
4926,1,5026,1397655,5025,2295000,5025,2295000,5025,0,5026,100,
5026,1,5126,1397655,5125,2295000,5125,2295000,5125,0,5126,100,
5126,1,5226,1397655,5225,2295000,5226,2295000,5225,0,5226,100,
5226,1,5327,1397655,5325,2295000,5326,2295000,5326,0,5326,100,
5327,1,5427,1397655,5426,2295000,5426,2295000,5426,0,5427,100,
5427,1,5527,1397655,5526,2295000,5527,2295000,5527,0,5527,100,
5528,1,5628,1397655,5626,2295000,5627,2295000,5627,0,5628,100,
5628,1,5728,1397655,5727,2295000,5727,2295000,5727,0,5728,100,
5728,1,5828,1397655,5827,2295000,5827,2295000,5827,0,5828,100,
5828,1,5928,1397655,5927,2295000,5928,2295000,5927,0,5928,100,
5928,1,6029,1397655,6027,2295000,6028,2295000,6028,0,6029,100,
6029,1,6129,1397655,6128,2295000,6128,2295000,6128,0,6129,100,
6129,1,6229,1397655,6228,2295000,6228,2295000,6228,0,6229,100,
6229,1,6329,1397655,6328,2295000,6329,2295000,6329,0,6329,100,
6329,1,6430,1397655,6428,2295000,6429,2295000,6429,0,6429,100,
6430,1,6530,1397655,6529,2295000,6529,2295000,6529,0,6530,100,
