App,Package,Start Time,Duration,Filename
"System",,"Jun 24, 2018 @ 01:19:55 AM","1 min 2 sec","Trepn_2018.06.24_011954.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,209648,0,2295000,1,2295000,1,0,2,15,
18,1,104,499641,103,1734000,103,1734000,103,0,104,58,
104,1,204,189519,203,1734000,203,1734000,203,0,204,22,
204,1,305,594053,304,2091000,304,2091000,304,0,305,50,
305,1,405,167718,404,2295000,404,2295000,404,0,405,12,
405,1,505,251577,504,2295000,505,2295000,504,0,505,18,
505,1,606,307484,605,2295000,606,2295000,605,0,606,22,
606,1,707,279531,705,2295000,706,2295000,706,0,707,20,
707,1,807,1229936,806,2295000,806,2295000,806,0,807,88,
807,1,909,861451,907,1734000,908,1734000,907,0,908,100,
909,1,1008,1188106,1007,2091000,1008,2091000,1008,0,1008,100,
1009,1,1109,949579,1108,1836000,1108,1836000,1108,0,1109,100,
1109,1,1211,777484,1209,1632000,1210,1632000,1210,0,1211,100,
1211,1,1311,1290799,1310,2193000,1310,2193000,1310,0,1311,100,
1311,1,1411,1397655,1410,2295000,1410,2295000,1410,0,1411,100,
1411,1,1512,861451,1510,1734000,1511,1734000,1511,0,1511,100,
1512,1,1619,1188106,1612,2091000,1612,2091000,1612,0,1619,100,
1619,1,1713,1397655,1712,2295000,1713,2295000,1712,0,1713,100,
1713,1,1814,861451,1813,1734000,1813,1734000,1813,0,1814,100,
1814,1,1915,758077,1914,1734000,1914,1734000,1914,0,1915,88,
1915,1,2015,949579,2014,1836000,2015,1836000,2014,0,2015,100,
2015,1,2117,861451,2115,1734000,2116,1734000,2115,0,2116,100,
2117,1,2216,788150,2215,1836000,2215,1836000,2215,0,2216,83,
2216,1,2317,861451,2315,1734000,2316,1734000,2316,0,2317,100,
2317,1,2417,86145,2416,1734000,2416,1734000,2416,0,2417,10,
2417,1,2518,77530,2516,1734000,2517,1734000,2517,0,2517,9,
2518,1,2618,94759,2617,1734000,2617,1734000,2617,0,2618,11,
2618,1,2719,0,2718,1734000,2718,1734000,2718,0,2719,0,
2719,1,2820,344580,2819,1734000,2819,1734000,2819,0,2820,40,
2820,1,2920,232591,2919,1734000,2919,1734000,2919,0,2920,27,
2920,1,3023,0,3020,612000,3021,612000,3021,0,3023,0,
3023,1,3124,0,3120,586500,3122,586500,3121,0,3124,0,
3124,1,3226,0,3221,510000,3223,510000,3222,0,3225,0,
3226,1,3327,56437,3322,586500,3324,586500,3324,0,3327,36,
3328,1,3426,17244,3422,586500,3424,586500,3423,0,3426,11,
3426,1,3526,14109,3523,586500,3524,586500,3524,0,3526,9,
3527,1,3630,251164,3628,1530000,3629,1530000,3629,0,3630,36,
3630,1,3731,28274,3726,510000,3728,510000,3727,0,3730,22,
