App,Package,Start Time,Duration,Filename
"System",,"Jun 24, 2018 @ 02:06:40 AM","1 min 2 sec","Trepn_2018.06.24_020640.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,31,223624,30,2295000,30,2295000,30,0,31,16,
31,1,131,86145,130,1734000,130,1734000,130,0,131,10,
131,1,235,23133,231,510000,232,510000,231,0,235,18,
235,1,333,1257889,331,2295000,331,2295000,331,0,333,90,
333,1,385,0,384,2295000,384,2295000,384,0,385,0,
385,1,485,0,484,2295000,485,2295000,484,0,485,0,
486,1,586,139765,584,2295000,585,2295000,585,0,585,10,
586,1,685,698827,685,2295000,685,2295000,685,0,685,50,
686,1,786,1257889,785,2295000,786,2295000,785,0,786,90,
786,1,887,1118124,885,2295000,886,2295000,886,0,887,80,
887,1,987,861451,986,1734000,986,1734000,986,0,987,100,
987,1,1103,1188106,1087,2091000,1088,2091000,1087,0,1103,100,
1104,1,1190,949579,1187,1836000,1188,1836000,1188,0,1190,100,
1190,1,1291,861451,1290,1836000,1290,1734000,1290,0,1291,100,
1291,1,1391,1041868,1390,1938000,1391,1938000,1390,0,1391,100,
1391,1,1492,1397655,1490,2295000,1491,2295000,1491,0,1491,100,
1492,1,1592,1397655,1591,2295000,1591,2295000,1591,0,1592,100,
1592,1,1694,777484,1691,1632000,1692,1632000,1691,0,1694,100,
1694,1,1819,949579,1792,1836000,1792,1836000,1792,0,1794,100,
1820,1,1893,1397655,1892,2295000,1892,2295000,1892,0,1893,100,
1893,1,1995,1397655,1993,2295000,1994,2295000,1993,0,1995,100,
1995,1,2095,663317,2094,1734000,2094,1734000,2094,0,2095,77,
2095,1,2196,861451,2194,1734000,2195,1734000,2195,0,2196,100,
2196,1,2296,759663,2294,1836000,2295,1836000,2295,0,2296,80,
2296,1,2401,550755,2400,1836000,2401,1836000,2400,0,2401,58,
2401,1,2502,854621,2500,1836000,2501,1836000,2501,0,2502,90,
2502,1,2602,430725,2600,1734000,2601,1734000,2601,0,2602,50,
2602,1,2702,0,2701,1530000,2701,1530000,2701,0,2702,0,
2702,1,2813,35381,2801,637500,2802,637500,2802,0,2812,20,
2813,1,2903,251164,2901,1530000,2902,1530000,2902,0,2903,36,
2903,1,3008,0,3003,510000,3005,510000,3004,0,3007,0,
3008,1,3104,139536,3102,1530000,3103,1530000,3103,0,3104,20,
3104,1,3204,77530,3203,1734000,3203,1734000,3203,0,3204,9,
3204,1,3307,12852,3303,510000,3305,510000,3304,0,3307,10,
3308,1,3407,38919,3404,637500,3405,637500,3405,0,3407,22,
3407,1,3509,0,3505,586500,3506,586500,3506,0,3508,0,
3509,1,3612,51734,3606,586500,3608,586500,3608,0,3611,33,
3613,1,3712,12852,3706,510000,3708,510000,3707,0,3711,10,
3712,1,3812,60015,3808,612000,3810,612000,3809,0,3812,36,
3813,1,3908,709939,3907,2193000,3907,2193000,3907,0,3908,55,
3908,1,4008,283975,4007,2193000,4007,2193000,4007,0,4008,22,
4008,1,4110,69768,4108,1530000,4108,1530000,4108,0,4110,10,
4110,1,4214,12852,4209,637500,4211,510000,4210,0,4214,10,
4214,1,4310,129079,4309,2193000,4309,2193000,4309,0,4310,10,
4310,1,4410,139765,4409,2295000,4409,2295000,4409,0,4410,10,
4410,1,4511,155496,4509,1632000,4510,1632000,4510,0,4511,20,
4511,1,4615,12390,4610,535500,4612,535500,4611,0,4615,9,
4615,1,4716,0,4711,510000,4713,510000,4712,0,4715,0,
4716,1,4814,369770,4812,1530000,4813,1530000,4812,0,4814,53,
4814,1,4913,188373,4911,1530000,4912,1530000,4912,0,4913,27,
4913,1,5014,76744,5012,1530000,5013,1530000,5013,0,5014,11,
5014,1,5122,34700,5114,510000,5117,510000,5116,0,5122,27,
5123,1,5219,0,5214,561000,5216,561000,5215,0,5218,0,
5219,1,5318,25704,5314,510000,5315,510000,5315,0,5318,20,
5319,1,5420,14137,5415,510000,5416,510000,5415,0,5419,11,
5420,1,5521,25704,5516,510000,5518,510000,5517,0,5521,20,
5522,1,5617,69768,5615,1530000,5616,1530000,5616,0,5617,10,
5617,1,5717,69768,5716,1530000,5716,1530000,5716,0,5717,10,
5717,1,5823,251164,5821,1530000,5822,1530000,5821,0,5823,36,
5823,1,5918,76744,5916,1530000,5918,1530000,5917,0,5918,11,
5918,1,6027,13238,6018,510000,6022,561000,6021,0,6026,9,
6027,1,6120,83721,6118,1530000,6119,1530000,6118,0,6120,12,
6120,1,6220,188373,6218,1530000,6219,1530000,6219,0,6220,27,
6220,1,6326,28274,6320,510000,6322,510000,6321,0,6325,22,
6326,1,6422,251164,6419,1530000,6420,1530000,6420,0,6422,36,
6422,1,6530,11566,6521,510000,6525,510000,6522,0,6529,9,
6530,1,6622,209303,6620,1530000,6621,1530000,6620,0,6621,30,
6622,1,6725,0,6721,586500,6722,586500,6722,0,6725,0,
6725,1,6824,279072,6821,1530000,6822,1530000,6822,0,6824,40,
6824,1,6928,0,6922,510000,6924,510000,6923,0,6927,0,
6928,1,7027,19459,7023,637500,7024,637500,7024,0,7027,11,
7027,1,7128,14137,7123,510000,7125,510000,7124,0,7128,11,
7129,1,7231,0,7224,510000,7227,510000,7226,0,7230,0,
7231,1,7325,69768,7324,1530000,7324,1530000,7324,0,7325,10,
7325,1,7429,0,7425,510000,7426,510000,7425,0,7428,0,
7429,1,7529,0,7525,510000,7527,510000,7526,0,7529,0,
7529,1,7632,12852,7626,510000,7627,510000,7627,0,7632,10,
7633,1,7727,174420,7726,1530000,7726,1530000,7726,0,7727,25,
7727,1,7829,279072,7827,1530000,7827,1530000,7827,0,7829,40,
7829,1,7932,11566,7927,510000,7930,510000,7929,0,7932,9,
7932,1,8033,12852,8028,510000,8030,510000,8029,0,8032,10,
8033,1,8134,19459,8129,637500,8131,637500,8130,0,8133,11,
8134,1,8233,47764,8229,637500,8231,637500,8230,0,8233,27,
8233,1,8335,34700,8330,510000,8332,510000,8331,0,8335,27,
8335,1,8435,16180,8431,561000,8432,561000,8432,0,8434,11,
8435,1,8532,306979,8530,1530000,8531,1530000,8531,0,8532,44,
8532,1,8636,0,8632,510000,8633,510000,8633,0,8636,0,
8636,1,8736,0,8733,535500,8734,535500,8733,0,8736,0,
8737,1,8836,279072,8834,1530000,8835,1530000,8834,0,8836,40,
8836,1,8935,0,8933,1530000,8934,1530000,8934,0,8935,0,
8935,1,9039,139536,9034,1530000,9034,1530000,9034,0,9037,20,
9040,1,9136,139536,9134,1530000,9135,1530000,9135,0,9136,20,
9136,1,9236,0,9234,1530000,9235,1530000,9235,0,9236,0,
9236,1,9341,0,9335,510000,9338,510000,9337,0,9340,0,
9341,1,9437,188373,9435,1530000,9436,1530000,9436,0,9437,27,
9437,1,9541,26476,9537,561000,9538,561000,9538,0,9541,18,
9542,1,9641,19459,9637,637500,9638,637500,9638,0,9641,11,
9641,1,9743,125582,9738,510000,9740,1530000,9739,0,9743,18,
9743,1,9842,139536,9841,1530000,9841,1530000,9841,0,9842,20,
9842,1,9943,125582,9941,1530000,9942,1530000,9942,0,9943,18,
9943,1,10046,35381,10042,637500,10044,637500,10043,0,10046,20,
10047,1,10149,0,10143,561000,10146,561000,10145,0,10148,0,
10149,1,10244,251164,10242,1530000,10243,1530000,10243,0,10244,36,
10244,1,10350,14137,10344,510000,10347,510000,10346,0,10350,11,
10350,1,10448,11566,10444,510000,10446,510000,10445,0,10448,9,
10448,1,10545,139536,10544,1530000,10544,1530000,10544,0,10545,20,
10545,1,10646,153489,10645,1530000,10646,1530000,10645,0,10646,22,
10646,1,10755,23133,10746,510000,10748,510000,10748,0,10754,18,
10755,1,10849,383724,10846,1530000,10847,1530000,10847,0,10849,55,
10849,1,10956,0,10947,510000,10953,510000,10951,0,10956,0,
10956,1,11049,69768,11047,1530000,11048,1530000,11047,0,11048,10,
11049,1,11156,0,11149,510000,11152,510000,11150,0,11156,0,
11156,1,11254,25704,11249,510000,11251,510000,11251,0,11254,20,
11254,1,11357,12852,11350,510000,11353,510000,11352,0,11356,10,
11357,1,11452,0,11450,1530000,11451,1530000,11451,0,11452,0,
11452,1,11555,15677,11551,586500,11553,586500,11552,0,11555,10,
11555,1,11655,279072,11653,1530000,11654,1530000,11653,0,11655,40,
11655,1,11759,12852,11754,510000,11756,510000,11755,0,11758,10,
11759,1,11855,174420,11854,1530000,11854,1530000,11854,0,11855,25,
11855,1,11958,38919,11955,637500,11956,637500,11955,0,11958,22,
11958,1,12067,23133,12056,510000,12064,510000,12057,0,12066,18,
12067,1,12160,0,12156,586500,12158,586500,12157,0,12160,0,
12160,1,12261,34700,12257,510000,12258,510000,12258,0,12261,27,
12261,1,12362,23133,12357,510000,12359,510000,12358,0,12362,18,
12362,1,12459,69768,12457,1530000,12458,1530000,12458,0,12458,10,
12459,1,12559,0,12558,1530000,12559,1530000,12558,0,12559,0,
12559,1,12663,14709,12659,561000,12661,561000,12660,0,12663,10,
12663,1,12762,69768,12760,1530000,12761,1530000,12760,0,12762,10,
12762,1,12862,69768,12860,1530000,12861,1530000,12860,0,12861,10,
12862,1,12962,69768,12961,1530000,12961,1530000,12961,0,12962,10,
12962,1,13067,0,13062,637500,13064,637500,13064,0,13066,0,
13067,1,13163,0,13162,1530000,13162,1530000,13162,0,13163,0,
13163,1,13267,0,13263,637500,13264,637500,13264,0,13266,0,
13267,1,13369,12852,13363,510000,13366,510000,13365,0,13369,10,
13370,1,13468,12852,13463,510000,13465,510000,13464,0,13467,10,
13468,1,13565,76744,13563,1530000,13564,1530000,13564,0,13565,11,
13565,1,13666,0,13664,1530000,13665,1530000,13664,0,13665,0,
13666,1,13771,0,13765,510000,13767,510000,13767,0,13770,0,
13771,1,13867,348840,13865,1530000,13866,1530000,13866,0,13867,50,
13867,1,13972,12852,13966,510000,13968,510000,13967,0,13971,10,
13973,1,14068,0,14066,1530000,14067,1530000,14067,0,14068,0,
14068,1,14172,12852,14167,510000,14169,510000,14168,0,14171,10,
14172,1,14273,17651,14269,561000,14270,561000,14269,0,14273,12,
14273,1,14376,15144,14369,510000,14372,535500,14371,0,14376,11,
14377,1,14474,44128,14470,561000,14471,561000,14471,0,14474,30,
14474,1,14575,25704,14571,510000,14572,510000,14572,0,14575,20,
14575,1,14676,31354,14672,586500,14673,586500,14673,0,14676,20,
14676,1,14778,25704,14773,510000,14774,510000,14774,0,14778,20,
14778,1,14875,348840,14873,1530000,14873,1530000,14873,0,14875,50,
14875,1,14977,0,14973,637500,14974,637500,14974,0,14977,0,
14977,1,15074,69768,15073,1530000,15073,1530000,15073,0,15074,10,
15074,1,15178,14137,15174,510000,15176,510000,15175,0,15178,11,
15178,1,15279,38556,15275,510000,15276,510000,15276,0,15279,30,
