App,Package,Start Time,Duration,Filename
"System",,"Jun 20, 2018 @ 07:58:47 PM","1 min 1 sec","Trepn_2018.06.20_195847.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,223624,0,2295000,0,2295000,0,0,2,16,
26,1,104,461226,103,2295000,103,2295000,103,0,104,33,
104,1,204,0,203,2295000,203,2295000,203,0,204,0,
204,1,305,418607,303,1530000,304,1530000,304,0,305,60,
305,1,405,0,403,2193000,404,2193000,404,0,405,0,
405,1,505,0,504,2295000,504,2295000,504,0,505,0,
505,1,605,139765,604,2295000,605,2295000,604,0,605,10,
605,1,705,0,704,2295000,705,2295000,704,0,705,0,
705,1,807,503155,806,2295000,807,2295000,807,0,807,36,
807,1,908,1118124,907,2295000,907,2295000,907,0,908,80,
908,1,1010,1397655,1008,2295000,1009,2295000,1009,0,1009,100,
1010,1,1113,1397655,1111,2295000,1112,2295000,1112,0,1113,100,
1113,1,1213,1271866,1211,2295000,1212,2295000,1212,0,1213,91,
1213,1,1313,1397655,1312,2295000,1313,2295000,1313,0,1313,100,
1313,1,1414,1397655,1412,2295000,1413,2295000,1413,0,1413,100,
1414,1,1514,1397655,1513,2295000,1513,2295000,1513,0,1514,100,
1514,1,1615,1397655,1613,2295000,1614,2295000,1613,0,1615,100,
1615,1,1715,1397655,1714,2295000,1714,2295000,1714,0,1715,100,
1715,1,1815,1397655,1814,2295000,1815,2295000,1814,0,1815,100,
1815,1,1916,1397655,1914,2295000,1915,2295000,1915,0,1916,100,
1916,1,2023,1397655,2021,2295000,2022,2295000,2021,0,2023,100,
2023,1,2123,1397655,2121,2295000,2122,2295000,2122,0,2123,100,
2123,1,2223,978358,2222,2295000,2222,2295000,2222,0,2223,70,
2223,1,2324,1397655,2323,2295000,2323,2295000,2323,0,2324,100,
2324,1,2425,1397655,2423,2295000,2423,2295000,2423,0,2425,100,
2425,1,2524,1397655,2523,2295000,2524,2295000,2523,0,2524,100,
2524,1,2626,1397655,2623,2295000,2625,2295000,2624,0,2626,100,
2626,1,2726,1397655,2723,2295000,2725,2295000,2725,0,2726,100,
2726,1,2825,1397655,2824,2295000,2824,2295000,2824,0,2825,100,
2825,1,2925,614968,2924,2295000,2925,2295000,2924,0,2925,44,
2925,1,3025,1397655,3024,2295000,3025,2295000,3025,0,3025,100,
3025,1,3127,1397655,3125,2295000,3125,2295000,3125,0,3127,100,
3127,1,3226,1397655,3225,2295000,3226,2295000,3225,0,3226,100,
3226,1,3327,1397655,3326,2295000,3326,2295000,3326,0,3327,100,
3327,1,3427,628944,3426,2295000,3426,2295000,3426,0,3427,45,
3427,1,3534,42411,3528,510000,3531,510000,3529,0,3534,33,
3534,1,3631,565120,3628,1530000,3629,1530000,3629,0,3630,81,
