App,Package,Start Time,Duration,Filename
"System",,"Jun 20, 2018 @ 07:15:48 PM","1 min 1 sec","Trepn_2018.06.20_191548.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
3,1,3,223624,0,2295000,2,2295000,2,0,3,16,
22,1,102,838593,101,2295000,101,2295000,101,0,102,60,
102,1,202,279531,201,2295000,201,2295000,201,0,202,20,
202,1,303,284873,301,1836000,302,1836000,302,0,303,30,
303,1,403,1076194,402,2295000,402,2295000,402,0,403,77,
403,1,503,0,502,2295000,502,2295000,502,0,503,0,
503,1,603,559062,602,2295000,602,2295000,602,0,603,40,
603,1,703,125788,702,2295000,703,2295000,703,0,703,9,
703,1,804,153742,803,2295000,803,2295000,803,0,804,11,
804,1,909,754733,907,2295000,908,2295000,907,0,909,54,
909,1,1010,1397655,1007,2295000,1008,2295000,1008,0,1009,100,
1010,1,1111,1257889,1108,2295000,1109,2295000,1109,0,1111,90,
1111,1,1214,1257889,1212,2295000,1213,2295000,1213,0,1214,90,
1214,1,1314,1397655,1313,2295000,1313,2295000,1313,0,1314,100,
1314,1,1416,1397655,1414,2295000,1415,2295000,1415,0,1416,100,
1416,1,1516,1397655,1515,2295000,1515,2295000,1515,0,1516,100,
1516,1,1620,1397655,1616,2295000,1616,2295000,1616,0,1620,100,
1620,1,1717,1397655,1716,2295000,1717,2295000,1716,0,1717,100,
1717,1,1817,1397655,1816,2295000,1817,2295000,1816,0,1817,100,
1817,1,1919,1397655,1917,2295000,1917,2295000,1917,0,1919,100,
1919,1,2025,1397655,2017,2295000,2020,2295000,2019,0,2023,100,
2025,1,2125,1397655,2120,2295000,2122,2295000,2120,0,2125,100,
2125,1,2222,1397655,2221,2295000,2221,2295000,2221,0,2222,100,
2222,1,2322,1397655,2321,2295000,2322,2295000,2321,0,2322,100,
2322,1,2422,1397655,2421,2295000,2422,2295000,2422,0,2422,100,
2422,1,2523,1257889,2522,2295000,2522,2295000,2522,0,2523,90,
2523,1,2623,1132100,2622,2295000,2622,2295000,2622,0,2623,81,
2623,1,2724,1397655,2723,2295000,2723,2295000,2723,0,2724,100,
2724,1,2824,1397655,2823,2295000,2823,2295000,2823,0,2824,100,
2824,1,2925,1397655,2923,2295000,2924,2295000,2924,0,2924,100,
2925,1,3025,1397655,3024,2295000,3024,2295000,3024,0,3025,100,
3025,1,3126,1257889,3124,2295000,3125,2295000,3125,0,3125,90,
3126,1,3226,1397655,3225,2295000,3225,2295000,3225,0,3226,100,
3226,1,3326,1397655,3325,2295000,3326,2295000,3325,0,3326,100,
3327,1,3426,1397655,3425,2295000,3426,2295000,3426,0,3426,100,
3426,1,3527,1257889,3526,2295000,3526,2295000,3526,0,3527,90,
3527,1,3627,419296,3626,2295000,3626,2295000,3626,0,3627,30,
3627,1,3727,503155,3726,2295000,3727,2295000,3727,0,3727,36,
3728,1,3828,559062,3827,2295000,3827,2295000,3827,0,3828,40,
3828,1,3928,1006311,3927,2295000,3927,2295000,3927,0,3928,72,
3928,1,4028,279531,4027,2295000,4028,2295000,4027,0,4028,20,
4028,1,4133,42328,4128,586500,4130,586500,4129,0,4133,27,
4133,1,4233,16180,4229,561000,4231,561000,4230,0,4233,11,
4233,1,4335,37172,4331,535500,4332,535500,4331,0,4335,27,
4335,1,4440,0,4432,510000,4435,510000,4434,0,4439,0,
4440,1,4537,52953,4533,561000,4534,561000,4534,0,4536,36,
4537,1,4637,14137,4633,510000,4635,510000,4634,0,4637,11,
4637,1,4749,0,4734,510000,4736,510000,4735,0,4740,0,
4752,1,4838,66089,4834,739500,4836,739500,4835,0,4837,30,
4838,1,4937,313955,4935,1530000,4935,1530000,4935,0,4937,45,
4937,1,5042,12852,5035,510000,5037,510000,5036,0,5041,10,
5042,1,5137,139536,5135,1530000,5136,1530000,5135,0,5137,20,
5137,1,5238,69768,5236,1530000,5237,1530000,5237,0,5238,10,
5238,1,5344,58379,5339,637500,5341,637500,5340,0,5343,33,
5344,1,5448,14137,5442,510000,5444,510000,5443,0,5448,11,
5449,1,5549,14709,5540,561000,5546,561000,5545,0,5548,10,
5549,1,5644,27535,5640,535500,5642,535500,5641,0,5644,20,
5644,1,5745,28274,5741,510000,5743,510000,5742,0,5745,22,
5746,1,5850,11566,5842,510000,5845,510000,5844,0,5849,9,
5854,1,5944,383724,5942,1530000,5943,1530000,5943,0,5944,55,
5944,1,6044,0,6043,1530000,6043,1530000,6043,0,6044,0,
6044,1,6151,79232,6145,688500,6146,688500,6145,0,6150,40,
6163,1,6246,208907,6244,1836000,6245,1836000,6245,0,6246,22,
6246,1,6349,23769,6345,688500,6347,688500,6346,0,6349,12,
6349,1,6455,23133,6446,510000,6448,510000,6447,0,6453,18,
6455,1,6550,69768,6546,1530000,6547,1530000,6546,0,6550,10,
6550,1,6648,76744,6646,1530000,6647,1530000,6647,0,6648,11,
6648,1,6751,28218,6748,586500,6749,586500,6748,0,6751,18,
6752,1,6853,0,6848,510000,6850,510000,6850,0,6852,0,
6853,1,6950,209303,6948,1530000,6949,1530000,6948,0,6950,30,
6950,1,7053,17690,7050,637500,7051,637500,7050,0,7053,10,
7053,1,7154,20563,7150,510000,7152,510000,7151,0,7154,16,
7154,1,7254,15677,7251,586500,7252,586500,7252,0,7254,10,
7255,1,7352,306979,7351,1530000,7351,1530000,7351,0,7352,44,
7352,1,7456,0,7451,510000,7453,510000,7452,0,7456,0,
7457,1,7553,230234,7551,1530000,7552,1530000,7552,0,7553,33,
7553,1,7657,17651,7653,561000,7655,561000,7654,0,7657,12,
7657,1,7758,34700,7754,510000,7756,510000,7755,0,7758,27,
7758,1,7858,25704,7854,510000,7856,510000,7855,0,7858,20,
7859,1,7955,230234,7954,1530000,7955,1530000,7954,0,7955,33,
7955,1,8059,0,8055,510000,8057,510000,8056,0,8059,0,
8059,1,8160,14137,8156,510000,8158,510000,8157,0,8160,11,
8160,1,8258,139536,8256,1530000,8257,1530000,8257,0,8258,20,
8258,1,8364,60015,8357,612000,8360,612000,8359,0,8362,36,
8364,1,8458,139536,8457,1530000,8458,1530000,8457,0,8458,20,
8458,1,8561,31843,8558,637500,8559,637500,8559,0,8561,18,
8561,1,8663,41303,8659,535500,8660,535500,8660,0,8662,30,
8663,1,8764,15144,8760,535500,8762,535500,8761,0,8764,11,
8764,1,8867,0,8861,510000,8863,510000,8862,0,8866,0,
8867,1,8962,153489,8961,1530000,8961,1530000,8961,0,8962,22,
8962,1,9066,35381,9063,637500,9064,637500,9064,0,9066,20,
9067,1,9168,14137,9164,510000,9165,510000,9165,0,9167,11,
9168,1,9265,0,9264,2193000,9265,2193000,9264,0,9265,0,
9265,1,9365,139765,9364,2295000,9364,2295000,9364,0,9365,10,
9365,1,9469,0,9465,510000,9467,510000,9466,0,9469,0,
9470,1,9567,139536,9565,1530000,9566,1530000,9566,0,9567,20,
9567,1,9670,42328,9666,586500,9668,586500,9667,0,9670,27,
9671,1,9773,12852,9767,510000,9770,510000,9769,0,9773,10,
9774,1,9868,0,9867,1530000,9868,1530000,9867,0,9868,0,
9869,1,9970,24232,9967,739500,9968,739500,9968,0,9970,11,
9970,1,10072,31843,10069,637500,10070,637500,10070,0,10072,18,
10072,1,10173,34700,10169,510000,10171,510000,10170,0,10173,27,
10173,1,10276,25704,10270,510000,10272,510000,10271,0,10276,20,
10277,1,10372,256569,10371,1632000,10371,1632000,10371,0,10372,33,
10372,1,10475,15677,10472,586500,10473,586500,10473,0,10475,10,
10475,1,10573,76744,10572,1530000,10572,1530000,10572,0,10573,11,
10573,1,10676,28218,10672,586500,10673,586500,10673,0,10675,18,
10676,1,10777,15422,10773,510000,10774,510000,10774,0,10777,12,
10777,1,10892,33341,10874,612000,10876,612000,10875,0,10888,20,
10892,1,10976,209303,10974,1530000,10975,1530000,10974,0,10976,30,
10976,1,11075,155061,11074,1734000,11074,1734000,11074,0,11075,18,
11075,1,11178,0,11174,1530000,11175,1530000,11175,0,11178,0,
11178,1,11284,12852,11276,510000,11280,510000,11277,0,11283,10,
11284,1,11377,474789,11375,1836000,11376,1836000,11376,0,11377,50,
11377,1,11480,25704,11476,510000,11477,510000,11477,0,11479,20,
11480,1,11581,34489,11577,586500,11578,586500,11578,0,11581,22,
11581,1,11687,0,11678,510000,11683,510000,11680,0,11686,0,
11687,1,11780,76744,11778,1530000,11779,1530000,11778,0,11780,11,
