device,subject,browser,Battery Power* [uW],Battery Status,CPU1 Frequency [kHz],CPU1 Load [%],CPU2 Frequency [kHz],CPU2 Load [%]
nexus7,httpsadhiviraptgithubio,comandroidchrome,409838.0576392819,1.0,1354665.045263333,0.0,1359741.5631584188,36.32085434622547
