App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 08:05:48 PM","51 sec","Trepn_2018.06.23_200548.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,209648,0,2295000,0,2295000,0,0,1,15,
7,1,103,230234,102,1530000,102,1530000,102,0,103,33,
103,1,203,499641,202,1734000,203,1734000,202,0,203,58,
203,1,305,146999,303,943500,304,943500,303,0,305,46,
305,1,404,258159,403,2193000,403,2193000,403,0,404,20,
404,1,504,153742,503,2295000,503,2295000,503,0,504,11,
504,1,604,0,603,2295000,604,2295000,603,0,604,0,
604,1,704,125788,703,2295000,704,2295000,704,0,704,9,
704,1,805,279531,804,2295000,804,2295000,804,0,805,20,
805,1,906,768710,905,2295000,906,2295000,906,0,906,55,
906,1,1007,777484,1006,1632000,1006,1632000,1006,0,1007,100,
1007,1,1119,777484,1107,1632000,1108,1632000,1107,0,1109,100,
1119,1,1210,777484,1208,1632000,1209,1632000,1209,0,1210,100,
1210,1,1312,1397655,1311,2295000,1311,2295000,1311,0,1312,100,
1312,1,1412,949579,1411,1836000,1411,1836000,1411,0,1412,100,
1412,1,1513,949579,1512,1836000,1512,1836000,1512,0,1513,100,
1513,1,1620,949579,1619,1836000,1620,1836000,1619,0,1620,100,
1620,1,1727,1290799,1721,2193000,1721,2193000,1721,0,1726,100,
1728,1,1822,861451,1821,1734000,1821,1734000,1821,0,1822,100,
1822,1,1922,1397655,1921,2295000,1921,2295000,1921,0,1922,100,
1922,1,2027,1397655,2026,2295000,2027,2295000,2027,0,2027,100,
2027,1,2128,1257889,2127,2295000,2127,2295000,2127,0,2128,90,
2128,1,2228,949579,2227,1836000,2228,1836000,2227,0,2228,100,
2228,1,2329,603015,2327,1734000,2328,1734000,2328,0,2329,70,
2329,1,2429,379038,2428,1734000,2428,1734000,2428,0,2429,44,
2429,1,2534,11566,2529,510000,2531,510000,2530,0,2534,9,
2534,1,2637,0,2630,510000,2632,510000,2631,0,2636,0,
2637,1,2732,139536,2730,1530000,2731,1530000,2730,0,2731,20,
2732,1,2832,139536,2830,1530000,2831,1530000,2830,0,2832,20,
2832,1,2935,16670,2931,612000,2933,612000,2932,0,2935,10,
2936,1,3032,0,3031,2193000,3031,2193000,3031,0,3032,0,
3032,1,3132,0,3131,2295000,3131,2295000,3131,0,3132,0,
3132,1,3232,251577,3231,2295000,3231,2295000,3231,0,3232,18,
3232,1,3332,0,3331,2295000,3332,2295000,3331,0,3332,0,
3332,1,3432,0,3431,2295000,3432,2295000,3432,0,3432,0,
3432,1,3532,125788,3532,2295000,3532,2295000,3532,0,3532,9,
3533,1,3633,0,3632,2193000,3632,2193000,3632,0,3633,0,
3633,1,3738,25704,3733,510000,3735,510000,3734,0,3737,20,
3738,1,3834,209303,3833,1530000,3833,1530000,3833,0,3834,30,
3834,1,3934,0,3933,2193000,3933,2193000,3933,0,3934,0,
3934,1,4035,0,4033,1530000,4034,1530000,4034,0,4035,0,
4035,1,4139,15144,4135,535500,4137,535500,4136,0,4139,11,
4139,1,4237,279072,4235,1530000,4236,1530000,4236,0,4237,40,
4237,1,4341,48837,4336,510000,4338,510000,4337,0,4341,38,
4341,1,4437,209303,4436,1530000,4436,1530000,4436,0,4437,30,
4437,1,4537,0,4536,1530000,4536,1530000,4536,0,4537,0,
4537,1,4639,30668,4637,816000,4638,816000,4637,0,4639,12,
4640,1,4747,12390,4740,535500,4742,535500,4742,0,4747,9,
4747,1,4852,12852,4843,510000,4847,510000,4845,0,4851,10,
4853,1,4945,50012,4941,612000,4942,612000,4942,0,4944,30,
4945,1,5047,38556,5042,510000,5044,510000,5043,0,5047,30,
5048,1,5157,56437,5143,586500,5153,586500,5147,0,5157,36,
5157,1,5247,230234,5245,1530000,5246,1530000,5246,0,5247,33,
5247,1,5351,17690,5347,637500,5348,637500,5348,0,5351,10,
5352,1,5448,0,5446,1530000,5447,1530000,5447,0,5448,0,
5448,1,5549,0,5547,1530000,5548,1530000,5548,0,5549,0,
5549,1,5651,125582,5649,1530000,5650,1530000,5649,0,5651,18,
5651,1,5755,12852,5749,510000,5752,510000,5751,0,5755,10,
5756,1,5851,125582,5849,1530000,5850,1530000,5849,0,5850,18,
5851,1,5955,17690,5950,637500,5952,637500,5952,0,5955,10,
5955,1,6056,14137,6051,510000,6053,510000,6052,0,6056,11,
6057,1,6154,153489,6151,1530000,6152,1530000,6152,0,6154,22,
6154,1,6254,209303,6252,1530000,6252,1530000,6252,0,6254,30,
6254,1,6356,0,6352,510000,6354,510000,6353,0,6356,0,
6356,1,6457,16670,6453,612000,6455,612000,6454,0,6457,10,
6457,1,6558,12852,6554,510000,6555,510000,6555,0,6558,10,
6558,1,6672,44226,6660,510000,6663,637500,6662,0,6670,25,
6672,1,6755,256569,6754,1632000,6754,1632000,6754,0,6755,33,
6755,1,6860,14137,6855,510000,6857,510000,6856,0,6860,11,
6860,1,6960,34700,6956,510000,6957,510000,6957,0,6960,27,
6960,1,7066,0,7057,510000,7061,510000,7059,0,7065,0,
7066,1,7162,38919,7157,637500,7158,637500,7158,0,7162,22,
7162,1,7261,279072,7258,1530000,7258,1530000,7258,0,7261,40,
7261,1,7361,139536,7358,1530000,7359,1530000,7358,0,7361,20,
7361,1,7465,32130,7459,510000,7461,510000,7460,0,7465,25,
7466,1,7561,139536,7559,1530000,7559,1530000,7559,0,7561,20,
7561,1,7667,38556,7661,510000,7663,510000,7662,0,7666,30,
7667,1,7766,21228,7761,637500,7763,637500,7762,0,7765,12,
7766,1,7864,76744,7861,1530000,7862,1530000,7861,0,7863,11,
7864,1,7965,13238,7961,561000,7963,561000,7962,0,7965,9,
7966,1,8067,16180,8062,561000,8064,561000,8063,0,8066,11,
8067,1,8163,0,8162,1836000,8162,1836000,8162,0,8163,0,
8163,1,8263,209303,8262,1530000,8262,1530000,8262,0,8263,30,
8263,1,8366,47764,8363,637500,8364,637500,8363,0,8366,27,
8366,1,8474,12852,8463,510000,8468,510000,8466,0,8474,10,
8474,1,8565,83721,8563,1530000,8564,1530000,8564,0,8565,12,
8565,1,8668,42328,8665,586500,8666,586500,8666,0,8668,27,
8669,1,8771,0,8766,510000,8767,510000,8767,0,8771,0,
8771,1,8875,23133,8867,510000,8870,510000,8869,0,8874,18,
8875,1,8968,153489,8966,1530000,8967,1530000,8967,0,8968,22,
8968,1,9072,39715,9068,561000,9070,561000,9069,0,9072,27,
9073,1,9172,23133,9168,510000,9170,510000,9169,0,9172,18,
9173,1,9270,279072,9268,1530000,9269,1530000,9269,0,9270,40,
9270,1,9373,63686,9369,637500,9371,637500,9370,0,9373,36,
9373,1,9470,1290799,9469,2193000,9470,2193000,9470,0,9470,100,
9471,1,9571,0,9570,2295000,9570,2295000,9570,0,9570,0,
9571,1,9671,0,9670,2295000,9670,2295000,9670,0,9671,0,
9671,1,9771,0,9770,2295000,9770,2295000,9770,0,9771,0,
9771,1,9871,125788,9870,2295000,9871,2295000,9870,0,9871,9,
9871,1,9978,25704,9971,510000,9973,510000,9972,0,9977,20,
9978,1,10072,209303,10071,1530000,10071,1530000,10071,0,10072,30,
10072,1,10173,69768,10171,1530000,10172,1530000,10172,0,10173,10,
10173,1,10273,209303,10272,1530000,10272,1530000,10272,0,10273,30,
10273,1,10377,14137,10373,510000,10375,510000,10374,0,10377,11,
10377,1,10478,0,10474,510000,10475,510000,10475,0,10478,0,
10478,1,10578,19459,10574,637500,10575,637500,10575,0,10577,11,
10578,1,10675,209303,10674,1530000,10675,1530000,10674,0,10675,30,
10675,1,10776,76744,10774,1530000,10775,1530000,10775,0,10776,11,
10776,1,10880,42411,10876,510000,10877,510000,10877,0,10880,33,
10880,1,10982,14137,10976,510000,10978,510000,10977,0,10981,11,
10982,1,11077,76744,11076,1530000,11077,1530000,11076,0,11077,11,
11077,1,11177,0,11176,2295000,11177,2295000,11176,0,11177,0,
11177,1,11278,279531,11277,2295000,11277,2295000,11277,0,11278,20,
11278,1,11378,0,11377,2295000,11378,2295000,11378,0,11378,0,
11378,1,11479,0,11478,2295000,11478,2295000,11478,0,11479,0,
11479,1,11580,461226,11579,2295000,11580,2295000,11579,0,11580,33,
11580,1,11631,279531,11629,2295000,11630,2295000,11630,0,11631,20,
11631,1,11731,125582,11730,1530000,11730,1530000,11730,0,11731,18,
11731,1,11831,0,11830,1530000,11830,1530000,11830,0,11831,0,
11832,1,11935,23133,11931,510000,11933,510000,11932,0,11935,18,
