App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 08:02:23 PM","51 sec","Trepn_2018.06.23_200223.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,178215,0,2091000,1,2091000,1,0,2,15,
18,1,105,348840,103,1530000,104,1530000,103,0,105,50,
105,1,205,93298,203,1632000,204,1632000,204,0,205,12,
205,1,306,153489,305,1530000,305,1530000,305,0,306,22,
307,1,406,1397655,405,2295000,405,2295000,405,0,406,100,
406,1,506,559062,505,2295000,505,2295000,505,0,506,40,
506,1,606,614968,605,2295000,605,2295000,605,0,606,44,
606,1,706,1397655,705,2295000,706,2295000,706,0,706,100,
706,1,807,978358,806,2295000,806,2295000,806,0,807,70,
807,1,908,1397655,906,2295000,907,2295000,907,0,908,100,
908,1,1014,777484,1012,1632000,1013,1632000,1013,0,1014,100,
1014,1,1117,1397655,1115,2295000,1116,2295000,1116,0,1117,100,
1117,1,1217,777484,1216,1632000,1216,1632000,1216,0,1217,100,
1217,1,1321,861451,1319,1734000,1320,1734000,1320,0,1321,100,
1321,1,1421,1397655,1420,2295000,1420,2295000,1420,0,1421,100,
1421,1,1523,1397655,1522,2295000,1522,2295000,1522,0,1523,100,
1523,1,1634,777484,1623,1632000,1633,1632000,1623,0,1634,100,
1634,1,1723,1397655,1722,2295000,1723,2295000,1723,0,1723,100,
1724,1,1828,1397655,1824,2295000,1827,2295000,1827,0,1828,100,
1828,1,1929,621987,1924,1632000,1925,1632000,1925,0,1929,80,
1929,1,2026,689160,2024,1734000,2025,1734000,2025,0,2026,80,
2026,1,2126,775306,2125,1734000,2125,1734000,2125,0,2126,90,
2126,1,2227,170924,2225,1836000,2226,1836000,2225,0,2227,18,
2227,1,2327,456569,2326,1734000,2326,1734000,2326,0,2327,53,
2327,1,2427,310122,2426,1734000,2426,1734000,2426,0,2427,36,
2427,1,2528,42007,2526,1122000,2527,1122000,2527,0,2528,10,
2528,1,2629,0,2627,1530000,2628,1530000,2627,0,2629,0,
2629,1,2729,0,2727,1530000,2728,1530000,2728,0,2729,0,
