App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 08:16:02 PM","52 sec","Trepn_2018.06.23_201602.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,209648,0,2295000,1,2295000,1,0,2,15,
16,1,104,516870,103,1734000,103,1734000,103,0,104,60,
104,1,204,76744,203,1530000,203,1530000,203,0,204,11,
204,1,307,376747,304,1530000,305,1530000,304,0,307,54,
307,1,409,1397655,404,2295000,404,2295000,404,0,405,100,
410,1,505,1397655,504,2295000,504,2295000,504,0,505,100,
505,1,605,1397655,604,2295000,604,2295000,604,0,605,100,
605,1,705,1397655,704,2295000,704,2295000,704,0,705,100,
705,1,805,1397655,804,2295000,805,2295000,805,0,805,100,
805,1,906,1397655,905,2295000,905,2295000,905,0,906,100,
906,1,1014,964381,1013,2295000,1013,2295000,1013,0,1014,69,
1014,1,1115,861451,1113,1734000,1114,1734000,1114,0,1115,100,
1115,1,1218,1188106,1217,2091000,1217,2091000,1217,0,1218,100,
1218,1,1319,777484,1317,1632000,1318,1632000,1317,0,1318,100,
1319,1,1419,861451,1417,1734000,1418,1734000,1417,0,1418,100,
1419,1,1521,1188106,1520,2091000,1520,2091000,1520,0,1521,100,
1521,1,1621,1397655,1620,2295000,1620,2295000,1620,0,1621,100,
1621,1,1727,949579,1726,1836000,1726,1836000,1726,0,1727,100,
1727,1,1824,1290799,1823,2193000,1823,2193000,1823,0,1824,100,
1824,1,1925,1397655,1923,2295000,1924,2295000,1924,0,1924,100,
1925,1,2025,949579,2024,1836000,2024,1836000,2024,0,2025,100,
2027,1,2129,1118124,2124,2295000,2124,2295000,2124,0,2129,80,
2129,1,2227,697775,2225,1734000,2226,1734000,2226,0,2227,81,
2227,1,2327,258435,2325,1734000,2326,1734000,2326,0,2327,30,
2327,1,2427,284278,2426,1734000,2426,1734000,2426,0,2427,33,
2427,1,2527,86145,2526,1734000,2526,1734000,2526,0,2527,10,
2527,1,2640,11566,2627,510000,2630,510000,2628,0,2639,9,
2641,1,2729,76744,2727,1530000,2728,1530000,2727,0,2729,11,
2729,1,2829,69768,2827,1530000,2828,1530000,2828,0,2829,10,
2829,1,2931,0,2928,612000,2929,612000,2929,0,2931,0,
2931,1,3032,0,3029,637500,3030,637500,3030,0,3032,0,
3033,1,3131,474789,3130,1836000,3130,1836000,3130,0,3131,50,
3131,1,3235,0,3231,510000,3232,510000,3232,0,3235,0,
3235,1,3335,17690,3331,637500,3332,637500,3332,0,3335,10,
3335,1,3436,0,3432,586500,3434,586500,3433,0,3436,0,
3436,1,3537,0,3533,510000,3535,510000,3534,0,3537,0,
3537,1,3643,12852,3634,510000,3639,510000,3637,0,3643,10,
3644,1,3741,258141,3738,1530000,3739,1530000,3739,0,3741,37,
3741,1,3836,139536,3834,1530000,3835,1530000,3834,0,3836,20,
3836,1,3936,251164,3934,1530000,3935,1530000,3934,0,3936,36,
3936,1,4035,129079,4034,2193000,4034,2193000,4034,0,4035,10,
4035,1,4135,0,4134,2295000,4135,2295000,4134,0,4135,0,
4135,1,4235,0,4234,2295000,4235,2295000,4235,0,4235,0,
4235,1,4336,0,4335,2295000,4335,2295000,4335,0,4336,0,
4336,1,4436,0,4435,2295000,4435,2295000,4435,0,4436,0,
4436,1,4536,125788,4535,2295000,4536,2295000,4536,0,4536,9,
4536,1,4637,125788,4636,2295000,4636,2295000,4636,0,4637,9,
4637,1,4737,251577,4736,2295000,4736,2295000,4736,0,4737,18,
4737,1,4837,0,4836,2295000,4836,2295000,4836,0,4837,0,
4837,1,4941,0,4937,2295000,4937,2295000,4937,0,4941,0,
4941,1,5038,349413,5037,2295000,5037,2295000,5037,0,5038,25,
5038,1,5138,279531,5137,2295000,5137,2295000,5137,0,5138,20,
5138,1,5242,19459,5238,637500,5239,637500,5239,0,5241,11,
5242,1,5339,174420,5338,1530000,5339,1530000,5338,0,5339,25,
5340,1,5445,0,5439,510000,5441,510000,5440,0,5444,0,
5445,1,5545,12852,5540,510000,5542,510000,5541,0,5544,10,
5545,1,5646,41303,5640,535500,5643,535500,5642,0,5646,30,
5646,1,5744,230234,5741,1530000,5742,1530000,5742,0,5743,33,
5744,1,5842,0,5841,1530000,5841,1530000,5841,0,5842,0,
5842,1,5948,26476,5942,510000,5944,561000,5944,0,5948,18,
5948,1,6044,0,6042,1530000,6043,1530000,6042,0,6043,0,
6044,1,6148,26476,6143,561000,6145,561000,6144,0,6147,18,
6148,1,6250,42411,6245,510000,6247,510000,6247,0,6250,33,
6250,1,6347,383724,6345,1530000,6345,1530000,6345,0,6347,55,
6347,1,6446,125582,6445,1530000,6445,1530000,6445,0,6446,18,
6446,1,6551,15144,6546,535500,6548,535500,6547,0,6550,11,
6551,1,6652,25704,6647,510000,6649,510000,6648,0,6651,20,
6652,1,6768,313955,6751,1530000,6755,1530000,6753,0,6766,45,
6768,1,6852,237394,6847,1836000,6848,1836000,6848,0,6850,25,
6852,1,6952,31843,6949,637500,6950,637500,6949,0,6952,18,
6952,1,7055,12852,7050,510000,7051,510000,7050,0,7055,10,
7055,1,7155,0,7150,510000,7151,510000,7151,0,7155,0,
7155,1,7255,32360,7250,561000,7252,561000,7251,0,7254,22,
7255,1,7356,14137,7351,510000,7353,510000,7352,0,7356,11,
7356,1,7456,50012,7452,612000,7453,612000,7453,0,7455,30,
7456,1,7559,12852,7553,510000,7556,510000,7556,0,7559,10,
7559,1,7657,34700,7653,510000,7655,510000,7654,0,7656,27,
7657,1,7756,348840,7754,1530000,7755,1530000,7755,0,7756,50,
7756,1,7859,0,7855,561000,7857,561000,7856,0,7859,0,
7860,1,7958,47031,7955,586500,7956,586500,7956,0,7958,30,
7959,1,8061,0,8056,510000,8058,510000,8057,0,8061,0,
8062,1,8157,0,8155,1530000,8156,1530000,8156,0,8157,0,
8157,1,8257,0,8256,1530000,8256,1530000,8256,0,8257,0,
8257,1,8362,0,8357,510000,8359,510000,8358,0,8361,0,
8362,1,8466,14137,8459,510000,8462,510000,8460,0,8465,11,
8466,1,8566,33341,8560,612000,8562,612000,8561,0,8566,20,
8567,1,8661,69768,8660,1530000,8661,1530000,8660,0,8661,10,
8662,1,8764,286048,8761,1530000,8762,1530000,8761,0,8763,41,
8764,1,8866,12852,8862,510000,8864,510000,8863,0,8866,10,
8867,1,8964,69768,8962,1530000,8963,1530000,8962,0,8964,10,
8964,1,9064,69768,9063,1530000,9063,1530000,9063,0,9064,10,
9064,1,9168,0,9164,637500,9166,637500,9165,0,9168,0,
9168,1,9265,265118,9264,1530000,9265,1530000,9264,0,9265,38,
9265,1,9370,18736,9364,663000,9367,663000,9365,0,9369,10,
9370,1,9468,18337,9465,612000,9466,612000,9466,0,9468,11,
9469,1,9566,0,9565,1530000,9565,1530000,9565,0,9566,0,
9566,1,9670,14709,9666,561000,9667,561000,9667,0,9670,10,
9670,1,9769,230234,9766,1530000,9767,1530000,9767,0,9769,33,
9769,1,9872,0,9867,510000,9869,510000,9868,0,9872,0,
9872,1,9968,69768,9967,1530000,9967,1530000,9967,0,9968,10,
9969,1,10069,69768,10067,1530000,10068,1530000,10068,0,10069,10,
10069,1,10172,12852,10168,510000,10170,510000,10169,0,10172,10,
