App,Package,Start Time,Duration,Filename
"System",,"Jun 23, 2018 @ 08:57:00 PM","51 sec","Trepn_2018.06.23_205700.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
0,1,38,195671,37,2295000,37,2295000,37,0,38,14,
38,1,141,348840,138,637500,140,1530000,138,0,141,50,
141,1,239,474789,237,1836000,238,1836000,238,0,239,50,
239,1,339,1397655,338,2295000,338,2295000,338,0,339,100,
339,1,439,1397655,438,2295000,438,2295000,438,0,439,100,
439,1,539,139765,538,2295000,539,2295000,538,0,539,10,
539,1,640,251577,638,2295000,639,2295000,639,0,639,18,
640,1,690,279531,689,2295000,689,2295000,689,0,690,20,
690,1,790,125788,789,2295000,789,2295000,789,0,790,9,
790,1,890,698827,889,2295000,890,2295000,889,0,890,50,
890,1,993,775306,992,1734000,992,1734000,992,0,993,90,
993,1,1093,1397655,1092,2295000,1093,2295000,1092,0,1093,100,
1093,1,1200,861451,1199,1734000,1199,1734000,1199,0,1200,100,
1200,1,1304,777484,1302,1632000,1302,1632000,1302,0,1304,100,
1305,1,1406,861451,1404,1734000,1405,1734000,1404,0,1405,100,
1406,1,1508,861451,1507,1734000,1508,1734000,1507,0,1508,100,
1509,1,1610,949579,1608,1836000,1609,1836000,1609,0,1610,100,
1610,1,1710,1397655,1708,2295000,1709,2295000,1709,0,1710,100,
1710,1,1810,1397655,1809,2295000,1809,2295000,1809,0,1810,100,
1810,1,1911,1397655,1909,2295000,1910,2295000,1910,0,1911,100,
1911,1,2014,861451,2013,1734000,2014,1734000,2013,0,2014,100,
2015,1,2112,775306,2110,1734000,2111,1734000,2111,0,2112,90,
2112,1,2212,775306,2211,1734000,2211,1734000,2211,0,2212,90,
2212,1,2313,689160,2312,1734000,2312,1734000,2312,0,2313,80,
2313,1,2412,103374,2411,1734000,2412,1734000,2411,0,2412,12,
2412,1,2516,25704,2512,510000,2514,510000,2513,0,2516,20,
2516,1,2616,28274,2613,510000,2614,510000,2613,0,2616,22,
2616,1,2720,12852,2714,510000,2717,510000,2715,0,2720,10,
2720,1,2816,139536,2814,1530000,2815,1530000,2815,0,2816,20,
2816,1,2921,11566,2916,510000,2918,510000,2917,0,2920,9,
2921,1,3020,77838,3016,637500,3017,637500,3017,0,3020,44,
3020,1,3118,209303,3117,1530000,3117,1530000,3117,0,3118,30,
3118,1,3224,12852,3218,510000,3220,510000,3219,0,3224,10,
3225,1,3320,69768,3318,1530000,3319,1530000,3318,0,3320,10,
3320,1,3420,69768,3419,1530000,3419,1530000,3419,0,3420,10,
3421,1,3526,0,3521,510000,3523,510000,3522,0,3525,0,
3526,1,3627,41303,3621,535500,3623,535500,3622,0,3626,30,
3627,1,3726,12852,3722,510000,3724,510000,3723,0,3726,10,
3727,1,3824,69768,3822,1530000,3823,1530000,3822,0,3824,10,
3824,1,3932,460468,3923,1530000,3924,1530000,3923,0,3931,66,
3932,1,4024,1215959,4023,2295000,4023,2295000,4023,0,4024,87,
4024,1,4129,0,4124,510000,4126,510000,4125,0,4128,0,
4129,1,4229,12852,4225,510000,4227,510000,4226,0,4229,10,
4230,1,4332,32130,4326,510000,4328,510000,4327,0,4331,25,
4332,1,4428,0,4426,1530000,4427,1530000,4426,0,4428,0,
4428,1,4537,174420,4528,535500,4532,1530000,4530,0,4537,25,
4537,1,4629,69768,4627,1530000,4628,1530000,4628,0,4629,10,
4629,1,4729,306979,4728,1530000,4728,1530000,4728,0,4729,44,
4729,1,4832,17690,4829,637500,4830,637500,4830,0,4832,10,
4833,1,4944,27535,4930,535500,4932,535500,4931,0,4934,20,
4944,1,5041,233245,5040,1632000,5040,1632000,5040,0,5041,30,
5041,1,5146,0,5142,510000,5144,510000,5143,0,5146,0,
5146,1,5243,188373,5242,1530000,5242,1530000,5242,0,5243,27,
5243,1,5345,153489,5343,1530000,5344,1530000,5343,0,5345,22,
5346,1,5449,11566,5443,510000,5446,510000,5445,0,5448,9,
5449,1,5552,25704,5545,510000,5547,510000,5546,0,5550,20,
5552,1,5649,21228,5645,637500,5647,637500,5646,0,5649,12,
5650,1,5750,0,5746,637500,5747,637500,5746,0,5750,0,
5750,1,5853,23133,5846,510000,5848,510000,5847,0,5853,18,
5853,1,5950,293025,5947,1530000,5948,1530000,5947,0,5949,42,
5950,1,6052,11566,6047,510000,6049,510000,6048,0,6052,9,
6052,1,6150,306979,6148,1530000,6149,1530000,6149,0,6150,44,
6150,1,6250,174420,6248,1530000,6249,1530000,6249,0,6250,25,
6250,1,6354,0,6350,510000,6351,510000,6351,0,6354,0,
6354,1,6451,0,6449,1530000,6450,1530000,6450,0,6451,0,
6451,1,6551,0,6550,2193000,6550,2193000,6550,0,6551,0,
